Times,I Value,J Value
16:40:28,2464.000000,682.666626
16:40:28,2464.000000,682.666626
16:40:28,2464.065430,682.666626
16:40:28,2464.194580,682.664551
16:40:28,2464.386719,682.660461
16:40:28,2464.640381,682.657288
16:40:28,2464.954346,682.652466
16:40:28,2465.327881,682.644531
16:40:28,2465.759521,682.635559
16:40:28,2466.248291,682.625305
16:40:28,2466.793213,682.611938
16:40:28,2467.393066,682.597534
16:40:28,2468.046631,682.581848
16:40:28,2468.753174,682.562805
16:40:28,2469.511963,682.540649
16:40:28,2470.321777,682.515442
16:40:28,2471.181152,682.489136
16:40:28,2472.089844,682.459351
16:40:28,2473.046631,682.426147
16:40:28,2474.050537,682.389465
16:40:28,2475.100830,682.351440
16:40:28,2476.197998,682.308044
16:40:28,2477.341553,682.262939
16:40:28,2478.531982,682.212280
16:40:28,2479.768799,682.157715
16:40:28,2481.052246,682.099060
16:40:28,2482.381836,682.036194
16:40:28,2483.757812,681.968994
16:40:28,2485.180176,681.897278
16:40:28,2486.648682,681.819153
16:40:28,2488.163330,681.735779
16:40:28,2489.724121,681.647217
16:40:28,2491.331055,681.551697
16:40:28,2492.984375,681.454651
16:40:28,2494.683350,681.350281
16:40:28,2496.428223,681.237427
16:40:28,2498.218750,681.117432
16:40:28,2500.054932,680.989014
16:40:28,2501.936768,680.853271
16:40:29,2503.864258,680.708801
16:40:29,2505.837646,680.559509
16:40:29,2507.856934,680.405212
16:40:29,2509.921875,680.243774
16:40:29,2512.031738,680.071228
16:40:29,2514.186768,679.887085
16:40:29,2516.386719,679.692749
16:40:29,2518.632080,679.491638
16:40:29,2520.922852,679.282410
16:40:29,2523.258789,679.065369
16:40:29,2525.639893,678.838928
16:40:29,2528.065918,678.603638
16:40:29,2530.536865,678.358093
16:40:29,2533.052734,678.102905
16:40:29,2535.613281,677.836853
16:40:29,2538.218506,677.560547
16:40:29,2540.868408,677.272827
16:40:29,2543.562744,676.974304
16:40:29,2546.301270,676.663879
16:40:29,2549.084229,676.340820
16:40:29,2551.911377,676.005920
16:40:29,2554.782471,675.658142
16:40:29,2557.697754,675.298157
16:40:29,2560.656738,674.924927
16:40:29,2563.659668,674.539185
16:40:29,2566.706299,674.139832
16:40:29,2569.796631,673.726196
16:40:29,2572.931152,673.302002
16:40:29,2576.108887,672.863098
16:40:29,2579.329834,672.408630
16:40:29,2582.593994,671.939453
16:40:29,2585.901123,671.454712
16:40:29,2589.251221,670.953857
16:40:29,2592.644043,670.436401
16:40:29,2596.079590,669.903259
16:40:29,2599.557617,669.353516
16:40:29,2603.078125,668.786682
16:40:29,2606.641113,668.202332
16:40:29,2610.246094,667.600037
16:40:29,2613.893066,666.979370
16:40:29,2617.582031,666.339966
16:40:29,2621.312500,665.681519
16:40:29,2625.084717,665.003601
16:40:29,2628.898193,664.305969
16:40:29,2632.752930,663.588257
16:40:29,2636.648926,662.850159
16:40:29,2640.585693,662.091370
16:40:29,2644.563477,661.311646
16:40:29,2648.584473,660.523071
16:40:29,2652.648682,659.724915
16:40:29,2656.755859,658.916321
16:40:29,2660.905762,658.096558
16:40:29,2665.098389,657.264954
16:40:29,2669.333496,656.422119
16:40:29,2673.611572,655.569580
16:40:29,2677.932617,654.707336
16:40:29,2682.296387,653.835510
16:40:29,2686.703369,652.955383
16:40:29,2691.153320,652.067993
16:40:30,2695.646484,651.172974
16:40:30,2700.182861,650.271423
16:40:30,2704.762695,649.365234
16:40:30,2709.385986,648.453674
16:40:30,2714.052734,647.538696
16:40:30,2718.763184,646.620667
16:40:30,2723.517334,645.699951
16:40:30,2728.314453,644.772766
16:40:30,2733.155273,643.844116
16:40:30,2738.039551,642.914246
16:40:30,2742.967529,641.983459
16:40:30,2747.939209,641.052002
16:40:30,2752.954590,640.120117
16:40:30,2758.013428,639.187988
16:40:30,2763.115967,638.257019
16:40:30,2768.262207,637.327148
16:40:30,2773.451172,636.394287
16:40:30,2778.683838,635.463196
16:40:30,2783.959961,634.533936
16:40:30,2789.279541,633.606567
16:40:30,2794.642578,632.682373
16:40:30,2800.049072,631.761230
16:40:30,2805.499023,630.843079
16:40:30,2810.992188,629.927979
16:40:30,2816.528564,629.015991
16:40:30,2822.107910,628.107178
16:40:30,2827.730469,627.202759
16:40:30,2833.396484,626.323975
16:40:30,2839.106201,625.457153
16:40:30,2844.859375,624.603760
16:40:30,2850.656006,623.765076
16:40:30,2856.496338,622.942261
16:40:30,2862.379883,622.136414
16:40:30,2868.306885,621.348572
16:40:30,2874.277100,620.580811
16:40:30,2880.290527,619.829468
16:40:30,2886.347168,619.101257
16:40:30,2892.446777,618.397827
16:40:30,2898.589111,617.715210
16:40:30,2904.774170,617.055359
16:40:30,2911.001709,616.420105
16:40:30,2917.271484,615.809937
16:40:30,2923.583496,615.226685
16:40:30,2929.937500,614.666260
16:40:30,2936.333252,614.133911
16:40:30,2942.770508,613.630127
16:40:30,2949.249023,613.150940
16:40:30,2955.768555,612.701538
16:40:30,2962.328857,612.282410
16:40:30,2968.930176,611.889465
16:40:30,2975.572021,611.522278
16:40:30,2982.254150,611.181824
16:40:30,2988.976562,610.867676
16:40:30,2995.739014,610.579651
16:40:30,3002.541260,610.317566
16:40:30,3009.383057,610.081238
16:40:30,3016.264404,609.870605
16:40:30,3023.185059,609.685608
16:40:30,3030.144775,609.526245
16:40:30,3037.143555,609.391235
16:40:30,3044.181152,609.280823
16:40:31,3051.257568,609.193970
16:40:31,3058.372559,609.130920
16:40:31,3065.526123,609.090759
16:40:31,3072.718262,609.069336
16:40:31,3079.948730,609.070618
16:40:31,3087.217285,609.093933
16:40:31,3094.523682,609.139709
16:40:31,3101.868164,609.207153
16:40:31,3109.250732,609.295593
16:40:31,3116.671143,609.404480
16:40:31,3124.129395,609.534485
16:40:31,3131.625244,609.684937
16:40:31,3139.158936,609.855408
16:40:31,3146.730225,610.046570
16:40:31,3154.338867,610.257935
16:40:31,3161.985107,610.489075
16:40:31,3169.668701,610.740784
16:40:31,3177.389648,611.012573
16:40:31,3185.147949,611.304077
16:40:31,3192.943359,611.616150
16:40:31,3200.775879,611.948303
16:40:31,3208.645264,612.301453
16:40:31,3216.551514,612.675049
16:40:31,3224.494629,613.068848
16:40:31,3232.474365,613.483704
16:40:31,3240.490967,613.919128
16:40:31,3248.543945,614.376099
16:40:31,3256.633301,614.854065
16:40:31,3264.759033,615.354004
16:40:31,3272.920898,615.875366
16:40:31,3281.118896,616.419067
16:40:31,3289.353027,616.984619
16:40:31,3297.623047,617.572937
16:40:31,3305.928711,618.183533
16:40:31,3314.270264,618.817200
16:40:31,3322.647217,619.473572
16:40:31,3331.059814,620.153442
16:40:31,3339.507812,620.856323
16:40:31,3347.990967,621.583069
16:40:31,3356.509277,622.333252
16:40:31,3365.062500,623.107666
16:40:31,3373.650635,623.905884
16:40:31,3382.273682,624.728699
16:40:31,3390.931152,625.576782
16:40:31,3399.623291,626.449646
16:40:31,3408.349609,627.348083
16:40:31,3417.110352,628.271606
16:40:31,3425.905273,629.221008
16:40:31,3434.734131,630.195801
16:40:31,3443.596924,631.196716
16:40:31,3452.493652,632.223328
16:40:31,3461.425293,633.267822
16:40:31,3470.392090,634.330322
16:40:31,3479.394043,635.409851
16:40:31,3488.430908,636.506714
16:40:31,3497.502930,637.620056
16:40:31,3506.610107,638.749084
16:40:31,3515.752441,639.893127
16:40:31,3524.930176,641.050415
16:40:31,3534.143555,642.219421
16:40:32,3543.392822,643.398682
16:40:32,3552.677979,644.586792
16:40:32,3561.999023,645.782471
16:40:32,3571.356445,646.983398
16:40:32,3580.750244,648.188599
16:40:32,3590.180420,649.395935
16:40:32,3599.647217,650.604614
16:40:32,3609.150879,651.812622
16:40:32,3618.691406,653.018250
16:40:32,3628.269043,654.219788
16:40:32,3637.883545,655.415649
16:40:32,3647.535156,656.605469
16:40:32,3657.223877,657.787720
16:40:32,3666.949707,658.960938
16:40:32,3676.712891,660.123840
16:40:32,3686.513184,661.275146
16:40:32,3696.350586,662.413696
16:40:32,3706.225098,663.538330
16:40:32,3716.136719,664.647949
16:40:32,3726.085449,665.741577
16:40:32,3736.071045,666.818176
16:40:32,3746.093750,667.876831
16:40:32,3756.153320,668.916626
16:40:32,3766.249512,669.936707
16:40:32,3776.382324,670.936218
16:40:32,3786.551758,671.914429
16:40:32,3796.757568,672.870544
16:40:32,3806.999756,673.803894
16:40:32,3817.278320,674.714844
16:40:32,3827.592773,675.602600
16:40:32,3837.943359,676.466492
16:40:32,3848.329590,677.305847
16:40:32,3858.751709,678.120056
16:40:32,3868.872803,678.885681
16:40:32,3878.692871,679.602844
16:40:32,3888.211914,680.272888
16:40:32,3897.430176,680.895996
16:40:32,3906.347412,681.473633
16:40:32,3914.963623,682.006165
16:40:32,3923.279053,682.495178
16:40:32,3931.293457,682.942261
16:40:32,3939.346191,683.365662
16:40:32,3947.437500,683.766113
16:40:32,3955.567139,684.144287
16:40:32,3963.734863,684.500793
16:40:32,3971.940674,684.835022
16:40:32,3980.184326,685.147583
16:40:32,3988.465576,685.439087
16:40:32,3996.784668,685.709961
16:40:32,4005.141113,685.959412
16:40:32,4013.535156,686.188049
16:40:32,4021.966309,686.396240
16:40:32,4030.434814,686.584412
16:40:32,4038.940186,686.751709
16:40:32,4047.482666,686.898560
16:40:32,4056.061768,687.024170
16:40:32,4064.677490,687.129028
16:40:32,4072.984375,687.210938
16:40:32,4080.982422,687.269714
16:40:32,4089.017578,687.307617
16:40:33,4097.089844,687.325012
16:40:33,4105.199219,687.321167
16:40:33,4113.248535,687.395447
16:40:33,4121.263672,687.502197
16:40:33,4129.244141,687.643799
16:40:33,4137.188477,687.828674
16:40:33,4145.097168,688.056885
16:40:33,4152.967285,688.338867
16:40:33,4160.797363,688.681702
16:40:33,4168.586914,689.087769
16:40:33,4176.335449,689.561157
16:40:33,4184.037598,690.113037
16:40:33,4191.689941,690.749512
16:40:33,4199.291016,691.473328
16:40:33,4206.836426,692.290283
16:40:33,4214.322266,693.206482
16:40:33,4221.746094,694.222534
16:40:33,4229.103516,695.343445
16:40:33,4236.452148,696.591980
16:40:33,4243.790039,697.968689
16:40:33,4251.112305,699.476013
16:40:33,4258.417480,701.114319
16:40:33,4265.697754,702.888550
16:40:33,4272.952637,704.796692
16:40:33,4280.177734,706.839722
16:40:33,4287.369629,709.018494
16:40:33,4294.528320,711.330200
16:40:33,4301.646973,713.777527
16:40:33,4308.726562,716.356995
16:40:33,4315.764648,719.067932
16:40:33,4322.758301,721.909790
16:40:33,4329.705078,724.881836
16:40:33,4336.603027,727.982666
16:40:33,4343.451172,731.210266
16:40:33,4350.247070,734.563599
16:40:33,4356.989746,738.040771
16:40:33,4363.677246,741.640930
16:40:33,4370.305176,745.363464
16:40:33,4376.875488,749.205627
16:40:33,4383.383789,753.166931
16:40:33,4389.828613,757.245972
16:40:33,4396.208496,761.441223
16:40:33,4402.521973,765.751160
16:40:33,4408.768066,770.174316
16:40:33,4414.882812,774.716248
16:40:33,4420.849121,779.327637
16:40:33,4426.663574,784.007019
16:40:33,4432.365234,788.802063
16:40:33,4437.948242,793.711853
16:40:33,4443.405762,798.735168
16:40:33,4448.736816,803.870178
16:40:33,4453.935059,809.114868
16:40:33,4458.993652,814.467102
16:40:33,4463.911133,819.924438
16:40:33,4468.680664,825.484314
16:40:33,4473.296875,831.143311
16:40:33,4477.758301,836.898193
16:40:33,4482.060059,842.744995
16:40:33,4486.198242,848.679199
16:40:34,4490.168945,854.696350
16:40:34,4493.971680,860.793213
16:40:34,4497.603516,866.964844
16:40:34,4501.061035,873.206665
16:40:34,4504.341309,879.513794
