Times,I Value,J Value
16:34:11,2464.000000,682.666626
16:34:11,2464.000000,682.666626
16:34:11,2464.065430,682.666626
16:34:11,2464.194580,682.664551
16:34:11,2464.386719,682.660461
16:34:11,2464.640381,682.657288
16:34:12,2464.954346,682.652466
16:34:12,2465.327881,682.644531
16:34:12,2465.759521,682.635559
16:34:12,2466.248291,682.625305
16:34:12,2466.793213,682.611938
16:34:12,2467.393066,682.597534
16:34:12,2468.046631,682.581848
16:34:12,2468.753174,682.562805
16:34:12,2469.511963,682.540649
16:34:12,2470.321777,682.515442
16:34:12,2471.181152,682.489136
16:34:12,2472.089844,682.459351
16:34:12,2473.046631,682.426147
16:34:12,2474.050537,682.389465
16:34:12,2475.100830,682.351440
16:34:12,2476.197998,682.308044
16:34:12,2477.341553,682.262939
16:34:12,2478.531982,682.212280
16:34:12,2479.768799,682.157715
16:34:12,2481.052246,682.099060
16:34:12,2482.381836,682.036194
16:34:12,2483.757812,681.968994
16:34:12,2485.180176,681.897278
16:34:12,2486.648682,681.819153
16:34:12,2488.163330,681.735779
16:34:12,2489.724121,681.647217
16:34:12,2491.331055,681.551697
16:34:12,2492.984375,681.454651
16:34:12,2494.683350,681.350281
16:34:12,2496.428223,681.237427
16:34:12,2498.218750,681.117432
16:34:12,2500.054932,680.989014
16:34:12,2501.936768,680.853271
16:34:12,2503.864258,680.708801
16:34:12,2505.837646,680.559509
16:34:12,2507.856934,680.405212
16:34:12,2509.921875,680.243774
16:34:12,2512.031738,680.071228
16:34:12,2514.186768,679.887085
16:34:12,2516.386719,679.692749
16:34:12,2518.632080,679.491638
16:34:12,2520.922852,679.282410
16:34:12,2523.258789,679.065369
16:34:12,2525.639893,678.838928
16:34:12,2528.065918,678.603638
16:34:12,2530.536865,678.358093
16:34:12,2533.052734,678.102905
16:34:12,2535.613281,677.836853
16:34:12,2538.218506,677.560547
16:34:12,2540.868408,677.272827
16:34:12,2543.562744,676.974304
16:34:12,2546.301270,676.663879
16:34:12,2549.084229,676.340820
16:34:12,2551.911377,676.005920
16:34:12,2554.782471,675.658142
16:34:12,2557.697754,675.298157
16:34:12,2560.656738,674.924927
16:34:12,2563.659668,674.539185
16:34:12,2566.706299,674.139832
16:34:12,2569.796631,673.726196
16:34:13,2572.931152,673.302002
16:34:13,2576.108887,672.863098
16:34:13,2579.330566,672.451416
16:34:13,2582.597412,672.041870
16:34:13,2585.909180,671.632935
16:34:13,2589.266113,671.226196
16:34:13,2592.667969,670.821167
16:34:13,2596.114746,670.419067
16:34:13,2599.606689,670.020630
16:34:13,2603.143799,669.627808
16:34:13,2606.725830,669.240845
16:34:13,2610.352783,668.857056
16:34:13,2614.024658,668.477112
16:34:13,2617.741455,668.103027
16:34:13,2621.503174,667.735229
16:34:13,2625.309570,667.374207
16:34:13,2629.160645,667.021729
16:34:13,2633.056396,666.677917
16:34:13,2636.996826,666.343018
16:34:13,2640.981689,666.017395
16:34:13,2645.010986,665.702515
16:34:13,2649.084473,665.398438
16:34:13,2653.202148,665.105286
16:34:13,2657.363770,664.818848
16:34:13,2661.569336,664.544373
16:34:13,2665.818848,664.283203
16:34:13,2670.112061,664.035217
16:34:13,2674.448975,663.800476
16:34:13,2678.829346,663.574585
16:34:13,2683.253174,663.362732
