Times,I Value,J Value
00:02.49,3031.422852,671.063171
00:02.51,3038.382812,671.052734
00:02.52,3045.381348,671.024353
00:02.54,3052.418701,670.977234
00:02.56,3059.494629,670.911987
00:02.57,3066.608887,670.827759
00:02.59,3073.761719,670.725159
00:02.60,3080.952881,670.604614
00:02.62,3088.182373,670.465210
00:02.64,3095.449951,670.307495
00:02.65,3102.755615,670.130676
00:02.67,3110.099365,669.935181
00:02.68,3117.481201,669.720215
00:02.70,3124.900879,669.486206
00:02.72,3132.358154,669.232361
00:02.73,3139.853271,668.959167
00:02.75,3147.385986,668.665833
00:02.76,3154.956055,668.352783
00:02.78,3162.563477,668.019226
00:02.80,3170.208252,667.665649
00:02.81,3177.890381,667.291138
00:02.83,3185.609619,666.896240
00:02.84,3193.365723,666.480164
00:02.86,3201.158691,666.043335
00:02.88,3208.988525,665.584900
00:02.89,3216.855225,665.105408
00:02.91,3224.758545,664.603943
00:02.92,3232.698242,664.081055
00:02.94,3240.674316,663.535889
00:02.96,3248.686768,662.968933
00:02.97,3256.735352,662.379333
00:02.99,3264.820312,661.767639
00:03.00,3272.941162,661.134094
00:03.02,3281.098145,660.477844
00:03.04,3289.290771,659.798218
00:03.05,3297.519043,659.095703
00:03.07,3305.782959,658.370605
00:03.08,3314.082520,657.622070
00:03.10,3322.417236,656.849426
00:03.12,3330.787354,656.053162
00:03.13,3339.192627,655.232422
00:03.15,3347.632812,654.387756
00:03.16,3356.107910,653.518311
00:03.18,3364.619141,652.633179
00:03.20,3373.166504,651.732178
00:03.21,3381.749756,650.815002
00:03.23,3390.369141,649.882568
00:03.24,3399.024414,648.934509
00:03.26,3407.715820,647.972778
00:03.28,3416.443359,646.997864
00:03.29,3425.207275,646.011536
00:03.31,3434.007568,645.014160
00:03.32,3442.844238,644.007324
00:03.34,3451.717529,642.992371
00:03.36,3460.627686,641.971741
00:03.37,3469.574951,640.946472
00:03.39,3478.559082,639.917603
00:03.40,3487.579834,638.882935
00:03.42,3496.637939,637.847900
00:03.44,3505.733398,636.814392
00:03.45,3514.866211,635.784180
00:03.47,3524.036621,634.757751
00:03.48,3533.244385,633.736755
00:03.50,3542.489746,632.722778
00:03.52,3551.772461,631.711731
00:03.53,3561.092529,630.709717
00:03.55,3570.450195,629.718079
00:03.56,3579.845459,628.736938
00:03.58,3589.278076,627.767639
00:03.60,3598.748291,626.811340
00:03.61,3608.255859,625.869202
00:03.63,3617.800781,624.941101
00:03.64,3627.382812,624.028198
00:03.66,3637.002197,623.131531
00:03.68,3646.658691,622.252075
00:03.69,3656.352051,621.389648
00:03.71,3666.082520,620.545227
00:03.72,3675.849854,619.719727
00:03.74,3685.653809,618.914001
00:03.76,3695.494385,618.127747
00:03.77,3705.371582,617.361877
00:03.79,3715.285156,616.617249
00:03.80,3725.234863,615.894592
00:03.82,3735.220703,615.193481
00:03.84,3745.242676,614.514771
00:03.85,3755.300537,613.859192
00:03.87,3765.394287,613.226318
00:03.88,3775.521729,612.634705
00:03.90,3785.683838,612.076355
00:03.92,3795.880615,611.551453
00:03.93,3806.111572,611.062439
00:03.95,3816.375977,610.614807
00:03.96,3826.673828,610.206116
00:03.98,3837.005127,609.838501
00:04.00,3847.369141,609.513855
00:04.01,3857.764404,609.239746
00:04.03,3867.847168,609.023071
00:04.04,3877.617432,608.860229
00:04.06,3887.073486,608.756470
00:04.08,3896.215576,608.707275
00:04.09,3905.042480,608.717041
00:04.11,3913.555176,608.780518
00:04.12,3921.753418,608.895996
00:04.14,3929.982666,609.072144
00:04.16,3938.242432,609.308716
00:04.17,3946.532471,609.605591
00:04.19,3954.852051,609.963806
00:04.20,3963.200928,610.383179
00:04.22,3971.578613,610.863647
00:04.24,3979.984375,611.406311
00:04.25,3988.417969,612.010925
00:04.27,3996.878662,612.678650
00:04.28,4005.366211,613.409241
00:04.30,4013.879883,614.203796
00:04.32,4022.419189,615.062134
00:04.33,4030.983887,615.984192
00:04.35,4039.241211,616.930237
00:04.36,4047.192383,617.898071
00:04.38,4055.168213,618.930847
00:04.40,4063.168457,620.028259
00:04.41,4071.192627,621.190002
00:04.43,4079.240479,622.415833
00:04.44,4087.311523,623.705566
00:04.46,4095.403320,625.064026
00:04.48,4103.517578,626.486816
00:04.49,4111.632324,628.005676
00:04.51,4119.697266,629.586365
00:04.52,4127.708984,631.233643
00:04.54,4135.668945,632.944702
00:04.56,4143.572754,634.724792
00:04.57,4151.421387,636.571655
00:04.59,4159.212891,638.487488
00:04.60,4166.944824,640.473999
00:04.62,4174.615234,642.532715
00:04.64,4182.222168,644.665833
00:04.65,4189.763184,646.874146
00:04.67,4197.235840,649.159302
00:04.68,4204.640137,651.519531
00:04.70,4211.974121,653.956177
00:04.72,4219.235352,656.469421
00:04.73,4226.421875,659.060303
00:04.75,4233.531250,661.729492
00:04.76,4240.561523,664.476624
00:04.78,4247.514160,667.298767
00:04.80,4254.442871,670.229614
00:04.81,4261.346191,673.269226
00:04.83,4268.222168,676.416748
00:04.84,4275.069336,679.672302
00:04.86,4281.886230,683.035034
00:04.88,4288.618164,686.466431
00:04.89,4295.264160,689.965637
00:04.91,4301.875977,693.570374
00:04.92,4308.455566,697.277771
00:04.94,4315.001953,701.086609
00:04.96,4321.511230,704.998169
00:04.97,4327.932129,708.969360
00:04.99,4334.268066,712.996826
00:05.00,4340.564453,717.124146
00:05.02,4346.820801,721.350342
00:05.04,4353.036133,725.674377
00:05.05,4359.210449,730.094604
00:05.07,4365.343262,734.610291
00:05.08,4371.433105,739.220581
00:05.10,4377.479980,743.923950
00:05.12,4383.482910,748.719849
00:05.13,4389.440918,753.607544
00:05.15,4395.349121,758.588135
00:05.16,4401.206543,763.660767
00:05.18,4407.011719,768.824524
00:05.20,4412.764160,774.078613
00:05.21,4418.352539,779.379028
00:05.23,4423.806152,784.725708
00:05.24,4429.122559,790.117371
00:05.26,4434.298340,795.552673
00:05.28,4439.330078,801.030273
00:05.29,4444.248535,806.603333
00:05.31,4449.048340,812.270569
00:05.32,4453.723145,818.030457
00:05.34,4458.266602,823.880737
00:05.36,4462.672363,829.819092
00:05.37,4466.937500,835.843445
00:05.39,4471.055664,841.950623
00:05.40,4475.019531,848.137268
00:05.42,4478.822754,854.399292
00:05.44,4482.458496,860.732239
00:05.45,4485.924805,867.132812
00:05.47,4489.215820,873.595947
00:05.48,4492.326660,880.116272
00:05.50,4495.251953,886.688232
00:05.52,4497.986328,893.305847
00:05.53,4500.528809,899.965027
00:05.55,4502.875488,906.659485
00:05.56,4505.022461,913.382751
00:05.58,4506.965820,920.128113
00:05.60,4508.703125,926.888794
00:05.61,4510.232422,933.658325
00:05.63,4511.551270,940.429688
00:05.64,4512.658203,947.196106
00:05.66,4513.550781,953.950317
00:05.68,4514.228027,960.685242
00:05.69,4514.687988,967.393250
00:05.71,4514.939453,974.077332
00:05.72,4514.980469,980.728088
00:05.74,4514.816406,987.343628
00:05.76,4514.449707,993.919189
00:05.77,4513.883789,1000.450867
00:05.79,4513.127930,1006.939575
00:05.80,4512.187012,1013.382996
00:05.82,4511.070801,1019.783447
00:05.84,4509.781738,1026.136353
00:05.85,4508.325195,1032.440430
00:05.87,4506.708984,1038.698608
00:05.88,4504.937500,1044.910034
00:05.90,4503.015625,1051.074585
00:05.92,4500.948242,1057.191895
00:05.93,4498.741699,1063.265747
00:05.95,4496.400391,1069.296143
00:05.96,4493.927246,1075.282959
00:05.98,4491.326172,1081.225952
00:06.00,4488.600098,1087.125488
00:06.01,4485.752930,1092.981934
00:06.03,4482.787109,1098.795410
00:06.04,4479.705566,1104.566040
00:06.06,4476.511719,1110.294434
00:06.08,4473.209473,1115.983765
00:06.09,4469.801270,1121.634399
00:06.11,4466.286621,1127.242188
00:06.12,4462.670410,1132.810913
00:06.14,4458.954102,1138.340576
00:06.16,4455.139160,1143.831055
00:06.17,4451.225586,1149.278564
00:06.19,4447.216797,1154.686646
00:06.20,4443.114746,1160.055664
00:06.22,4438.918945,1165.381470
00:06.24,4434.632324,1170.667480
00:06.25,4430.256348,1175.912964
00:06.27,4425.789551,1181.113525
00:06.28,4421.233398,1186.268555
00:06.30,4416.590332,1191.380371
00:06.32,4411.859375,1196.444336
00:06.33,4407.042969,1201.463623
00:06.35,4402.142090,1206.437500
00:06.36,4397.159180,1211.368408
00:06.38,4392.093262,1216.251587
00:06.40,4386.947266,1221.091309
00:06.41,4381.721680,1225.886719
00:06.43,4376.417480,1230.637207
00:06.44,4371.035645,1235.342896
00:06.46,4365.578613,1240.007690
00:06.48,4360.045898,1244.627563
00:06.49,4354.390625,1249.263916
00:06.51,4348.678711,1253.837280
00:06.52,4342.928223,1258.333130
00:06.54,4337.106934,1262.788208
00:06.56,4331.215820,1267.202759
00:06.57,4325.255859,1271.576782
00:06.59,4319.228027,1275.911499
00:06.60,4313.134277,1280.210571
00:06.62,4306.974121,1284.470825
00:06.64,4300.750000,1288.696777
00:06.65,4294.460938,1292.884888
00:06.67,4288.166992,1297.008789
00:06.68,4281.868652,1301.068726
00:06.70,4275.566406,1305.064941
00:06.72,4269.203125,1309.028320
00:06.73,4262.779297,1312.959961
00:06.75,4256.295898,1316.860718
00:06.76,4249.812500,1320.702637
00:06.78,4243.329590,1324.486450
00:06.80,4236.847656,1328.212769
00:06.81,4230.367188,1331.882446
00:06.83,4223.830078,1335.524658
00:06.84,4217.236816,1339.139771
00:06.86,4210.587891,1342.728271
00:06.88,4203.943848,1346.264648
00:06.89,4197.304688,1349.749146
00:06.91,4190.671387,1353.183105
00:06.92,4184.044922,1356.570435
00:06.94,4177.365234,1359.934082
00:06.96,4170.632324,1363.274048
00:06.97,4163.846680,1366.591309
00:06.99,4157.070312,1369.865723
00:07.00,4150.302734,1373.093018
00:07.02,4143.543945,1376.274048
00:07.04,4136.794434,1379.409668
00:07.05,4129.993652,1382.524902
00:07.07,4123.142090,1385.619385
00:07.08,4116.240234,1388.693848
00:07.10,4109.349121,1391.724609
00:07.12,4102.469238,1394.712280
00:07.13,4095.600586,1397.657593
00:07.15,4088.743408,1400.560181
00:07.16,4081.836670,1403.443115
00:07.18,4074.879639,1406.302002
00:07.20,4067.873291,1409.140503
00:07.21,4060.815430,1411.921509
00:07.23,4053.706543,1414.666382
00:07.24,4046.546387,1417.369507
00:07.26,4039.334961,1420.032837
00:07.28,4032.072510,1422.654053
00:07.29,4024.759033,1425.230957
00:07.31,4017.394775,1427.764648
00:07.32,4009.979492,1430.247803
00:07.34,4002.513184,1432.680664
00:07.36,3994.996094,1435.059570
00:07.37,3987.428711,1437.381836
00:07.39,3979.811279,1439.648071
00:07.40,3972.144287,1441.854614
00:07.42,3964.427979,1443.999146
00:07.44,3956.663086,1446.078247
00:07.45,3948.850098,1448.093994
00:07.47,3940.989746,1450.044067
00:07.48,3933.082520,1451.926147
00:07.50,3925.129395,1453.739136
00:07.52,3917.130615,1455.486084
00:07.53,3909.086914,1457.165649
00:07.55,3900.999512,1458.772339
00:07.56,3892.868652,1460.310303
00:07.58,3884.695068,1461.779297
00:07.60,3876.479492,1463.178955
00:07.61,3868.222412,1464.510010
00:07.63,3859.924072,1465.777222
00:07.64,3851.585693,1466.976685
00:07.66,3843.207031,1468.113159
00:07.68,3834.788818,1469.187744
00:07.69,3826.331299,1470.201660
00:07.71,3817.834961,1471.156860
00:07.72,3809.300293,1472.054199
00:07.74,3800.727539,1472.895508
00:07.76,3792.116455,1473.686768
00:07.77,3783.467773,1474.424927
00:07.79,3774.781738,1475.112549
00:07.80,3766.058594,1475.751831
00:07.82,3757.298584,1476.343872
00:07.84,3748.501953,1476.890747
00:07.85,3739.668701,1477.394409
00:07.87,3730.798828,1477.856689
00:07.88,3721.892578,1478.279175
00:07.90,3712.950195,1478.663452
00:07.92,3703.971924,1479.010864
00:07.93,3694.957520,1479.322754
00:07.95,3685.907471,1479.600342
00:07.96,3676.821533,1479.844849
00:07.98,3667.700195,1480.057251
00:08.00,3658.543213,1480.238525
00:08.01,3649.350830,1480.389648
00:08.03,3640.123291,1480.511353
00:08.04,3630.860596,1480.604492
00:08.06,3621.562744,1480.669678
00:08.08,3612.229980,1480.707642
00:08.09,3602.862305,1480.718994
00:08.11,3593.459961,1480.704346
00:08.12,3584.022949,1480.662964
00:08.14,3574.551514,1480.595581
00:08.16,3565.045410,1480.502808
00:08.17,3555.504883,1480.385132
00:08.19,3545.929932,1480.242920
00:08.20,3536.320801,1480.075439
00:08.22,3526.677246,1479.883301
00:08.24,3516.999512,1479.666870
00:08.25,3507.287842,1479.425293
00:08.27,3497.542236,1479.159180
00:08.28,3487.762695,1478.867676
00:08.30,3477.949463,1478.551270
00:08.32,3468.102539,1478.210327
00:08.33,3458.221924,1477.843994
00:08.35,3448.307861,1477.452881
00:08.36,3438.360352,1477.036011
00:08.38,3428.379639,1476.593872
00:08.40,3418.365723,1476.125732
00:08.41,3408.318848,1475.631958
00:08.43,3398.239014,1475.111694
00:08.44,3388.126221,1474.565552
00:08.46,3377.980957,1473.992676
00:08.48,3367.802979,1473.393433
00:08.49,3357.592529,1472.767090
00:08.51,3347.349609,1472.114136
00:08.52,3337.074463,1471.433716
00:08.54,3326.767090,1470.726440
00:08.56,3316.427734,1469.991333
00:08.57,3306.056396,1469.228882
00:08.59,3295.653320,1468.438354
00:08.60,3285.218750,1467.619141
00:08.62,3274.752686,1466.771606
00:08.64,3264.255127,1465.895142
00:08.65,3253.726318,1464.990112
00:08.67,3243.166504,1464.055786
00:08.68,3232.575684,1463.092651
00:08.70,3221.953857,1462.099976
00:08.72,3211.301270,1461.078125
00:08.73,3200.618164,1460.026489
00:08.75,3189.904541,1458.944336
00:08.76,3179.160645,1457.832275
00:08.78,3168.386719,1456.689453
00:08.80,3157.582520,1455.516479
00:08.81,3146.748535,1454.312500
00:08.83,3135.881836,1453.099731
00:08.84,3124.983154,1451.868530
00:08.86,3114.052490,1450.619873
00:08.88,3103.089600,1449.355591
00:08.89,3092.094727,1448.076172
00:08.91,3081.067139,1446.784424
00:08.92,3070.006836,1445.481689
00:08.94,3058.913574,1444.170532
00:08.96,3047.786865,1442.854370
00:08.97,3036.626709,1441.535278
00:08.99,3025.433105,1440.211914
00:09.00,3014.205322,1438.891846
00:09.02,3002.943359,1437.577881
00:09.04,2991.647217,1436.268188
00:09.05,2980.316650,1434.966675
00:09.07,2968.951416,1433.675781
00:09.08,2957.551758,1432.393677
00:09.10,2946.117432,1431.127075
00:09.12,2934.648438,1429.877197
00:09.13,2923.145020,1428.646240
00:09.15,2911.606934,1427.436157
00:09.16,2900.034180,1426.249023
00:09.18,2888.427002,1425.085571
00:09.20,2876.785645,1423.947754
00:09.21,2865.110107,1422.836304
00:09.23,2853.400391,1421.752930
00:09.24,2841.656738,1420.698242
00:09.26,2829.879395,1419.672852
00:09.28,2818.068359,1418.678345
00:09.29,2806.224121,1417.715332
00:09.31,2794.346436,1416.784302
00:09.32,2782.435791,1415.885742
00:09.34,2770.492188,1415.020142
00:09.36,2758.515869,1414.187866
00:09.37,2746.507080,1413.389526
00:09.39,2734.465820,1412.625488
00:09.40,2722.392334,1411.895020
00:09.42,2710.286865,1411.198730
00:09.44,2698.149658,1410.537109
00:09.45,2685.980713,1409.910522
00:09.47,2673.780273,1409.318237
00:09.48,2661.548584,1408.760864
00:09.50,2649.285645,1408.238892
00:09.52,2636.991943,1407.751587
00:09.53,2624.667236,1407.299438
00:09.55,2612.312012,1406.881836
00:09.56,2599.926270,1406.499390
00:09.58,2587.510254,1406.151367
00:09.60,2575.063965,1405.838379
00:09.61,2562.587891,1405.561035
00:09.63,2550.082031,1405.318604
00:09.64,2537.546387,1405.110474
00:09.66,2524.981201,1404.937378
00:09.68,2512.386719,1404.798706
00:09.69,2499.762939,1404.695068
00:09.71,2487.110107,1404.625854
00:09.72,2474.427734,1404.582642
00:09.74,2461.715820,1404.565186
00:09.76,2448.974365,1404.572266
00:09.77,2436.203369,1404.604004
00:09.79,2423.402832,1404.659058
00:09.80,2410.572754,1404.735229
00:09.82,2397.713135,1404.831665
00:09.84,2384.823975,1404.946167
00:09.85,2371.905029,1405.076782
00:09.87,2358.956299,1405.220703
00:09.88,2345.977783,1405.376221
00:09.90,2332.969482,1405.540527
00:09.92,2319.931152,1405.711182
00:09.93,2306.863037,1405.885620
00:09.95,2293.764893,1406.061646
00:09.96,2280.636963,1406.236938
00:09.98,2267.479248,1406.408325
00:10.00,2254.291748,1406.573853
00:10.01,2241.074463,1406.731567
00:10.03,2227.827637,1406.878540
00:10.04,2214.551270,1407.013184
00:10.06,2201.245605,1407.132812
00:10.08,2187.910645,1407.235840
00:10.09,2174.546631,1407.319824
00:10.11,2161.153809,1407.383423
00:10.12,2147.732422,1407.424194
00:10.14,2134.282471,1407.441040
00:10.16,2120.804443,1407.431763
00:10.17,2107.298584,1407.395386
00:10.19,2093.764893,1407.329834
00:10.20,2080.203613,1407.234131
00:10.22,2066.614990,1407.106445
00:10.24,2052.999512,1406.946045
00:10.25,2039.357056,1406.752197
00:10.27,2025.687866,1406.524292
00:10.28,2011.992310,1406.260498
00:10.30,1998.270508,1405.960205
00:10.32,1984.522705,1405.622925
00:10.33,1970.749023,1405.248169
00:10.35,1956.948486,1404.844360
00:10.36,1943.121216,1404.411621
00:10.38,1929.267334,1403.950195
00:10.40,1915.386841,1403.460083
00:10.41,1901.479614,1402.942627
00:10.43,1887.545654,1402.398926
00:10.44,1873.584961,1401.830078
00:10.46,1859.597412,1401.237183
00:10.48,1845.582886,1400.622192
00:10.49,1831.541138,1399.988281
00:10.51,1817.472046,1399.337158
00:10.52,1803.375488,1398.670532
00:10.54,1789.251343,1397.991211
00:10.56,1775.099365,1397.301880
00:10.57,1760.919434,1396.604858
00:10.59,1746.711548,1395.902710
00:10.60,1732.475464,1395.198730
00:10.62,1718.211182,1394.495117
00:10.64,1703.918579,1393.795044
00:10.65,1689.597778,1393.100342
00:10.67,1675.248657,1392.414062
00:10.68,1660.871216,1391.737793
00:10.70,1646.465576,1391.074463
00:10.72,1632.031860,1390.426636
00:10.73,1617.570068,1389.795776
00:10.75,1603.080322,1389.184326
00:10.76,1588.562744,1388.594727
00:10.78,1574.017578,1388.028198
00:10.80,1559.444946,1387.487061
00:10.81,1544.844971,1386.972290
00:10.83,1530.217896,1386.486206
00:10.84,1515.563965,1386.030762
00:10.86,1500.883423,1385.606812
00:10.88,1486.176392,1385.215332
00:10.89,1471.443115,1384.858276
00:10.91,1456.683960,1384.536377
00:10.92,1441.899048,1384.251465
00:10.94,1427.088745,1384.004150
00:10.96,1412.253174,1383.795166
00:10.97,1397.392700,1383.625244
00:10.99,1382.507446,1383.494873
00:11.00,1367.597656,1383.404785
00:11.02,1352.663574,1383.355469
00:11.04,1337.705444,1383.347534
00:11.05,1322.723389,1383.381592
00:11.07,1307.717773,1383.458008
00:11.08,1292.688721,1383.577271
00:11.10,1277.636475,1383.739868
00:11.12,1262.562012,1383.950562
00:11.13,1247.810669,1384.200684
00:11.15,1233.381348,1384.488525
00:11.16,1219.273560,1384.814453
00:11.18,1205.487305,1385.181885
00:11.20,1192.021851,1385.589600
00:11.21,1178.877319,1386.040649
00:11.23,1166.052979,1386.534546
00:11.24,1153.564697,1386.958984
00:11.26,1141.391846,1387.365601
00:11.28,1129.534424,1387.746460
00:11.29,1117.992188,1388.097656
00:11.31,1106.764893,1388.412598
00:11.32,1095.852905,1388.684692
00:11.34,1085.258423,1388.902588
00:11.36,1074.980469,1389.062988
00:11.37,1065.019897,1389.157837
00:11.39,1055.378662,1389.180420
00:11.40,1046.056519,1389.128052
00:11.42,1037.057983,1388.989746
00:11.44,1028.386230,1388.761230
00:11.45,1020.041931,1388.442261
00:11.47,1012.031006,1388.026733
00:11.48,1004.077637,1387.504272
00:11.50,996.185913,1386.870361
00:11.52,988.359863,1386.122070
00:11.53,980.603821,1385.255981
00:11.55,972.919373,1384.272461
00:11.56,965.313599,1383.166992
00:11.58,957.787903,1381.940552
00:11.60,950.349976,1380.588623
00:11.61,943.003784,1379.111450
00:11.63,935.689880,1377.486084
00:11.64,928.416443,1375.708618
00:11.66,921.184265,1373.781738
00:11.68,913.981506,1371.718628
00:11.69,906.818359,1369.513306
00:11.71,899.697815,1367.166626
00:11.72,892.622864,1364.679321
00:11.74,885.592468,1362.055298
00:11.76,878.608398,1359.296509
00:11.77,871.672302,1356.404541
00:11.79,864.785950,1353.380981
00:11.80,857.950439,1350.228027
00:11.82,851.163391,1346.949951
00:11.84,844.425293,1343.549072
00:11.85,837.736694,1340.027466
00:11.87,831.100891,1336.385742
00:11.88,824.515076,1332.627808
00:11.90,817.978333,1328.756592
00:11.92,811.490845,1324.774170
00:11.93,805.055542,1320.681030
00:11.95,798.716187,1316.526001
00:11.96,792.472290,1312.311035
00:11.98,786.280029,1307.990967
00:12.00,780.138916,1303.567993
00:12.01,774.048523,1299.044067
00:12.03,768.008484,1294.421143
00:12.04,762.063721,1289.748169
00:12.06,756.217773,1285.025146
00:12.08,750.422241,1280.207397
00:12.09,744.681824,1275.294189
00:12.11,738.996155,1270.287354
00:12.12,733.408447,1265.237549
00:12.14,727.923218,1260.144653
00:12.16,722.495544,1254.960693
00:12.17,717.127014,1249.686279
00:12.19,711.821960,1244.321533
00:12.20,706.619385,1238.862671
00:12.22,701.541199,1233.364624
00:12.24,696.589417,1227.828613
00:12.25,691.729492,1222.202026
00:12.27,686.964478,1216.485840
00:12.28,682.298279,1210.681030
00:12.30,677.734741,1204.788940
00:12.32,673.278503,1198.810791
00:12.33,668.930969,1192.747559
00:12.35,664.700623,1186.601562
00:12.36,660.588562,1180.374023
00:12.38,656.599854,1174.067139
00:12.40,652.739380,1167.683228
00:12.41,649.012878,1161.224731
00:12.43,645.424744,1154.694702
00:12.44,641.980286,1148.096191
00:12.46,638.683411,1141.432739
00:12.48,635.539062,1134.707764
00:12.49,632.550781,1127.925293
00:12.51,629.723083,1121.089111
00:12.52,627.059204,1114.203613
00:12.54,624.563232,1107.273071
00:12.56,622.239075,1100.302124
00:12.57,620.089294,1093.295532
00:12.59,618.121033,1086.260498
00:12.60,616.333923,1079.199951
00:12.62,614.734436,1072.121826
00:12.64,613.325317,1065.031616
00:12.65,612.121277,1057.947388
00:12.67,611.115967,1050.866089
00:12.68,610.312012,1043.794434
00:12.70,609.711853,1036.739380
00:12.72,609.315735,1029.705200
00:12.73,609.125122,1022.698792
00:12.75,609.137085,1015.723145
00:12.76,609.354431,1008.788330
00:12.78,609.773560,1001.896667
00:12.80,610.390259,995.049988
