[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=968130816
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
[SYS: 2025-02-02 16:24:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=887886640
