Times,I Value,J Value
14:10:27,2464.000000,682.666626
14:10:27,2464.000000,682.666626
14:10:27,2464.065430,682.666626
14:10:27,2464.194580,682.664551
14:10:27,2464.386719,682.660461
14:10:27,2464.640381,682.657288
14:10:27,2464.954346,682.652466
14:10:27,2465.327881,682.644531
14:10:27,2465.759521,682.635559
14:10:27,2466.248291,682.625305
14:10:27,2466.793213,682.611938
14:10:27,2467.393066,682.597534
14:10:27,2468.046631,682.581848
14:10:27,2468.753174,682.562805
14:10:27,2469.511963,682.540649
14:10:27,2470.321777,682.515442
14:10:27,2471.181152,682.489136
14:10:27,2472.089844,682.459351
14:10:27,2473.046631,682.426147
14:10:27,2474.050537,682.389465
14:10:27,2475.100830,682.351440
14:10:27,2476.197998,682.308044
14:10:27,2477.341553,682.262939
14:10:27,2478.531982,682.212280
14:10:27,2479.768799,682.157715
14:10:27,2481.052246,682.099060
14:10:27,2482.381836,682.036194
14:10:27,2483.757812,681.968994
14:10:27,2485.180176,681.897278
14:10:27,2486.648682,681.819153
14:10:27,2488.163330,681.735779
14:10:27,2489.724121,681.647217
14:10:27,2491.331055,681.551697
14:10:27,2492.984375,681.454651
14:10:27,2494.683350,681.350281
14:10:27,2496.428223,681.237427
14:10:27,2498.218750,681.117432
14:10:27,2500.054932,680.989014
14:10:27,2501.936768,680.853271
14:10:27,2503.864258,680.708801
14:10:27,2505.837646,680.559509
14:10:27,2507.856934,680.405212
14:10:27,2509.921875,680.243774
14:10:27,2512.031738,680.071228
14:10:27,2514.186768,679.887085
14:10:27,2516.386719,679.692749
14:10:27,2518.632080,679.491638
14:10:27,2520.922852,679.282410
14:10:27,2523.258789,679.065369
14:10:27,2525.639893,678.838928
14:10:27,2528.065918,678.603638
14:10:27,2530.536865,678.358093
14:10:27,2533.052734,678.102905
14:10:28,2535.613281,677.836853
14:10:28,2538.218506,677.560547
14:10:28,2540.868408,677.272827
14:10:28,2543.562744,676.974304
14:10:28,2546.301270,676.663879
14:10:28,2549.084229,676.340820
14:10:28,2551.911377,676.005920
14:10:28,2554.782471,675.658142
14:10:28,2557.697754,675.298157
14:10:28,2560.656738,674.924927
14:10:28,2563.659668,674.539185
14:10:28,2566.706299,674.139832
14:10:28,2569.796631,673.726196
14:10:28,2572.931152,673.302002
14:10:28,2576.108887,672.863098
14:10:28,2579.330566,672.451416
14:10:28,2582.597412,672.041870
14:10:28,2585.909180,671.632935
14:10:28,2589.266113,671.226196
14:10:28,2592.667969,670.821167
14:10:28,2596.114746,670.419067
14:10:28,2599.606689,670.020630
14:10:28,2603.143799,669.627808
14:10:28,2606.725830,669.240845
14:10:28,2610.352783,668.857056
14:10:28,2614.024658,668.477112
14:10:28,2617.741455,668.103027
14:10:28,2621.503174,667.735229
14:10:28,2625.309570,667.374207
14:10:28,2629.160645,667.021729
14:10:28,2633.056396,666.677917
14:10:28,2636.996826,666.343018
14:10:28,2640.981689,666.017395
14:10:28,2645.010986,665.702515
14:10:28,2649.084473,665.398438
14:10:28,2653.202148,665.105286
14:10:28,2657.363770,664.818848
14:10:28,2661.569336,664.544373
14:10:28,2665.818848,664.283203
14:10:28,2670.112061,664.035217
14:10:28,2674.448975,663.800476
14:10:28,2678.829346,663.574585
14:10:28,2683.253174,663.362732
14:10:28,2687.720215,663.165039
14:10:28,2692.230225,662.981567
14:10:28,2696.783203,662.812439
14:10:28,2701.379150,662.653259
14:10:28,2706.017822,662.504822
14:10:28,2710.699219,662.367737
14:10:28,2715.423340,662.242615
14:10:28,2720.189941,662.130066
14:10:28,2724.999023,662.029358
14:10:28,2729.850342,661.941223
14:10:28,2734.743896,661.865051
14:10:28,2739.679443,661.801697
14:10:28,2744.656982,661.750488
14:10:28,2749.676514,661.711060
14:10:28,2754.737793,661.684326
14:10:28,2759.840576,661.669739
14:10:28,2764.984619,661.671509
14:10:29,2770.169922,661.690125
14:10:29,2775.396240,661.725830
14:10:29,2780.663574,661.777649
14:10:29,2785.971924,661.846191
14:10:29,2791.321533,661.927307
14:10:29,2796.711914,662.026306
14:10:29,2802.142822,662.144714
14:10:29,2807.614258,662.282532
14:10:29,2813.125977,662.439941
14:10:29,2818.678467,662.612671
14:10:29,2824.271240,662.805786
14:10:29,2829.903809,663.020691
14:10:29,2835.576660,663.226013
14:10:29,2841.290527,663.437195
14:10:29,2847.045166,663.658081
14:10:29,2852.840576,663.887878
14:10:29,2858.676758,664.125854
14:10:29,2864.553711,664.371338
14:10:29,2870.471436,664.618042
14:10:29,2876.430176,664.864990
14:10:29,2882.429932,665.111267
14:10:29,2888.470459,665.354736
14:10:29,2894.551758,665.594910
14:10:29,2900.674072,665.833313
14:10:29,2906.837158,666.069458
14:10:29,2913.041016,666.301392
14:10:29,2919.285645,666.527466
14:10:29,2925.571045,666.746277
14:10:29,2931.896973,666.960938
14:10:29,2938.263428,667.165283
14:10:29,2944.670410,667.359436
14:10:29,2951.117676,667.542114
14:10:29,2957.605225,667.712280
14:10:29,2964.133057,667.870239
14:10:29,2970.700928,668.014832
14:10:29,2977.308838,668.146301
14:10:29,2983.956543,668.263611
14:10:29,2990.644043,668.367126
14:10:29,2997.371094,668.455750
14:10:29,3004.137695,668.529907
14:10:29,3010.943848,668.588562
14:10:29,3017.789307,668.632080
14:10:29,3024.673828,668.659485
14:10:29,3031.597412,668.671143
14:10:29,3038.559814,668.666138
14:10:29,3045.561035,668.643738
14:10:29,3052.601074,668.604370
14:10:29,3059.679688,668.548340
14:10:29,3066.797119,668.474792
14:10:29,3073.952881,668.382935
14:10:29,3081.146973,668.273315
14:10:29,3088.379395,668.146240
14:10:29,3095.650146,668.000793
14:10:29,3102.959229,667.837463
14:10:29,3110.306152,667.655396
14:10:29,3117.691162,667.455017
14:10:29,3125.114014,667.235413
14:10:29,3132.574707,666.997131
14:10:29,3140.073242,666.739197
14:10:30,3147.609375,666.462158
14:10:30,3155.183105,666.165100
14:10:30,3162.794189,665.848511
14:10:30,3170.442627,665.511597
14:10:30,3178.128418,665.154724
14:10:30,3185.851318,664.777100
14:10:30,3193.611328,664.379150
14:10:30,3201.408203,663.960083
14:10:30,3209.241943,663.520325
14:10:30,3217.112549,663.059021
14:10:30,3225.019775,662.576660
14:10:30,3232.963623,662.072449
14:10:30,3240.943848,661.546753
14:10:30,3248.960449,660.998840
14:10:30,3257.013184,660.427979
14:10:30,3265.102051,659.834656
14:10:30,3273.227051,659.219238
14:10:30,3281.387939,658.580933
14:10:30,3289.584717,657.920166
14:10:30,3297.817139,657.236084
14:10:30,3306.085205,656.529175
14:10:30,3314.388916,655.798645
14:10:30,3322.727783,655.043823
14:10:30,3331.102051,654.265137
14:10:30,3339.511475,653.462952
14:10:30,3347.956055,652.636475
14:10:30,3356.435303,651.785034
14:10:30,3364.949463,650.909119
14:10:30,3373.499512,650.016602
14:10:30,3382.085449,649.107361
14:10:30,3390.707520,648.182312
14:10:30,3399.365234,647.241150
14:10:30,3408.058838,646.284729
14:10:30,3416.788574,645.313782
14:10:30,3425.554443,644.330078
14:10:30,3434.356445,643.334106
14:10:30,3443.194824,642.327576
14:10:30,3452.069580,641.311829
14:10:30,3460.980957,640.288269
14:10:30,3469.929199,639.258179
14:10:30,3478.914307,638.223877
14:10:30,3487.936279,637.186279
14:10:30,3496.995605,636.147461
14:10:30,3506.092041,635.108276
14:10:30,3515.225830,634.070618
14:10:30,3524.396973,633.036194
14:10:30,3533.605469,632.006714
14:10:30,3542.851562,630.983643
14:10:30,3552.134766,629.963013
14:10:30,3561.455566,628.950989
14:10:30,3570.813965,627.948853
14:10:30,3580.209961,626.957886
14:10:30,3589.643311,625.978210
14:10:30,3599.114014,625.011108
14:10:30,3608.622070,624.053345
14:10:30,3618.167480,623.109497
14:10:30,3627.750000,622.180725
14:10:30,3637.369873,621.268005
14:10:30,3647.026855,620.371277
14:10:30,3656.720947,619.491516
14:10:31,3666.451904,618.625366
14:10:31,3676.219727,617.777161
14:10:31,3686.024414,616.947937
14:10:31,3695.865723,616.137390
14:10:31,3705.743408,615.346497
14:10:31,3715.657715,614.574951
14:10:31,3725.608398,613.823669
14:10:31,3735.595215,613.093567
14:10:31,3745.618164,612.384216
14:10:31,3755.677002,611.700989
14:10:31,3765.771484,611.044373
14:10:31,3775.899902,610.427002
14:10:31,3786.063232,609.841187
14:10:31,3796.261230,609.288208
14:10:31,3806.493164,608.775024
14:10:31,3816.758545,608.303528
14:10:31,3827.057617,607.871216
14:10:31,3837.389893,607.480164
14:10:31,3847.754150,607.137939
14:10:31,3858.149902,606.847168
14:10:31,3868.232910,606.616211
14:10:31,3878.003418,606.441223
14:10:31,3887.459473,606.328369
14:10:31,3896.601318,606.272827
14:10:31,3905.427490,606.278748
14:10:31,3913.939209,606.340637
14:10:31,3922.134766,606.460999
14:10:31,3930.360840,606.643799
14:10:31,3938.616943,606.889771
14:10:31,3946.902832,607.198486
14:10:31,3955.217529,607.570862
14:10:31,3963.560791,608.007629
14:10:31,3971.931885,608.508423
14:10:31,3980.330566,609.074036
14:10:31,3988.756104,609.704163
14:10:31,3997.208008,610.399658
14:10:31,4005.686035,611.160156
14:10:31,4014.189453,611.986572
14:10:31,4022.717773,612.878601
14:10:31,4031.270264,613.837158
14:10:31,4039.846680,614.861877
14:10:31,4048.116211,615.908936
14:10:31,4056.079590,616.976013
14:10:31,4064.066406,618.110107
14:10:31,4072.076172,619.310791
14:10:31,4080.108398,620.577698
14:10:31,4088.161133,621.914368
14:10:31,4096.235840,623.316345
14:10:31,4104.330078,624.788330
14:10:31,4112.363770,626.337402
14:10:31,4120.344238,627.952942
14:10:31,4128.273438,629.632324
14:10:31,4136.146973,631.379883
14:10:31,4143.966309,633.193481
14:10:31,4151.729492,635.074524
14:10:31,4159.432129,637.027344
14:10:31,4167.075195,639.050293
14:10:31,4174.656250,641.145691
14:10:31,4182.173340,643.314514
14:10:31,4189.626465,645.555542
14:10:32,4197.013184,647.870422
14:10:32,4204.331543,650.259766
14:10:32,4211.579102,652.724976
14:10:32,4218.753906,655.266235
14:10:32,4225.854004,657.883667
14:10:32,4232.879883,660.575317
14:10:32,4239.826660,663.343872
14:10:32,4246.752930,666.218811
14:10:32,4253.656250,669.200500
14:10:32,4260.535156,672.289062
14:10:32,4267.387695,675.483826
14:10:32,4274.212402,678.784241
14:10:32,4281.008301,682.189819
14:10:32,4287.720703,685.661987
14:10:32,4294.349121,689.199463
14:10:32,4300.943848,692.841003
14:10:32,4307.508301,696.582947
14:10:32,4314.041504,700.424316
