Times,Angle,Cur,Diff,Control
16:40:43,-16.986326,326.0,17.013672,0.850684
16:40:43,-16.618013,327.0,16.381989,0.393758
16:40:48,134.779877,96.0,38.779877,1.5
16:40:48,136.083984,97.0,39.083984,0.984702
16:40:48,137.367523,98.0,39.367523,0.991277
16:40:48,138.622696,99.0,39.622696,0.996947
16:40:48,139.853683,100.0,39.853683,1.002117
16:40:48,141.060638,102.0,39.060638,0.95669
16:40:48,142.243652,103.0,39.243652,0.985667
16:40:48,143.402893,104.0,39.402893,0.989053
16:40:49,144.538818,106.0,38.538818,0.941869
16:40:49,145.650772,107.0,38.650772,0.969068
16:40:49,146.738419,109.0,37.738419,0.920652
16:40:49,147.802063,110.0,37.802063,0.946643
16:40:49,148.840576,112.0,36.840576,0.896977
16:40:49,149.855057,114.0,35.855057,0.871738
16:40:49,150.846085,115.0,35.846085,0.895928
16:40:49,151.814972,117.0,34.814972,0.844597
16:40:49,152.762543,119.0,33.762543,0.817753
16:40:49,153.689911,120.0,33.689911,0.840432
16:40:49,154.598114,122.0,32.598114,0.787658
16:40:49,155.488754,123.0,32.488754,0.809485
16:40:49,156.361847,125.0,31.361847,0.755874
16:40:49,157.218964,127.0,30.218964,0.726902
16:40:49,158.060516,128.0,30.060516,0.747552
16:40:49,158.887787,130.0,28.887787,0.692876
16:40:49,159.701202,132.0,27.701202,0.662865
16:40:49,160.5009,133.0,27.5009,0.682515
16:40:49,161.288162,135.0,26.288162,0.626886
16:40:49,162.063354,137.0,25.063354,0.595964
16:40:49,162.826492,138.0,24.826492,0.614741
16:40:49,163.578598,140.0,23.578598,0.558268
16:40:49,164.314606,141.0,23.314606,0.576265
16:40:49,165.034836,143.0,22.034836,0.518877
16:40:49,165.740356,145.0,20.740356,0.486147
16:41:03,98.231682,56.0,42.231682,1.5
16:41:03,101.867271,58.0,43.867271,1.137572
16:41:03,105.523705,60.0,45.523705,1.179503
16:41:03,109.16729,62.0,47.16729,1.220272
16:41:03,112.780121,64.0,48.780121,1.259824
16:41:03,116.341248,66.0,50.341248,1.297559
16:41:03,119.832108,68.0,51.832108,1.333074
16:41:03,123.235695,70.0,53.235695,1.365982
16:41:03,126.538406,72.0,54.538406,1.396028
16:41:03,129.728638,74.0,55.728638,1.422972
16:41:03,132.798584,76.0,56.798584,1.446713
16:41:03,128.606812,93.0,35.606812,0.360376
16:41:03,129.722824,94.0,35.722824,0.895971
