Times,Angle,Cur,Diff,Control
14:08:07,69.151039,68.0,1.151039,0.057552
14:08:07,69.318794,68.0,1.318794,0.037164
14:08:08,170.065918,142.0,28.065918,1.370326
14:08:08,170.69429,144.0,26.69429,0.633067
14:08:08,171.31102,146.0,25.31102,0.598194
14:08:08,171.911545,147.0,24.911545,0.612802
14:08:08,172.498657,149.0,23.498657,0.552144
14:08:08,173.071793,151.0,22.071793,0.516123
14:08:08,173.630157,153.0,20.630157,0.479713
14:08:08,174.173431,155.0,19.173431,0.442918
14:08:08,174.700851,157.0,17.700851,0.405707
14:08:08,175.212143,158.0,17.212143,0.418086
14:08:08,175.706802,160.0,15.706802,0.355037
14:08:08,176.18483,162.0,14.18483,0.316571
14:08:08,176.645798,164.0,12.645798,0.277669
14:08:08,177.089783,165.0,12.089783,0.288344
14:08:08,177.516708,167.0,10.516708,0.223591
14:08:08,177.926865,168.0,9.926865,0.233426
14:08:08,178.320175,170.0,8.320175,0.167837
14:08:14,-92.481659,258.0,9.518341,0.267913
14:08:14,-90.790817,260.0,9.209167,0.2225
14:08:14,-89.086479,262.0,8.913513,0.215446
14:08:14,-87.368698,264.0,8.631287,0.208726
14:08:14,-85.638618,265.0,9.361389,0.252287
14:08:14,-83.89782,267.0,9.102173,0.221074
14:08:14,-82.147385,268.0,9.8526,0.265076
14:08:14,-80.388748,270.0,9.611267,0.234248
14:08:14,-78.621391,271.0,10.378601,0.278648
14:08:14,-76.846031,272.0,11.153961,0.298233
14:08:14,-75.062576,273.0,11.937439,0.318023
14:08:14,-73.270676,274.0,12.729309,0.33803
14:08:21,69.175278,84.0,-14.824722,1.059469
14:08:21,68.916389,83.0,-14.083611,0.333562
14:08:21,68.616516,83.0,-14.383484,0.367084
14:08:21,68.299042,82.0,-13.700958,0.325461
14:08:36,148.959656,107.0,41.959656,1.5
14:08:36,149.537064,108.0,41.537064,1.027862
14:08:51,66.768486,59.0,7.768486,0.650002
14:08:51,66.843742,59.0,7.843742,0.197975
14:08:51,66.923477,59.0,7.923477,0.20008
14:08:51,66.994217,60.0,6.994217,0.151624
14:08:51,67.061623,60.0,7.061623,0.178226
14:08:51,67.125381,60.0,7.125381,0.179729
14:08:51,67.185959,61.0,6.185959,0.131163
14:08:51,67.241653,62.0,5.241653,0.107434
14:08:51,67.291679,63.0,4.291679,0.083543
14:08:51,67.337326,63.0,4.337326,0.109574
14:08:51,67.376129,64.0,3.376129,0.060373
14:08:51,67.408218,65.0,2.408218,0.036008
14:08:51,67.431786,66.0,1.431786,0.011384
14:08:51,67.446625,67.0,0.446625,0.013463
14:08:51,67.451965,68.0,-0.548035,0.038567
14:08:51,67.446686,68.0,-0.553314,0.013965
14:08:51,67.430046,69.0,-1.569954,0.064665
14:08:51,67.400963,70.0,-2.599037,0.090703
14:08:51,67.358727,71.0,-3.641273,0.117088
14:08:51,67.302307,72.0,-4.697693,0.143853
14:08:51,67.230934,73.0,-5.769066,0.171011
14:08:51,67.162376,73.0,-5.837624,0.147655
14:08:51,67.095078,73.0,-5.904922,0.149306
14:08:51,67.029297,74.0,-6.970703,0.200912
