Times,Angle,Cur,Diff,Control
00:59.84,158.418213,208.0,-49.581787,1.239773
00:59.85,158.409271,207.0,-48.590729,1.189992
00:59.87,158.400574,207.0,-48.599426,1.215203
00:59.88,158.39209,207.0,-48.60791,1.21541
00:59.90,158.383743,207.0,-48.616257,1.215615
00:59.92,158.375565,207.0,-48.624435,1.215815
00:59.93,158.367569,207.0,-48.632431,1.216011
00:59.95,158.359711,207.0,-48.640289,1.216204
00:59.96,158.352051,207.0,-48.647949,1.21639
00:59.98,158.344604,207.0,-48.655396,1.216571
01:00.00,158.33728,207.0,-48.66272,1.216751
01:00.01,158.330154,206.0,-47.669846,1.166924
01:00.03,158.323151,206.0,-47.676849,1.192096
01:00.04,158.316299,206.0,-47.683701,1.192264
01:00.06,158.309586,206.0,-47.690414,1.192428
01:00.08,158.303055,206.0,-47.696945,1.192587
01:00.09,158.296677,206.0,-47.703323,1.192743
01:00.11,158.290451,206.0,-47.709549,1.192894
01:00.12,158.284363,206.0,-47.715637,1.193043
01:00.14,158.278412,206.0,-47.721588,1.193189
01:00.16,158.272598,206.0,-47.727402,1.19333
01:00.17,158.266907,206.0,-47.733093,1.19347
01:00.19,158.261383,206.0,-47.738617,1.193604
01:00.20,158.255951,206.0,-47.744049,1.193737
01:00.22,158.250656,206.0,-47.749344,1.193866
01:00.24,158.245514,205.0,-46.754486,1.143991
01:00.25,158.240463,205.0,-46.759537,1.169115
01:00.27,158.235504,205.0,-46.764496,1.169236
01:00.28,158.230652,205.0,-46.769348,1.169355
01:00.30,158.225922,205.0,-46.774078,1.16947
01:00.32,158.221268,205.0,-46.778732,1.169585
01:00.33,158.216721,205.0,-46.783279,1.169696
01:00.35,158.212341,205.0,-46.787659,1.169801
01:00.36,158.208038,205.0,-46.791962,1.169907
01:00.38,158.203796,205.0,-46.796204,1.170011
01:00.40,158.199661,205.0,-46.800339,1.170112
01:00.41,158.195602,205.0,-46.804398,1.170211
01:00.43,158.19165,205.0,-46.80835,1.170308
01:00.44,158.187775,205.0,-46.812225,1.170403
01:00.46,158.184021,205.0,-46.815979,1.170493
01:00.48,158.180313,205.0,-46.819687,1.170585
01:00.49,158.176697,205.0,-46.823303,1.170673
01:00.51,158.173218,205.0,-46.826782,1.170757
01:00.52,158.169785,205.0,-46.830215,1.170841
01:00.54,158.166458,205.0,-46.833542,1.170922
01:00.56,158.163162,204.0,-45.836838,1.121003
01:00.57,158.159943,204.0,-45.840057,1.146082
01:00.59,158.156784,204.0,-45.843216,1.146159
01:00.60,158.153687,204.0,-45.846313,1.146235
01:00.62,158.15065,204.0,-45.84935,1.14631
01:00.64,158.147659,204.0,-45.852341,1.146383
01:00.65,158.144745,204.0,-45.855255,1.146454
01:00.67,158.141846,204.0,-45.858154,1.146526
01:00.68,158.139038,204.0,-45.860962,1.146594
01:00.70,158.136307,204.0,-45.863693,1.146661
