Times,Angle,Cur,Diff,Control
00:34.38,144.251175,112.0,32.251175,0.774747
00:34.40,144.969757,114.0,30.969757,0.742208
00:34.41,145.669662,115.0,30.669662,0.759239
00:34.43,146.351761,117.0,29.351761,0.700846
00:34.44,147.017654,118.0,29.017654,0.717089
00:34.46,147.668091,120.0,27.668091,0.657963
00:34.48,148.303528,121.0,27.303528,0.673474
00:34.49,148.924484,123.0,25.924484,0.613636
00:34.51,149.532074,124.0,25.532074,0.628492
00:34.52,150.126541,126.0,24.126541,0.568025
00:34.54,150.708862,127.0,23.708862,0.58228
00:34.56,151.279068,129.0,22.279068,0.521232
00:34.57,151.837296,131.0,20.837296,0.484888
00:34.59,152.383224,132.0,20.383224,0.498229
00:34.60,152.917587,134.0,18.917587,0.436299
00:34.62,153.440735,135.0,18.440735,0.449097
00:34.64,153.952072,137.0,16.952072,0.386585
00:34.65,154.451294,138.0,16.451294,0.398763
00:34.67,154.937668,140.0,14.937668,0.335601
00:34.68,155.411423,141.0,14.411423,0.347129
00:34.70,155.871796,143.0,12.871796,0.283304
00:34.72,156.319153,144.0,12.319153,0.294163
00:34.73,156.752914,146.0,10.752914,0.229667
00:34.75,157.169601,147.0,10.169601,0.239657
00:34.76,157.568863,149.0,8.568863,0.174203
00:35.76,150.465622,129.0,21.465622,0.85906
00:35.77,150.700882,129.0,21.700882,0.548404
00:35.79,150.948166,129.0,21.948166,0.554886
00:35.80,151.197708,130.0,21.197708,0.511181
00:35.82,151.452011,130.0,21.452011,0.542658
00:35.84,151.710922,131.0,20.710922,0.499246
00:35.85,151.973969,132.0,19.973969,0.480925
00:35.87,152.240555,133.0,19.240555,0.462679
00:35.88,152.510315,135.0,17.510315,0.394502
00:35.90,152.782288,136.0,16.782288,0.401356
00:35.92,153.055252,138.0,15.055252,0.333205
00:35.93,153.328522,139.0,14.328522,0.340045
00:35.95,153.600922,141.0,12.600922,0.271833
00:35.96,153.871475,143.0,10.871475,0.228551
00:35.98,154.138733,144.0,10.138733,0.23515
00:36.00,154.401718,146.0,8.401718,0.166618
00:36.01,154.659576,148.0,6.659576,0.122936
00:36.03,154.910141,149.0,5.910141,0.129018
00:36.04,155.153259,151.0,4.153259,0.059909
00:36.06,155.387283,153.0,2.387283,0.015533
00:36.08,155.610718,154.0,1.610718,0.020854
00:36.09,155.822662,156.0,-0.177338,0.049135
00:47.42,-16.531725,27.0,-43.531723,1.5
00:47.44,-17.516497,26.0,-43.516495,1.087532
00:47.45,-18.54018,26.0,-44.54018,1.139097
00:47.47,-19.5888,26.0,-45.588799,1.165935
00:47.48,-20.666958,25.0,-45.666958,1.143628
00:47.50,-21.774647,24.0,-45.774647,1.147058
00:47.52,-22.912046,22.0,-44.912048,1.101236
00:47.53,-24.079086,21.0,-45.079086,1.131153
00:47.55,-25.275455,19.0,-44.275455,1.086796
00:47.56,-26.500561,17.0,-43.500561,1.068142
00:47.58,-27.753529,15.0,-42.753529,1.050162
00:47.60,-29.03384,12.0,-41.03384,0.982854
00:47.61,-30.105635,10.0,-40.105637,0.979436
00:47.63,-31.222649,7.0,-38.222649,0.908492
00:47.64,-32.360569,4.0,-36.360569,0.862462
00:47.66,-33.501564,1.0,-34.501564,0.816064
00:47.68,-34.643482,358.0,-32.643494,0.769636
00:47.69,-35.78397,355.0,-30.783966,0.723111
00:47.71,-36.920551,352.0,-28.920563,0.676429
00:47.72,-38.049873,350.0,-28.049866,0.679479
00:47.74,-39.169403,347.0,-26.169403,0.607224
00:47.76,-40.276375,344.0,-24.276367,0.559583
00:47.77,-41.367199,341.0,-22.367188,0.51145
00:47.79,-42.439007,339.0,-21.438995,0.51277
00:47.80,-43.489296,336.0,-19.489288,0.43849
00:47.82,-44.515133,333.0,-17.515137,0.388525
00:47.84,-45.513718,331.0,-16.513733,0.387808
00:47.85,-46.384777,328.0,-14.384766,0.306395
00:47.87,-47.2365,326.0,-13.236511,0.302206
00:47.88,-48.044624,324.0,-12.044617,0.271318
00:47.90,-48.80444,322.0,-10.804443,0.239107
00:47.92,-11.217265,320.0,28.782745,1.5
00:47.93,-11.202064,319.0,29.797943,0.770329
00:47.95,-11.164242,317.0,31.835754,0.846839
00:47.96,-11.117554,316.0,32.882446,0.848228
00:47.98,-11.057786,316.0,32.9422,0.825049
00:48.00,-10.986146,316.0,33.013855,0.827138
00:48.01,-10.903685,317.0,32.096313,0.779469
00:48.03,-10.811198,317.0,32.188812,0.807033
00:48.04,-10.710127,318.0,31.289886,0.759774
00:48.06,-10.601885,319.0,30.398102,0.737658
00:48.08,-10.487955,321.0,28.512054,0.66565
00:48.09,-10.369442,322.0,27.630554,0.668726
00:48.11,-10.247968,324.0,25.752045,0.596838
00:48.12,-10.124472,325.0,24.875519,0.599975
00:48.14,-10.000482,327.0,22.999512,0.528088
00:48.16,-9.876813,328.0,22.123199,0.531172
00:48.17,-9.754765,330.0,20.245239,0.459182
00:48.19,-9.635078,331.0,19.364929,0.462115
00:48.20,-9.518872,333.0,17.48114,0.389934
00:48.22,-9.4066,334.0,16.593414,0.392642
00:48.24,-9.299159,336.0,14.700836,0.320206
00:48.25,-9.196785,337.0,13.803223,0.32264
00:48.27,-9.100296,339.0,11.899719,0.249905
00:48.28,-9.009724,340.0,10.990265,0.25202
00:48.30,-8.92561,341.0,10.074402,0.228963
00:48.32,-8.847968,342.0,9.152039,0.205742
00:48.33,-8.777184,344.0,7.222809,0.132339
00:48.35,-8.713162,345.0,6.286835,0.133772
00:48.36,-8.656153,346.0,5.343842,0.110021
00:48.38,-8.605942,347.0,4.394043,0.086106
00:48.40,-8.562697,348.0,3.437317,0.062015
00:48.41,-8.526481,349.0,2.473511,0.037743
00:48.43,-8.496877,350.0,1.503113,0.013318
00:48.44,-8.474017,350.0,1.52597,0.038721
00:48.46,-8.457894,351.0,0.542114,0.011044
00:48.48,-8.448527,352.0,-0.448517,0.035979
00:48.49,-8.445951,353.0,-1.445953,0.061085
00:48.51,-8.450041,353.0,-1.450043,0.036353
00:48.52,-8.460726,354.0,-2.460724,0.086785
00:48.54,-8.477954,355.0,-3.477966,0.11238
00:48.56,-8.501669,355.0,-3.501678,0.088135
00:48.57,-8.531829,356.0,-4.53183,0.13905
00:48.59,-8.558476,356.0,-4.558472,0.114628
00:48.60,-8.583099,357.0,-5.583099,0.165193
00:48.62,-8.60571,357.0,-5.605713,0.140708
00:48.64,-8.626594,356.0,-4.626587,0.091187
00:48.65,-8.645728,356.0,-4.645721,0.116621
00:48.67,-8.662997,356.0,-4.662994,0.117007
00:48.68,-8.678911,355.0,-3.678925,0.067371
00:48.70,-8.692385,355.0,-3.692383,0.092646
00:48.72,-8.703355,354.0,-2.703369,0.042859
00:48.73,-8.712121,354.0,-2.712128,0.068022
00:48.75,-8.718213,353.0,-1.718201,0.018107
00:48.76,-8.721468,353.0,-1.721466,0.043118
00:48.78,-8.72152,352.0,-0.721527,0.00696
00:48.80,-8.718088,352.0,-0.718079,0.017866
00:48.81,-8.711153,351.0,0.288849,0.032394
00:48.83,-8.700427,350.0,1.299561,0.057757
00:48.84,-8.685724,350.0,1.31427,0.033224
00:48.86,-8.667114,349.0,2.332886,0.083788
00:48.88,-8.644348,349.0,2.355652,0.05946
00:48.89,-8.617517,348.0,3.382477,0.110233
00:48.91,-8.586394,348.0,3.413605,0.086118
00:48.92,-8.551094,347.0,4.448914,0.137106
00:48.94,-8.522328,347.0,4.477661,0.11266
00:48.96,-8.498136,347.0,4.501862,0.113152
00:48.97,-8.478354,347.0,4.521637,0.113535
00:48.99,-8.462274,347.0,4.53772,0.113845
00:49.00,-8.449656,347.0,4.550354,0.114075
00:49.02,-8.440354,348.0,3.559631,0.064223
00:49.04,-8.434393,348.0,3.565613,0.08929
00:49.05,-8.431736,349.0,2.568268,0.039273
00:49.07,-8.431635,349.0,2.568359,0.064211
00:49.08,-8.434404,350.0,1.565582,0.01407
00:49.10,-8.440252,350.0,1.559753,0.038848
00:49.12,-8.44912,350.0,1.550873,0.03855
00:49.13,-8.461243,351.0,0.538757,0.011834
00:49.15,-8.476749,351.0,0.523254,0.012694
00:49.16,-8.495744,352.0,-0.495758,0.037869
00:49.18,-8.518309,352.0,-0.518311,0.013522
00:49.20,-8.544501,353.0,-1.544495,0.064267
00:49.21,-8.574365,353.0,-1.574371,0.040106
00:49.23,-8.607715,354.0,-2.607727,0.091027
00:49.24,-8.644696,354.0,-2.644684,0.067041
00:49.26,-8.68534,355.0,-3.685333,0.11815
00:49.28,-8.729431,355.0,-3.729431,0.094338
00:49.29,-8.777075,356.0,-4.777069,0.145618
00:49.31,-8.814332,356.0,-4.814331,0.12129
00:49.32,-8.844668,356.0,-4.844666,0.121875
00:49.34,-8.868978,356.0,-4.868988,0.122333
00:49.36,-8.888515,355.0,-3.888519,0.072701
00:49.37,-8.90382,355.0,-3.903809,0.097977
00:49.39,-8.915457,355.0,-3.915466,0.098178
00:49.40,-8.924327,354.0,-2.924316,0.048329
00:49.42,-8.93075,354.0,-2.930756,0.07343
00:49.44,-8.934535,354.0,-2.93454,0.073458
00:49.45,-8.935651,353.0,-1.935638,0.023418
00:49.47,-8.93411,353.0,-1.934113,0.048315
00:49.48,-8.929905,353.0,-1.929901,0.048142
00:49.50,-8.923347,352.0,-0.92334,0.002081
00:49.52,-8.914439,352.0,-0.914429,0.022638
00:49.53,-8.903116,351.0,0.096893,0.027705
00:49.55,-8.889299,351.0,0.110687,0.003112
00:49.56,-8.873348,351.0,0.126648,0.003565
00:49.58,-8.854942,350.0,1.14505,0.054086
00:49.60,-8.83445,350.0,1.165558,0.029652
00:49.61,-8.811942,350.0,1.188049,0.030264
00:49.63,-8.787085,349.0,2.212921,0.080945
00:49.64,-8.760239,349.0,2.239746,0.056664
00:49.66,-8.731451,349.0,2.268555,0.057434
00:49.68,-8.700802,348.0,3.299194,0.108246
00:49.69,-8.667924,348.0,3.332062,0.084123
00:49.71,-8.633176,348.0,3.366821,0.08504
00:49.72,-8.613696,348.0,3.386292,0.085144
00:49.74,-8.603186,348.0,3.39682,0.085184
00:49.76,-8.598977,348.0,3.401031,0.085131
00:49.77,-8.599677,348.0,3.40033,0.084991
00:49.79,-8.603647,349.0,2.396362,0.03481
00:49.80,-8.610399,349.0,2.389587,0.05957
00:49.82,-8.619467,349.0,2.380524,0.059286
00:49.84,-8.630559,350.0,1.369446,0.008959
00:49.85,-8.643817,350.0,1.356171,0.033572
00:49.87,-8.65886,350.0,1.341125,0.033152
00:49.88,-8.675137,351.0,0.32486,0.017285
00:49.90,-8.693288,351.0,0.306702,0.007214
00:49.92,-8.712543,351.0,0.287445,0.006705
00:49.93,-8.733729,351.0,0.266266,0.006127
00:49.95,-8.755876,352.0,-0.75589,0.044451
00:49.96,-8.779469,352.0,-0.77948,0.020077
00:49.98,-8.804452,352.0,-0.804443,0.020735
00:50.00,-8.830779,353.0,-1.83078,0.071428
00:50.01,-8.858345,353.0,-1.858337,0.047147
00:50.03,-8.886495,353.0,-1.886505,0.047867
00:50.04,-8.915809,353.0,-1.915802,0.048627
00:50.06,-8.945659,354.0,-2.945648,0.099387
00:50.08,-8.976645,354.0,-2.976654,0.075191
00:50.09,-9.008673,354.0,-3.008667,0.076017
00:50.11,-9.041113,354.0,-3.041107,0.076839
00:50.12,-9.073974,355.0,-4.073975,0.127671
00:50.14,-9.092036,355.0,-4.092041,0.102753
00:50.16,-9.102003,354.0,-3.10199,0.052798
00:50.17,-9.106071,354.0,-3.106079,0.077754
00:50.19,-9.107428,354.0,-3.107422,0.077719
00:50.20,-9.107702,354.0,-3.107697,0.077699
00:50.22,-9.10754,354.0,-3.107544,0.077685
00:50.24,-9.105972,354.0,-3.105957,0.077609
00:50.25,-9.104177,353.0,-2.104187,0.02756
00:50.27,-9.101608,353.0,-2.101624,0.052477
00:50.28,-9.098303,353.0,-2.098297,0.052374
00:50.30,-9.094809,353.0,-2.094818,0.052283
00:50.32,-9.090542,353.0,-2.090546,0.052157
00:50.33,-9.086105,353.0,-2.086121,0.052042
00:50.35,-9.08093,352.0,-1.080933,0.001894
00:50.36,-9.075603,352.0,-1.075592,0.026756
00:50.38,-9.069565,352.0,-1.06958,0.026589
00:50.40,-9.062866,352.0,-1.062866,0.026404
00:50.41,-9.056085,352.0,-1.056091,0.026233
00:50.43,-9.049146,352.0,-1.049133,0.026054
00:50.44,-9.041516,352.0,-1.041504,0.025847
00:50.46,-9.033809,351.0,-0.033813,0.024347
00:50.48,-9.025936,351.0,-0.02594,0.000452
00:50.49,-9.017423,351.0,-0.017426,0.000223
00:50.51,-9.008826,351.0,-0.00882,5e-06
00:50.52,-9.000109,351.0,-0.000122,0.000214
00:50.54,-8.99075,351.0,0.009247,0.000465
00:50.56,-8.981373,351.0,0.018616,0.0007
00:50.57,-8.97189,351.0,0.028107,0.00094
00:50.59,-8.962316,350.0,1.037689,0.051182
00:50.60,-8.95261,350.0,1.047394,0.026427
00:50.62,-8.942786,350.0,1.05722,0.026676
00:50.64,-8.932345,350.0,1.067657,0.026952
00:50.65,-8.921898,350.0,1.078094,0.027213
00:50.67,-8.911894,350.0,1.088104,0.027453
00:50.68,-8.901214,350.0,1.098785,0.027737
00:50.70,-8.890517,350.0,1.109497,0.028005
00:50.72,-8.880253,350.0,1.119751,0.02825
00:50.73,-8.869306,349.0,2.130707,0.078542
00:50.75,-8.858361,349.0,2.141632,0.053814
00:50.76,-8.847368,349.0,2.152618,0.05409
00:50.78,-8.836821,349.0,2.163177,0.054343
00:50.80,-8.825606,349.0,2.174408,0.054641
00:50.81,-8.814886,349.0,2.18512,0.054896
00:50.83,-8.804005,349.0,2.195984,0.055171
00:50.84,-8.793028,349.0,2.20697,0.055449
00:50.86,-8.781997,349.0,2.218018,0.055727
00:50.88,-8.770895,349.0,2.229095,0.056004
00:50.89,-8.759732,349.0,2.240265,0.056286
00:50.91,-8.749035,348.0,3.250977,0.106542
00:50.92,-8.737678,348.0,3.262329,0.081842
00:50.94,-8.726853,348.0,3.273132,0.082098
00:50.96,-8.722972,348.0,3.277039,0.082024
00:50.97,-8.722938,348.0,3.277069,0.081927
00:50.99,-8.72433,348.0,3.275665,0.081857
00:51.00,-8.726358,349.0,2.273651,0.031791
00:51.02,-8.729185,349.0,2.270813,0.056699
00:51.04,-8.732465,349.0,2.267548,0.056607
00:51.05,-8.736017,349.0,2.263977,0.05651
00:51.07,-8.73975,349.0,2.260254,0.056413
00:51.08,-8.743141,349.0,2.256866,0.056337
00:51.10,-8.746819,349.0,2.253174,0.056237
00:51.12,-8.75069,349.0,2.249298,0.056136
00:51.13,-8.754189,349.0,2.245819,0.056059
00:51.15,-8.757999,349.0,2.242004,0.055955
00:51.16,-8.761996,349.0,2.238007,0.05585
00:51.18,-8.766135,349.0,2.233856,0.055743
00:51.20,-8.769884,349.0,2.230103,0.055659
00:51.21,-8.773894,349.0,2.226105,0.055553
00:51.23,-8.777597,350.0,1.222412,0.005468
00:51.24,-8.781599,350.0,1.218414,0.03036
00:51.26,-8.785792,350.0,1.214203,0.03025
00:51.28,-8.789616,350.0,1.210388,0.030164
00:51.29,-8.793728,350.0,1.206268,0.030054
00:51.31,-8.798003,350.0,1.201996,0.029943
00:51.32,-8.801907,350.0,1.19809,0.029855
00:51.34,-8.805581,350.0,1.194427,0.029769
00:51.36,-8.809605,350.0,1.190399,0.029659
00:51.37,-8.813844,350.0,1.186157,0.029548
