Times,I Value,J Value
16:53:32,2464.000000,682.666626
16:53:32,2464.000000,682.666626
16:53:32,2464.065430,682.666626
16:53:32,2464.194580,682.664551
16:53:32,2464.386719,682.660461
16:53:32,2464.640381,682.657288
16:53:32,2464.954346,682.652466
16:53:32,2465.327881,682.644531
16:53:32,2465.759521,682.635559
16:53:32,2466.248291,682.625305
16:53:32,2466.793213,682.611938
16:53:32,2467.393066,682.597534
16:53:32,2468.046631,682.581848
16:53:32,2468.753174,682.562805
16:53:32,2469.511963,682.540649
16:53:32,2470.321777,682.515442
16:53:32,2471.181152,682.489136
16:53:32,2472.089844,682.459351
16:53:32,2473.046631,682.426147
16:53:32,2474.050537,682.389465
16:53:32,2475.100830,682.351440
16:53:32,2476.197998,682.308044
16:53:32,2477.341553,682.262939
16:53:32,2478.531982,682.212280
16:53:32,2479.768799,682.157715
16:53:32,2481.052246,682.099060
16:53:32,2482.381836,682.036194
16:53:32,2483.757812,681.968994
16:53:32,2485.180176,681.897278
16:53:32,2486.648682,681.819153
16:53:32,2488.163330,681.735779
16:53:32,2489.724121,681.647217
16:53:32,2491.331055,681.551697
16:53:32,2492.984375,681.454651
16:53:32,2494.683350,681.350281
16:53:32,2496.428223,681.237427
16:53:32,2498.218750,681.117432
16:53:32,2500.054932,680.989014
16:53:32,2501.936768,680.853271
16:53:32,2503.864258,680.708801
16:53:32,2505.837646,680.559509
16:53:32,2507.856934,680.405212
16:53:32,2509.921875,680.243774
16:53:32,2512.031738,680.071228
16:53:32,2514.186768,679.887085
16:53:32,2516.386719,679.692749
16:53:32,2518.632080,679.491638
16:53:32,2520.922852,679.282410
16:53:32,2523.258789,679.065369
16:53:32,2525.639893,678.838928
16:53:32,2528.065918,678.603638
16:53:32,2530.536865,678.358093
16:53:32,2533.052734,678.102905
16:53:32,2535.613281,677.836853
16:53:32,2538.218506,677.560547
16:53:32,2540.868408,677.272827
16:53:32,2543.562744,676.974304
16:53:32,2546.301270,676.663879
16:53:32,2549.084229,676.340820
16:53:33,2551.911377,676.005920
16:53:33,2554.782471,675.658142
16:53:33,2557.697754,675.298157
16:53:33,2560.656738,674.924927
16:53:33,2563.659668,674.539185
16:53:33,2566.706299,674.139832
16:53:33,2569.796631,673.726196
16:53:33,2572.931152,673.302002
16:53:33,2576.108887,672.863098
16:53:33,2579.330566,672.451416
16:53:33,2582.597412,672.041870
16:53:33,2585.909180,671.632935
16:53:33,2589.266113,671.226196
16:53:33,2592.667969,670.821167
16:53:33,2596.114746,670.419067
16:53:33,2599.606689,670.020630
16:53:33,2603.143799,669.627808
16:53:33,2606.725830,669.240845
16:53:33,2610.352783,668.857056
16:53:33,2614.024658,668.477112
16:53:33,2617.741455,668.103027
16:53:33,2621.503174,667.735229
16:53:33,2625.309570,667.374207
16:53:33,2629.160645,667.021729
16:53:33,2633.056396,666.677917
16:53:33,2636.996826,666.343018
16:53:33,2640.981689,666.017395
16:53:33,2645.010986,665.702515
16:53:33,2649.084473,665.398438
16:53:33,2653.202148,665.105286
16:53:33,2657.363770,664.818848
16:53:33,2661.569336,664.544373
16:53:33,2665.818848,664.283203
16:53:33,2670.112061,664.035217
16:53:33,2674.448975,663.800476
16:53:33,2678.829346,663.574585
16:53:33,2683.253174,663.362732
16:53:33,2687.720215,663.165039
16:53:33,2692.230225,662.981567
16:53:33,2696.783203,662.812439
16:53:33,2701.379150,662.653259
16:53:33,2706.017822,662.504822
16:53:33,2710.699219,662.367737
16:53:33,2715.423340,662.242615
16:53:33,2720.189941,662.130066
16:53:33,2724.999023,662.029358
16:53:33,2729.850342,661.941223
16:53:33,2734.743896,661.865051
16:53:33,2739.679443,661.801697
16:53:33,2744.656982,661.750488
16:53:33,2749.676514,661.711060
16:53:33,2754.737793,661.684326
16:53:33,2759.840576,661.669739
16:53:33,2764.984619,661.671509
16:53:33,2770.169922,661.690125
16:53:33,2775.396240,661.725830
16:53:33,2780.663574,661.777649
16:53:33,2785.971924,661.846191
16:53:33,2791.321533,661.927307
16:53:33,2796.711914,662.026306
16:53:34,2802.142822,662.144714
16:53:34,2807.614258,662.282532
16:53:34,2813.125977,662.439941
16:53:34,2818.678467,662.612671
16:53:34,2824.271240,662.805786
16:53:34,2829.903809,663.020691
16:53:34,2835.576660,663.226013
16:53:34,2841.290527,663.437195
16:53:34,2847.045166,663.658081
16:53:34,2852.840576,663.887878
16:53:34,2858.676758,664.125854
16:53:34,2864.553711,664.371338
16:53:34,2870.471436,664.618042
16:53:34,2876.430176,664.864990
16:53:34,2882.429932,665.111267
16:53:34,2888.470459,665.354736
16:53:34,2894.551758,665.594910
16:53:34,2900.674072,665.833313
16:53:34,2906.837158,666.069458
16:53:34,2913.041016,666.301392
16:53:34,2919.285645,666.527466
16:53:34,2925.571045,666.746277
16:53:34,2931.896973,666.960938
16:53:34,2938.263428,667.165283
16:53:34,2944.670410,667.359436
16:53:34,2951.117676,667.542114
16:53:34,2957.605225,667.712280
16:53:34,2964.133057,667.870239
16:53:34,2970.700928,668.014832
16:53:34,2977.308838,668.146301
16:53:34,2983.956543,668.263611
16:53:34,2990.644043,668.367126
16:53:34,2997.371094,668.455750
16:53:34,3004.137695,668.529907
16:53:34,3010.943848,668.588562
16:53:34,3017.789307,668.632080
16:53:34,3024.673828,668.659485
16:53:34,3031.597412,668.671143
16:53:34,3038.559814,668.666138
16:53:34,3045.561035,668.643738
16:53:34,3052.601074,668.604370
16:53:34,3059.679688,668.548340
16:53:34,3066.797119,668.474792
16:53:34,3073.952881,668.382935
16:53:34,3081.146973,668.273315
16:53:34,3088.379395,668.146240
16:53:34,3095.650146,668.000793
16:53:34,3102.959229,667.837463
16:53:34,3110.306152,667.655396
16:53:34,3117.691162,667.455017
16:53:34,3125.114014,667.235413
16:53:34,3132.574707,666.997131
16:53:34,3140.073242,666.739197
16:53:34,3147.609375,666.462158
16:53:34,3155.183105,666.165100
16:53:34,3162.794189,665.848511
16:53:34,3170.442627,665.511597
16:53:34,3178.128418,665.154724
16:53:34,3185.851318,664.777100
16:53:34,3193.611328,664.379150
16:53:35,3201.408203,663.960083
16:53:35,3209.241943,663.520325
16:53:35,3217.112549,663.059021
16:53:35,3225.019775,662.576660
16:53:35,3232.963623,662.072449
16:53:35,3240.943848,661.546753
16:53:35,3248.960449,660.998840
16:53:35,3257.013184,660.427979
16:53:35,3265.102051,659.834656
16:53:35,3273.227051,659.219238
16:53:35,3281.387939,658.580933
16:53:35,3289.584717,657.920166
16:53:35,3297.817139,657.236084
16:53:35,3306.085205,656.529175
16:53:35,3314.388916,655.798645
16:53:35,3322.727783,655.043823
16:53:35,3331.102051,654.265137
16:53:35,3339.511475,653.462952
16:53:35,3347.956055,652.636475
16:53:35,3356.435303,651.785034
16:53:35,3364.949463,650.909119
16:53:35,3373.499512,650.016602
16:53:35,3382.085449,649.107361
16:53:35,3390.707520,648.182312
16:53:35,3399.365234,647.241150
16:53:35,3408.058838,646.284729
16:53:35,3416.788574,645.313782
16:53:35,3425.554443,644.330078
16:53:35,3434.356445,643.334106
16:53:35,3443.194824,642.327576
16:53:35,3452.069580,641.311829
16:53:35,3460.980957,640.288269
16:53:35,3469.929199,639.258179
16:53:35,3478.914307,638.223877
16:53:35,3487.936279,637.186279
16:53:35,3496.995605,636.147461
16:53:35,3506.092041,635.108276
16:53:35,3515.225830,634.070618
16:53:35,3524.396973,633.036194
16:53:35,3533.605469,632.006714
16:53:35,3542.851562,630.983643
16:53:35,3552.134766,629.963013
16:53:35,3561.455566,628.950989
16:53:35,3570.813965,627.948853
16:53:35,3580.209961,626.957886
16:53:35,3589.643311,625.978210
16:53:35,3599.114014,625.011108
16:53:35,3608.622070,624.053345
16:53:35,3618.167480,623.109497
16:53:35,3627.750000,622.180725
16:53:35,3637.369873,621.268005
16:53:35,3647.026855,620.371277
16:53:35,3656.720947,619.491516
16:53:35,3666.451904,618.625366
16:53:35,3676.219727,617.777161
16:53:35,3686.024414,616.947937
16:53:35,3695.865723,616.137390
16:53:35,3705.743408,615.346497
16:53:35,3715.657715,614.574951
16:53:35,3725.608398,613.823669
16:53:36,3735.595215,613.093567
16:53:36,3745.618164,612.384216
16:53:36,3755.677002,611.700989
16:53:36,3765.771484,611.044373
16:53:36,3775.899902,610.427002
16:53:36,3786.063232,609.841187
16:53:36,3796.261230,609.288208
16:53:36,3806.493164,608.775024
16:53:36,3816.758545,608.303528
16:53:36,3827.057617,607.871216
16:53:36,3837.389893,607.480164
16:53:36,3847.754150,607.137939
16:53:36,3858.149902,606.847168
16:53:36,3868.232910,606.616211
16:53:36,3878.003418,606.441223
16:53:36,3887.459473,606.328369
16:53:36,3896.601318,606.272827
16:53:36,3905.427490,606.278748
16:53:36,3913.939209,606.340637
16:53:36,3922.134766,606.460999
16:53:36,3930.360840,606.643799
16:53:36,3938.616943,606.889771
16:53:36,3946.902832,607.198486
16:53:36,3955.217529,607.570862
16:53:36,3963.560791,608.007629
16:53:36,3971.931885,608.508423
16:53:36,3980.330566,609.074036
16:53:36,3988.756104,609.704163
16:53:36,3997.208008,610.399658
16:53:36,4005.686035,611.160156
16:53:36,4014.189453,611.986572
16:53:36,4022.717773,612.878601
16:53:36,4031.270264,613.837158
16:53:36,4039.846680,614.861877
16:53:36,4048.116211,615.908936
16:53:36,4056.079590,616.976013
16:53:36,4064.066406,618.110107
16:53:36,4072.076172,619.310791
16:53:36,4080.108398,620.577698
16:53:36,4088.161133,621.914368
16:53:36,4096.235840,623.316345
16:53:36,4104.330078,624.788330
16:53:36,4112.363770,626.337402
16:53:36,4120.344238,627.952942
16:53:36,4128.273438,629.632324
16:53:36,4136.146973,631.379883
16:53:36,4143.966309,633.193481
16:53:36,4151.729492,635.074524
16:53:36,4159.432129,637.027344
16:53:36,4167.075195,639.050293
16:53:36,4174.656250,641.145691
16:53:36,4182.173340,643.314514
16:53:36,4189.626465,645.555542
16:53:36,4197.013184,647.870422
16:53:36,4204.331543,650.259766
16:53:36,4211.579102,652.724976
16:53:36,4218.753906,655.266235
16:53:36,4225.854004,657.883667
16:53:36,4232.879883,660.575317
16:53:36,4239.826660,663.343872
16:53:37,4246.752930,666.218811
16:53:37,4253.656250,669.200500
16:53:37,4260.535156,672.289062
16:53:37,4267.387695,675.483826
16:53:37,4274.212402,678.784241
16:53:37,4281.008301,682.189819
16:53:37,4287.720703,685.661987
16:53:37,4294.349121,689.199463
16:53:37,4300.943848,692.841003
16:53:37,4307.508301,696.582947
16:53:37,4314.041504,700.424316
16:53:37,4320.538574,704.366638
16:53:37,4326.952637,708.364746
16:53:37,4333.282715,712.417725
16:53:37,4339.524902,716.526917
16:53:37,4345.727539,720.734253
16:53:37,4351.894531,725.035889
16:53:37,4358.020996,729.433472
16:53:37,4364.106934,733.925415
16:53:37,4370.151367,738.511047
16:53:37,4376.154297,743.188904
16:53:37,4382.114258,747.958496
16:53:37,4388.031250,752.818481
16:53:37,4393.900391,757.770203
16:53:37,4399.725586,762.810425
16:53:37,4405.500977,767.940491
16:53:37,4411.225098,773.160278
16:53:37,4416.829590,778.475769
16:53:37,4422.301758,783.836731
16:53:37,4427.635742,789.241699
16:53:37,4432.828125,794.689514
16:53:37,4437.878418,800.179321
16:53:37,4442.818359,805.764038
16:53:37,4447.642090,811.442627
16:53:37,4452.342773,817.213684
16:53:37,4456.913574,823.075439
16:53:37,4461.347168,829.025513
16:53:37,4465.641113,835.061768
16:53:37,4469.789062,841.181152
16:53:37,4473.783203,847.380371
16:53:37,4477.617188,853.655396
16:53:37,4481.284668,860.001770
16:53:37,4484.782227,866.416321
16:53:37,4488.103516,872.893799
16:53:37,4491.243164,879.428711
16:53:37,4494.195801,886.015381
16:53:37,4496.961426,892.649902
16:53:37,4499.534668,899.326294
16:53:37,4501.911621,906.038269
16:53:37,4504.084473,912.776855
16:53:37,4506.053711,919.537842
16:53:37,4507.816406,926.314514
16:53:37,4509.369629,933.099915
16:53:37,4510.711914,939.887329
16:53:37,4511.844238,946.672668
16:53:37,4512.761719,953.445923
16:53:37,4513.462402,960.199646
16:53:37,4513.948730,966.929993
16:53:37,4514.225586,973.636536
16:53:37,4514.291016,980.309753
16:53:38,4514.150391,986.947693
16:53:38,4513.806641,993.546082
16:53:38,4513.263672,1000.101074
16:53:38,4512.529785,1006.613586
16:53:38,4511.610840,1013.081238
16:53:38,4510.515625,1019.506287
16:53:38,4509.247559,1025.884155
16:53:38,4507.811035,1032.213623
16:53:38,4506.214355,1038.497437
16:53:38,4504.465820,1044.738892
16:53:38,4502.566895,1050.934204
16:53:38,4500.521973,1057.083130
16:53:38,4498.336914,1063.188599
16:53:38,4496.016113,1069.250610
16:53:38,4493.563965,1075.269775
16:53:38,4490.983398,1081.245850
16:53:38,4488.275879,1087.175781
16:53:38,4485.447266,1093.063477
16:53:38,4482.500000,1098.908936
16:53:38,4479.437012,1104.712280
16:53:38,4476.261719,1110.474121
16:53:38,4472.978027,1116.197510
16:53:38,4469.585938,1121.879395
16:53:38,4466.087891,1127.519165
16:53:38,4462.487793,1133.120728
16:53:38,4458.787109,1138.683105
16:53:38,4454.985352,1144.202637
16:53:38,4451.086426,1149.682983
16:53:38,4447.091797,1155.123779
16:53:38,4443.000977,1160.521118
16:53:38,4438.817383,1165.878296
16:53:38,4434.542480,1171.194824
16:53:38,4430.176758,1176.470215
16:53:38,4425.719727,1181.699951
16:53:38,4421.172852,1186.883545
16:53:38,4416.538086,1192.023315
16:53:38,4411.814453,1197.114624
16:53:38,4407.005371,1202.160767
16:53:38,4402.111328,1207.161011
16:53:38,4397.134277,1212.117676
16:53:38,4392.073730,1217.026123
16:53:38,4386.932129,1221.889648
16:53:38,4381.710449,1226.708496
16:53:38,4376.409668,1231.481934
16:53:38,4371.030762,1236.210327
16:53:38,4365.576172,1240.896484
16:53:38,4360.045410,1245.537476
16:53:38,4354.440918,1250.137085
16:53:38,4348.763672,1254.694824
16:53:38,4343.014648,1259.211182
16:53:38,4337.194336,1263.686523
16:53:38,4331.304199,1268.121216
16:53:38,4325.344727,1272.515259
16:53:38,4319.316895,1276.868896
16:53:38,4313.223145,1281.186890
16:53:38,4307.062988,1285.465942
16:53:38,4300.837891,1289.709717
16:53:38,4294.548340,1293.915649
16:53:38,4288.253418,1298.057251
16:53:38,4281.954102,1302.134766
16:53:39,4275.650879,1306.148560
16:53:39,4269.344238,1310.099731
16:53:39,4262.977051,1314.018799
16:53:39,4256.550293,1317.906860
16:53:39,4250.064453,1321.764648
16:53:39,4243.570801,1325.526611
16:53:39,4236.853516,1328.174194
16:53:39,4230.167480,1330.831787
16:53:39,4223.449219,1333.518188
16:53:39,4216.697754,1336.229980
16:53:39,4209.908203,1338.956055
16:53:39,4203.079590,1341.693970
16:53:39,4196.209961,1344.438477
16:53:39,4189.297852,1347.184448
16:53:39,4182.342285,1349.928345
16:53:39,4175.341797,1352.666504
16:53:39,4168.357422,1355.374146
16:53:39,4161.385742,1358.040649
16:53:39,4154.366699,1360.440186
16:53:39,4147.305176,1362.839111
16:53:39,4140.200195,1365.233521
16:53:39,4133.050781,1367.620972
16:53:39,4125.919434,1369.980347
16:53:39,4118.805664,1372.309570
16:53:39,4111.700684,1374.571411
16:53:39,4104.574219,1376.639771
16:53:39,4097.395996,1378.659668
16:53:39,4090.160889,1380.596313
16:53:39,4082.880371,1382.510010
16:53:39,4075.550293,1384.409180
16:53:39,4068.180664,1386.313843
16:53:39,4060.772705,1388.191040
16:53:39,4053.323975,1390.061035
16:53:39,4045.832275,1391.914429
16:53:39,4038.296143,1393.744751
16:53:39,4030.715088,1395.544312
16:53:39,4023.081299,1397.273804
16:53:39,4015.403320,1398.971191
16:53:39,4007.680908,1400.637207
16:53:39,3999.914307,1402.268433
16:53:39,3992.103516,1403.862793
16:53:39,3984.248779,1405.417114
16:53:39,3976.350342,1406.933716
16:53:39,3968.408447,1408.405151
16:53:39,3960.423340,1409.834106
16:53:39,3952.395264,1411.216553
16:53:39,3944.314209,1412.466797
16:53:39,3936.190186,1413.669067
16:53:39,3928.026367,1414.839111
16:53:39,3919.822754,1415.975952
16:53:39,3911.580322,1417.090576
