Times,Angle,Cur,Diff,Control
16:51:11,173.042236,183.0,-9.957764,0.497888
16:51:11,172.978973,182.0,-9.021027,0.202107
16:51:11,172.916428,182.0,-9.083572,0.228653
16:51:11,172.854965,181.0,-8.145035,0.180162
16:51:11,172.794998,180.0,-7.205002,0.156624
16:51:11,172.736984,179.0,-6.263016,0.133026
16:51:11,172.681381,178.0,-5.318619,0.109356
16:51:11,172.628647,177.0,-4.371353,0.085602
16:51:11,172.579285,176.0,-3.420715,0.061752
16:51:11,172.533829,174.0,-1.466171,0.012209
16:51:11,172.489716,173.0,-0.510284,0.01114
16:51:11,172.447556,172.0,0.447556,0.035135
16:51:11,172.40773,171.0,1.40773,0.059198
16:51:11,172.370667,170.0,2.370667,0.08334
16:51:11,172.336594,170.0,2.336594,0.057563
16:51:11,172.305695,169.0,3.305695,0.10687
16:51:11,172.278046,168.0,4.278046,0.13126
16:51:11,172.25386,168.0,4.25386,0.105742
16:51:11,172.233093,168.0,4.233093,0.105308
16:51:16,-40.976677,275.0,44.023315,1.5
16:51:17,-39.502544,276.0,44.497467,1.12429
16:51:17,-38.055065,277.0,44.944946,1.134811
16:51:17,-36.63361,279.0,44.366394,1.094696
16:51:17,-35.237526,280.0,44.762482,1.128964
16:51:17,-33.865974,281.0,45.134033,1.13764
16:51:17,-32.518311,282.0,45.481689,1.145734
16:51:17,-31.193697,283.0,45.806305,1.153273
16:51:17,-39.058601,284.0,36.941406,0.701913
16:51:17,-38.443371,285.0,36.556641,0.904297
16:51:17,-37.844036,287.0,35.155975,0.843883
16:51:17,-37.260399,288.0,34.739594,0.85808
16:51:17,-36.692417,289.0,34.307587,0.846889
16:51:17,-36.14006,290.0,33.859924,0.835307
16:51:17,-35.60331,291.0,33.396698,0.823337
16:51:17,-35.082077,293.0,31.917908,0.760978
16:51:17,-34.575939,294.0,31.424072,0.773256
16:51:17,-34.084454,295.0,30.915558,0.760176
16:51:17,-33.607117,296.0,30.392883,0.746755
16:51:17,-33.143188,298.0,28.856812,0.683019
16:51:17,-32.692108,299.0,28.307892,0.693974
16:51:17,-32.253265,300.0,27.746735,0.679639
16:51:17,-31.826269,301.0,27.173737,0.665018
16:51:17,-31.410658,303.0,25.589355,0.600124
16:51:17,-31.006155,304.0,24.993835,0.609958
16:51:17,-30.612528,305.0,24.387482,0.594528
16:51:17,-30.229591,307.0,22.770416,0.528834
16:51:17,-29.857208,308.0,22.142792,0.537879
16:51:17,-29.495296,309.0,21.5047,0.521665
16:51:17,-29.143917,311.0,19.856079,0.455186
16:51:17,-28.803051,312.0,19.19696,0.463446
16:51:17,-28.472837,313.0,18.527161,0.446434
16:51:17,-28.153452,315.0,16.846558,0.379149
16:51:17,-27.845098,316.0,16.154907,0.386581
16:51:17,-27.548014,318.0,14.451996,0.318727
16:51:17,-27.262606,319.0,13.737396,0.32557
16:51:17,-26.989286,321.0,12.010712,0.257101
16:51:17,-26.73069,322.0,11.269318,0.263198
16:51:17,-26.479292,323.0,10.520721,0.244303
16:51:17,-26.235502,324.0,9.764496,0.225207
16:51:45,-40.071747,292.0,27.928253,1.1523
