[SYS: 2024-12-04 18:31:57][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1819922448
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=434845840
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=434845840
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=434845840
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=434845840
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=434845840
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1817715856
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1818721904
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1817715856
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1855588896
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1849466528
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1855998832
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1841338032
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1818448224
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1817715856
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1818869024
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1817715856
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1848759696
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1840506176
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1848759696
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1817715856
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1818869024
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1817715856
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1840986384
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1840885008
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1874490720
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1874436480
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1818869024
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1817715856
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1818737872
[SYS: 2024-12-04 18:31:58][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1882992064
