[SYS: 2025-02-16 00:59:38][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1204025520
[SYS: 2025-02-16 00:59:38][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
[SYS: 2025-02-16 00:59:39][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1362849248
