[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1135564768
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1110163200
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
[SYS: 2025-02-15 23:34:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=659700960
