[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-355141104
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
[SYS: 2025-02-15 20:40:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1718970528
