[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1288763584
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1314614704
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
[SYS: 2025-02-15 19:17:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1479506288
