[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=2083805232
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
[SYS: 2025-02-02 17:01:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=223754912
