[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1548087344
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=46757280
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=46757280
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=46757280
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=46757280
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=46757280
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1583510448
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1567387424
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1568688896
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1568640480
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1611745952
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546806944
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1566536640
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546610576
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1566605872
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1611631664
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1611503376
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1611741056
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1548127168
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1548087648
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1550529872
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1611771808
[SYS: 2024-12-03 16:37:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1583378000
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1602327168
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1568524080
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1582790464
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1582790464
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1567292176
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1582860576
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1567239280
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1567182480
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1583793776
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1550529872
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1569617040
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1548127168
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1568322288
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1568401536
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1602554656
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1576993760
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1611158848
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1567190464
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1611633296
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547574336
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1547293568
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1569089200
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1602424896
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546604128
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1546736960
[SYS: 2024-12-03 16:37:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1550529872
