[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1213984496
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
[SYS: 2025-02-02 17:43:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=799914272
