Times,Angle,Cur,Diff,Control
16:44:30,-16.523787,343.0,0.476227,0.023811
16:44:30,-16.316305,345.0,-1.316315,0.077721
16:44:40,176.146576,179.0,-2.853424,0.109763
16:44:40,176.116928,179.0,-2.883072,0.072818
16:44:40,176.087372,179.0,-2.912628,0.073555
16:44:40,176.057831,179.0,-2.942169,0.074293
16:44:40,176.028244,180.0,-3.971756,0.125034
16:44:40,175.998535,180.0,-4.001465,0.100779
16:44:40,175.968689,180.0,-4.031311,0.101529
16:44:40,175.939911,180.0,-4.060089,0.102222
16:44:40,175.912155,180.0,-4.087845,0.10289
16:44:40,175.885406,179.0,-3.114594,0.053534
16:44:40,175.859711,179.0,-3.140289,0.07915
16:44:40,175.835205,178.0,-2.164795,0.029733
16:44:40,175.811829,178.0,-2.188171,0.055289
16:44:41,175.78978,177.0,-1.21022,0.005807
16:44:41,175.769241,176.0,-0.230759,0.018718
16:44:41,175.750443,175.0,0.750443,0.043291
16:44:41,175.733566,174.0,1.733566,0.067917
16:44:41,175.718918,173.0,2.718918,0.092607
16:44:41,175.706696,172.0,3.706696,0.117362
16:44:41,175.697235,171.0,4.697235,0.142194
16:44:41,175.690765,170.0,5.690765,0.167107
16:44:42,165.857849,175.0,-9.142151,0.599377
16:44:42,165.433578,175.0,-9.566422,0.249767
16:44:42,164.996948,175.0,-10.003052,0.260992
16:44:42,164.554489,175.0,-10.445511,0.272199
16:44:42,164.103134,174.0,-9.896866,0.233706
16:44:42,163.642242,174.0,-10.357758,0.270466
16:44:42,163.171234,173.0,-9.828766,0.232494
16:44:42,162.68956,172.0,-9.31044,0.219803
16:44:42,162.196655,171.0,-8.803345,0.207406
16:44:42,161.69165,170.0,-8.30835,0.195334
16:44:42,161.174026,169.0,-7.825974,0.18359
16:44:42,160.643387,168.0,-7.356613,0.172181
16:44:42,160.099228,167.0,-6.900772,0.161123
16:44:42,159.541031,166.0,-6.458969,0.150429
16:44:42,158.968369,164.0,-5.031631,0.090107
16:44:42,158.380066,163.0,-4.619934,0.105206
16:44:42,157.775345,162.0,-4.224655,0.095734
16:44:43,157.152878,160.0,-2.847122,0.03674
16:44:43,156.512283,159.0,-2.487717,0.053208
16:44:46,-16.880299,343.0,0.11969,0.068177
16:44:46,-16.824837,343.0,0.175171,0.005766
16:44:46,-16.771809,343.0,0.22818,0.00703
16:44:47,23.105148,10.0,13.105148,0.649553
16:44:47,23.930738,13.0,10.930738,0.218908
16:44:47,24.75099,15.0,9.75099,0.214281
16:44:47,25.562054,17.0,8.562054,0.184328
16:44:47,26.365885,20.0,6.365885,0.104243
16:44:47,27.160177,22.0,5.160177,0.098862
16:44:47,27.942877,24.0,3.942877,0.068139
16:44:47,28.712784,26.0,2.712784,0.037067
16:44:47,29.468607,28.0,1.468607,0.005611
16:44:47,30.208742,30.0,0.208742,0.026278
16:44:47,30.932394,31.0,-0.067606,0.008599
16:44:47,31.638716,33.0,-1.361284,0.066374
16:44:47,32.327221,34.0,-1.672779,0.049607
16:44:47,32.997356,36.0,-3.002644,0.108313
16:44:47,33.648418,37.0,-3.351582,0.092513
16:45:08,144.654175,151.0,-6.345825,0.233502
16:45:08,144.605865,151.0,-6.394135,0.161061
16:45:08,144.553253,151.0,-6.446747,0.162484
16:45:08,144.500931,151.0,-6.499069,0.163785
16:45:08,144.44812,151.0,-6.55188,0.165117
16:45:08,144.39505,150.0,-5.60495,0.116451
16:45:08,144.341995,150.0,-5.658005,0.142776
16:45:08,144.289383,149.0,-4.710617,0.094081
16:45:08,144.052429,148.0,-3.947571,0.079613
16:45:08,143.894333,145.0,-1.105667,0.043406
16:45:08,143.770493,143.0,0.770493,0.066166
16:45:08,143.659943,140.0,3.659943,0.163735
16:45:08,143.558807,137.0,6.558807,0.236442
16:45:08,143.464325,134.0,9.464325,0.309246
16:45:08,143.375031,131.0,12.375031,0.382143
16:45:08,143.290359,128.0,15.290359,0.455142
16:45:08,143.210602,125.0,18.210602,0.528271
16:45:08,143.125824,122.0,21.125824,0.601026
16:45:08,143.044952,120.0,23.044952,0.624102
16:45:08,142.969604,117.0,25.969604,0.722356
16:45:08,142.899139,115.0,27.899139,0.745717
16:45:08,142.85144,113.0,29.85144,0.795094
16:45:08,142.82547,113.0,29.82547,0.744987
16:45:08,142.80899,112.0,30.80899,0.794813
16:45:08,142.797241,112.0,30.797241,0.769637
16:45:08,142.787827,112.0,30.787827,0.76946
16:45:08,142.779739,112.0,30.779739,0.769291
16:45:08,142.772385,112.0,30.772385,0.769126
16:45:08,142.765442,112.0,30.765442,0.768963
16:45:08,142.758957,112.0,30.758957,0.768812
16:45:08,142.752609,112.0,30.752609,0.768657
16:45:08,142.746353,112.0,30.746353,0.768502
16:45:08,142.740311,112.0,30.740311,0.768357
16:45:08,142.734421,111.0,31.734421,0.818213
16:45:08,142.728607,111.0,31.728607,0.79307
16:45:08,142.722931,111.0,31.722931,0.792931
16:45:08,142.717316,111.0,31.717316,0.792793
16:45:08,142.711792,111.0,31.711792,0.792657
16:45:08,142.706314,111.0,31.706314,0.792521
16:45:08,142.700928,111.0,31.700928,0.792389
16:45:08,142.695694,111.0,31.695694,0.792262
16:45:09,142.69046,111.0,31.69046,0.792131
16:45:09,142.685394,111.0,31.685394,0.792008
16:45:09,142.68045,111.0,31.68045,0.791888
16:45:09,142.675552,111.0,31.675552,0.791766
16:45:09,142.6707,111.0,31.6707,0.791646
16:45:09,142.66597,110.0,32.66597,0.841531
16:45:09,142.661346,110.0,32.661346,0.816418
16:45:09,142.656754,110.0,32.656754,0.816304
16:45:09,142.652344,110.0,32.652344,0.816198
16:45:09,142.647964,110.0,32.647964,0.81609
16:45:09,142.6436,110.0,32.6436,0.815981
16:45:09,142.639343,110.0,32.639343,0.815877
16:45:09,142.635132,110.0,32.635132,0.815773
16:45:09,142.631058,110.0,32.631058,0.815675
16:45:09,142.627075,110.0,32.627075,0.815577
16:45:09,142.623062,110.0,32.623062,0.815476
16:45:09,142.619095,110.0,32.619095,0.815378
16:45:09,142.615295,110.0,32.615295,0.815287
16:45:09,142.611572,110.0,32.611572,0.815196
16:45:09,142.607864,110.0,32.607864,0.815104
16:45:09,142.604294,110.0,32.604294,0.815018
16:45:09,142.600723,110.0,32.600723,0.814929
16:45:09,142.597229,110.0,32.597229,0.814843
16:45:09,142.593765,110.0,32.593765,0.814758
16:45:09,142.590378,109.0,33.590378,0.864675
16:45:09,142.587097,109.0,33.587097,0.839595
16:45:09,142.583847,109.0,33.583847,0.839515
16:45:09,142.580719,109.0,33.580719,0.83944
16:45:09,142.577621,109.0,33.577621,0.839363
16:45:09,142.574631,109.0,33.574631,0.839291
16:45:09,142.571671,109.0,33.571671,0.839218
16:45:09,142.568802,109.0,33.568802,0.839148
16:45:09,142.565964,109.0,33.565964,0.839078
16:45:09,142.563126,109.0,33.563126,0.839007
16:45:09,142.56044,109.0,33.56044,0.838944
16:45:09,142.557755,109.0,33.557755,0.838877
16:45:09,142.555084,109.0,33.555084,0.83881
16:45:09,142.552551,109.0,33.552551,0.83875
16:45:09,142.550003,109.0,33.550003,0.838686
16:45:09,142.547562,109.0,33.547562,0.838628
16:45:09,142.54512,109.0,33.54512,0.838567
16:45:09,142.542679,109.0,33.542679,0.838506
16:45:09,142.540359,109.0,33.540359,0.838451
16:45:09,142.538055,109.0,33.538055,0.838394
16:45:09,142.535736,109.0,33.535736,0.838335
16:45:09,142.533539,109.0,33.533539,0.838284
16:45:09,142.531403,109.0,33.531403,0.838232
16:45:09,142.529251,109.0,33.529251,0.838178
16:45:09,142.527191,109.0,33.527191,0.838128
16:45:09,142.525162,109.0,33.525162,0.838078
16:45:09,142.523087,109.0,33.523087,0.838025
16:45:09,142.521088,108.0,34.521088,0.887977
16:45:09,142.51918,108.0,34.51918,0.862932
16:45:09,142.517258,108.0,34.517258,0.862883
16:45:09,142.515381,108.0,34.515381,0.862838
16:45:09,142.513535,108.0,34.513535,0.862792
16:45:09,142.51178,108.0,34.51178,0.862751
16:45:09,142.51001,108.0,34.51001,0.862706
16:45:09,142.508255,108.0,34.508255,0.862662
16:45:10,142.506561,108.0,34.506561,0.862622
16:45:10,142.504913,108.0,34.504913,0.862582
16:45:10,142.503326,108.0,34.503326,0.862543
16:45:10,142.50177,108.0,34.50177,0.862505
16:45:10,142.500214,108.0,34.500214,0.862466
16:45:10,142.498703,108.0,34.498703,0.86243
16:45:10,142.497192,108.0,34.497192,0.862392
16:45:10,142.495682,108.0,34.495682,0.862354
16:45:10,142.494186,108.0,34.494186,0.862317
16:45:10,142.492752,108.0,34.492752,0.862283
16:45:10,142.491364,108.0,34.491364,0.862249
16:45:10,142.490036,108.0,34.490036,0.862218
16:45:10,142.488724,108.0,34.488724,0.862185
16:45:10,142.487396,108.0,34.487396,0.862152
16:45:10,142.486084,108.0,34.486084,0.862119
16:45:10,142.484818,108.0,34.484818,0.862089
16:45:10,142.483627,108.0,34.483627,0.862061
16:45:10,142.482407,108.0,34.482407,0.86203
16:45:10,142.481201,108.0,34.481201,0.862
16:45:10,142.480026,108.0,34.480026,0.861971
16:45:10,142.478851,108.0,34.478851,0.861942
16:45:10,142.477722,108.0,34.477722,0.861915
16:45:10,142.476624,108.0,34.476624,0.861888
16:45:10,142.475632,108.0,34.475632,0.861866
16:45:10,142.474564,108.0,34.474564,0.861837
16:45:10,142.473526,108.0,34.473526,0.861812
16:45:10,142.472504,108.0,34.472504,0.861787
16:45:10,142.471466,108.0,34.471466,0.861761
16:45:10,142.470474,108.0,34.470474,0.861737
