Times,Angle,Cur,Diff,Control
00:49.56,177.532303,168.0,9.532303,0.238581
00:49.58,177.542313,168.0,9.542313,0.238808
00:49.60,177.552231,168.0,9.552231,0.239054
00:49.61,177.560974,169.0,8.560974,0.189243
00:49.63,177.568649,169.0,8.568649,0.214408
00:49.64,177.575729,169.0,8.575729,0.21457
00:49.66,177.582703,169.0,8.582703,0.214742
00:49.68,177.58905,170.0,7.58905,0.164885
00:49.69,177.595001,170.0,7.595001,0.190024
00:49.71,177.600494,170.0,7.600494,0.19015
00:49.72,177.605988,170.0,7.605988,0.190287
00:49.74,177.610748,170.0,7.610748,0.190388
00:49.76,177.614883,171.0,6.614883,0.140475
00:49.77,177.618469,171.0,6.618469,0.165551
00:49.79,177.621521,171.0,6.621521,0.165614
00:49.80,177.624527,171.0,6.624527,0.165688
00:49.82,177.627594,171.0,6.627594,0.165767
00:49.84,177.629974,172.0,5.629974,0.115809
00:49.85,177.632294,172.0,5.632294,0.140865
00:49.87,177.634491,172.0,5.634491,0.140917
