Times,Angle,Cur,Diff,Control
00:22.12,168.640167,169.0,-0.359833,0.010813
00:22.14,168.568115,170.0,-1.431885,0.062598
00:22.16,168.495865,170.0,-1.504135,0.03941
00:22.17,168.422394,170.0,-1.577606,0.041277
00:22.19,168.346802,171.0,-2.653198,0.09322
00:22.20,168.268097,172.0,-3.731903,0.120265
00:22.22,168.185349,173.0,-4.814651,0.147435
00:22.24,168.097412,174.0,-5.902588,0.174763
00:22.25,168.003235,175.0,-6.996765,0.202274
00:22.27,167.901581,176.0,-8.098419,0.230002
00:22.28,167.795746,177.0,-9.204254,0.257752
00:22.30,167.684555,178.0,-10.315445,0.285666
00:22.32,167.56691,179.0,-11.43309,0.313768
00:22.33,167.441772,180.0,-12.558228,0.342084
00:22.35,167.308197,181.0,-13.691803,0.370634
00:22.36,167.165314,182.0,-14.834686,0.399439
00:22.38,167.012268,182.0,-14.987732,0.378519
00:22.40,166.84819,183.0,-16.15181,0.432897
00:22.41,166.672363,184.0,-17.327637,0.462587
00:22.43,166.484085,184.0,-17.515915,0.442605
00:22.44,166.282578,185.0,-18.717422,0.497973
00:22.46,166.067139,185.0,-18.932861,0.478707
00:22.48,165.837128,185.0,-19.162872,0.484822
00:22.49,165.591782,186.0,-20.408218,0.541339
00:22.51,165.330429,186.0,-20.669571,0.523273
00:22.52,165.052338,186.0,-20.947662,0.530644
00:22.54,164.756897,186.0,-21.243103,0.538464
00:22.56,164.443329,187.0,-22.556671,0.596756
00:22.57,164.11087,187.0,-22.88913,0.58054
00:22.59,163.758636,187.0,-23.241364,0.58984
00:22.60,163.385834,187.0,-23.614166,0.599674
00:22.62,162.990356,187.0,-24.009644,0.610128
00:22.64,162.570358,187.0,-24.429642,0.621241
00:22.65,162.123993,188.0,-25.876007,0.683059
00:22.67,161.649292,188.0,-26.350708,0.670635
00:22.68,161.146118,188.0,-26.853882,0.683926
00:22.70,160.614075,189.0,-28.385925,0.747949
00:22.72,160.052429,189.0,-28.947571,0.73773
00:22.73,159.460373,189.0,-29.539627,0.753292
00:22.75,158.836823,190.0,-31.163177,0.819668
00:22.76,158.180603,189.0,-30.819397,0.76189
00:22.78,157.490585,189.0,-31.509415,0.804986
00:22.80,156.76535,189.0,-32.23465,0.823997
00:22.81,156.00354,189.0,-32.99646,0.843957
00:22.83,155.203751,188.0,-32.796249,0.814901
00:22.84,154.364563,187.0,-32.635437,0.811866
00:22.86,153.484543,186.0,-32.515457,0.809887
00:22.88,152.562241,185.0,-32.437759,0.809002
00:22.89,151.595551,184.0,-32.404449,0.809278
00:22.91,150.582794,183.0,-32.417206,0.810749
00:22.92,149.522156,181.0,-31.477844,0.763462
00:22.94,148.411957,180.0,-31.588043,0.792456
00:22.96,147.250275,178.0,-30.749725,0.747785
00:22.97,146.035065,176.0,-29.964935,0.729504
00:22.99,144.764465,175.0,-30.235535,0.762653
00:23.00,143.436249,173.0,-29.563751,0.722299
00:23.02,142.047958,171.0,-28.952042,0.708508
00:23.04,140.596954,169.0,-28.403046,0.696351
00:23.05,139.08049,167.0,-27.91951,0.685899
00:23.07,137.495514,164.0,-26.504486,0.627237
00:23.08,135.82431,163.0,-27.17569,0.696172
00:23.10,134.061829,161.0,-26.938171,0.667516
00:23.12,175.837646,159.0,16.837646,1.5
00:23.13,175.842178,158.0,17.842178,0.471168
00:23.15,175.851501,157.0,18.851501,0.496521
00:23.16,175.865677,156.0,19.865677,0.521996
00:23.18,175.884766,155.0,20.884766,0.547596
00:23.20,175.908798,154.0,21.908798,0.573321
00:23.21,175.937744,154.0,21.937744,0.549167
00:23.23,175.971573,153.0,22.971573,0.600135
00:23.24,176.010208,153.0,23.010208,0.576221
00:23.26,176.05365,152.0,24.05365,0.627427
00:23.28,176.101715,152.0,24.101715,0.603745
00:24.70,172.084152,184.0,-11.915848,1.198335
00:24.72,171.903366,183.0,-11.096634,0.256936
00:24.73,171.719452,183.0,-11.280548,0.286612
00:24.75,171.532516,183.0,-11.467484,0.29136
00:24.76,171.342545,182.0,-10.657455,0.246186
00:24.78,171.149628,182.0,-10.850372,0.276082
00:24.80,170.953735,182.0,-11.046265,0.281054
00:24.81,170.754761,181.0,-10.245239,0.236105
00:24.83,170.552628,181.0,-10.447372,0.266238
00:24.84,170.347092,181.0,-10.652908,0.271461
00:24.86,170.137985,181.0,-10.862015,0.276778
00:24.88,169.92514,181.0,-11.07486,0.282193
00:24.89,169.819595,180.0,-10.180405,0.232149
00:24.91,169.674469,179.0,-9.325531,0.211766
00:24.92,169.524704,179.0,-9.475296,0.240627
00:24.94,169.370361,178.0,-8.629639,0.1946
00:24.96,169.21167,178.0,-8.78833,0.223676
00:24.97,169.050888,177.0,-7.949112,0.177747
00:24.99,168.889359,177.0,-8.110641,0.206804
00:25.00,168.721771,176.0,-7.278229,0.161145
00:25.02,168.546616,176.0,-7.453384,0.190713
00:25.04,168.367233,176.0,-7.632767,0.195304
00:25.05,168.183701,175.0,-6.816299,0.149996
00:25.07,167.995834,175.0,-7.004166,0.179801
00:25.08,167.803543,175.0,-7.196457,0.184719
00:25.10,167.606613,174.0,-6.393387,0.139758
00:25.12,167.404861,174.0,-6.595139,0.169922
00:25.13,167.198059,174.0,-6.801941,0.175219
00:25.15,166.985855,174.0,-7.014145,0.180659
00:25.16,166.768036,174.0,-7.231964,0.186245
00:25.18,166.544144,174.0,-7.455856,0.191994
00:25.20,166.313751,174.0,-7.686249,0.197916
00:25.21,166.076294,174.0,-7.923706,0.204029
00:25.23,165.831146,174.0,-8.168854,0.21035
00:25.24,165.577652,174.0,-8.422348,0.216896
00:25.26,165.314987,174.0,-8.685013,0.223692
00:25.28,165.042389,174.0,-8.957611,0.230755
00:25.29,164.758835,174.0,-9.241165,0.238118
00:25.31,164.463333,174.0,-9.536667,0.245804
00:25.32,164.154694,174.0,-9.845306,0.253849
00:25.34,163.83165,174.0,-10.16835,0.262285
00:25.36,163.492584,174.0,-10.507416,0.271162
00:25.37,163.136002,174.0,-10.863998,0.280515
00:25.39,162.760117,175.0,-12.239883,0.340394
00:25.40,162.362839,175.0,-12.637161,0.325861
00:25.42,161.942017,175.0,-13.057983,0.33697
00:25.44,161.495087,175.0,-13.504913,0.348796
00:25.45,161.019348,175.0,-13.980652,0.36141
00:25.47,160.511566,175.0,-14.488434,0.374905
00:25.48,159.968109,175.0,-15.031891,0.389384
00:25.50,159.38501,176.0,-16.61499,0.454952
00:25.52,158.757629,176.0,-17.242371,0.446744
00:25.53,158.080612,176.0,-17.919388,0.46491
00:25.55,157.348022,176.0,-18.651978,0.484614
00:25.56,156.552841,176.0,-19.447159,0.506059
00:29.58,-13.260844,1.0,-14.260844,0.226863
00:29.60,-13.650716,1.0,-14.650716,0.376015
00:29.61,-14.053096,1.0,-15.053096,0.386387
00:29.63,-14.469178,1.0,-15.469178,0.397132
00:29.64,-14.900408,1.0,-15.900408,0.408291
00:29.66,-15.348302,1.0,-16.348301,0.419905
00:29.68,-15.814356,1.0,-16.814356,0.43201
00:29.69,-16.300323,1.0,-17.300323,0.444657
00:29.71,-16.808132,1.0,-17.808132,0.457899
00:29.72,-17.340002,1.0,-18.340002,0.471797
00:29.74,-17.89818,2.0,-19.89818,0.536409
00:29.76,-18.485115,2.0,-20.485115,0.526801
00:29.77,-19.103674,2.0,-21.103674,0.543056
00:29.79,-19.756798,2.0,-21.756798,0.560248
00:29.80,-20.44791,2.0,-22.44791,0.578476
00:29.82,-21.180578,2.0,-23.180578,0.597831
00:29.84,-21.958963,2.0,-23.958963,0.618434
00:29.85,-22.787424,3.0,-25.787424,0.690397
00:29.87,-23.671028,3.0,-26.671028,0.688866
00:29.88,-24.615181,3.0,-27.615181,0.713983
00:29.90,-25.625628,3.0,-28.625628,0.740902
00:29.92,-26.707315,3.0,-29.707315,0.769725
00:29.93,-27.8661,3.0,-30.8661,0.800622
00:29.95,-29.108719,3.0,-32.108719,0.833783
00:29.96,-30.442558,3.0,-33.442558,0.86941
00:29.98,-31.876024,3.0,-34.876022,0.907737
00:30.00,-33.418407,2.0,-35.418407,0.89902
00:30.01,-35.080009,2.0,-37.080009,0.96854
00:30.03,-36.872055,1.0,-37.872055,0.966603
00:30.04,-38.818993,0.0,-38.818993,0.994148
00:30.06,-8.247129,0.0,-8.247129,0.558118
00:30.08,-8.368698,359.0,-7.368713,0.162257
00:30.09,-8.492056,359.0,-7.492065,0.190385
00:30.11,-8.617027,358.0,-6.617035,0.14355
00:30.12,-8.74345,358.0,-6.743439,0.171746
00:30.14,-8.871226,357.0,-5.871216,0.124975
00:30.16,-9.000258,357.0,-6.000244,0.153232
00:30.17,-9.130526,357.0,-6.130524,0.15652
00:30.19,-9.262007,356.0,-5.261993,0.109837
00:30.20,-9.39468,356.0,-5.394684,0.138184
00:30.22,-9.52853,356.0,-5.528534,0.14156
00:30.24,-9.663616,356.0,-5.663605,0.144967
00:30.25,-9.800006,356.0,-5.800018,0.148411
00:30.27,-9.937763,355.0,-4.937775,0.101888
00:30.28,-10.077046,355.0,-5.077057,0.130408
00:30.30,-10.218018,355.0,-5.218018,0.133974
00:30.32,-10.360836,355.0,-5.36084,0.137592
00:30.33,-10.505678,355.0,-5.505676,0.141263
00:30.35,-10.652724,355.0,-5.65271,0.144994
00:30.36,-10.802245,355.0,-5.802246,0.148795
00:30.38,-10.954518,355.0,-5.954529,0.15267
00:30.40,-11.109742,355.0,-6.109741,0.156624
00:30.41,-11.268229,355.0,-6.268219,0.160667
00:30.43,-11.430288,355.0,-6.430298,0.164809
00:30.44,-11.596356,355.0,-6.596344,0.16906
00:30.46,-11.766775,355.0,-6.766785,0.173431
00:30.48,-11.941918,355.0,-6.941925,0.177927
00:30.49,-12.122175,355.0,-7.122162,0.18256
00:30.51,-12.308075,355.0,-7.308075,0.18735
00:30.52,-12.500061,355.0,-7.500061,0.192301
00:30.54,-12.698617,355.0,-7.698608,0.197429
00:30.56,-12.904374,355.0,-7.904388,0.202754
00:30.57,-13.117889,355.0,-8.117889,0.208285
00:30.59,-13.340003,355.0,-8.339996,0.214053
00:30.60,-13.571503,355.0,-8.571503,0.220075
00:30.62,-13.813119,356.0,-9.81311,0.276368
00:30.64,-14.065791,356.0,-10.065796,0.257962
00:30.65,-14.330515,356.0,-10.330505,0.26488
00:30.67,-14.608393,356.0,-10.608398,0.272157
00:30.68,-14.900619,356.0,-10.900604,0.27982
00:30.70,-15.208524,356.0,-11.208527,0.287911
00:30.72,-15.5337,356.0,-11.533691,0.296471
00:30.73,-15.877744,356.0,-11.877747,0.305545
00:30.75,-16.242453,356.0,-12.242462,0.315179
00:30.76,-16.629801,357.0,-13.629791,0.375428
00:30.78,-17.042183,357.0,-14.042175,0.361364
00:30.80,-17.482059,357.0,-14.482056,0.373048
00:30.81,-17.952246,357.0,-14.95224,0.385561
00:30.83,-18.455893,357.0,-15.455902,0.398989
00:30.84,-18.996769,357.0,-15.996765,0.413441
00:30.86,-19.578936,357.0,-16.578949,0.429028
00:30.88,-20.207045,358.0,-18.207031,0.495878
00:30.89,-20.886627,358.0,-18.886627,0.489156
00:30.91,-21.623783,358.0,-19.623779,0.509023
00:30.92,-22.425634,358.0,-20.425629,0.530687
00:30.94,-23.300592,358.0,-21.300598,0.554389
00:30.96,-24.258228,358.0,-22.25824,0.580397
00:30.97,-25.309704,358.0,-23.309692,0.609029
00:30.99,-26.468412,358.0,-24.468414,0.640678
00:31.00,-27.749836,359.0,-26.749847,0.725782
00:31.02,-29.172243,359.0,-28.172241,0.739866
00:31.04,-30.757267,359.0,-29.757263,0.783557
00:31.05,-32.53059,359.0,-31.530579,0.832597
00:31.07,-34.522652,359.0,-33.522644,0.887868
00:31.08,-13.310114,359.0,-12.31012,0.22256
00:31.10,-13.639029,359.0,-12.639038,0.324199
00:31.12,-13.990519,359.0,-12.990509,0.333549
00:31.13,-14.36667,359.0,-13.366669,0.343571
00:31.15,-14.769843,0.0,-14.769843,0.404325
00:31.16,-15.202681,0.0,-15.202681,0.390888
00:31.18,-15.668181,0.0,-15.668181,0.403342
00:33.28,-7.802764,9.0,-16.802765,0.448434
00:33.29,-9.002658,10.0,-19.002659,0.530064
00:42.01,-24.810616,331.0,4.189392,0.684536
00:42.03,-24.759241,331.0,4.240753,0.107303
00:42.04,-24.706491,331.0,4.293518,0.108657
00:42.06,-24.652243,332.0,3.347748,0.060049
00:42.08,-24.596205,332.0,3.403809,0.086497
00:42.09,-24.538244,332.0,3.461761,0.087993
00:42.11,-24.478371,332.0,3.521637,0.089538
00:42.12,-24.062244,331.0,4.937744,0.158846
00:42.14,-23.737186,330.0,6.262817,0.189697
00:42.16,-23.417973,329.0,7.582031,0.222531
00:42.17,-23.102602,328.0,8.8974,0.255319
00:42.19,-22.788998,328.0,9.210999,0.238115
00:42.20,-22.475248,327.0,10.52475,0.295963
00:42.22,-22.159464,326.0,11.840546,0.328909
00:42.24,-21.728336,325.0,13.271667,0.36757
00:42.25,-21.322388,325.0,13.677612,0.352089
00:42.27,-20.911671,324.0,15.088318,0.412476
00:42.28,-20.493864,323.0,16.506134,0.448099
00:42.30,-20.066736,322.0,17.933258,0.48401
00:42.32,-19.627832,322.0,18.372162,0.470277
00:42.33,-19.175001,321.0,19.825012,0.531947
00:42.35,-18.706896,320.0,21.293091,0.569029
00:42.36,-18.22106,320.0,21.778931,0.556619
