Times,Angle,Cur,Diff,Control
16:53:59,-90.08403,242.0,27.915955,1.395798
16:53:59,-87.894943,244.0,28.105042,0.707353
16:53:59,-85.682327,246.0,28.317688,0.713258
16:53:59,-83.450073,248.0,28.549927,0.719554
16:53:59,-81.2024,250.0,28.797607,0.726132
16:53:59,-78.943832,252.0,29.056152,0.732867
16:53:59,-76.678909,254.0,29.321106,0.739652
16:53:59,-74.412209,256.0,29.587799,0.746362
16:53:59,-72.148407,257.0,30.851593,0.802885
16:53:59,-69.892258,259.0,31.107727,0.784097
16:53:59,-67.648277,261.0,31.351715,0.789893
16:53:59,-65.420853,262.0,32.579163,0.845165
16:53:59,-63.214211,264.0,32.785797,0.824811
16:53:59,-61.032478,265.0,33.967529,0.878732
16:53:59,-58.879322,267.0,34.120667,0.856845
16:53:59,-56.757755,268.0,35.242249,0.909096
16:53:59,-54.670227,270.0,35.329773,0.885432
16:53:59,-52.618526,271.0,36.38147,0.935829
16:53:59,-50.603729,272.0,37.396271,0.960277
16:54:00,-27.424881,303.0,29.575134,0.54385
16:54:00,-27.054852,304.0,28.94516,0.70788
16:54:00,-26.675617,305.0,28.324371,0.69259
16:54:00,-26.28759,305.0,28.712402,0.727511
16:54:01,-25.89114,306.0,28.108856,0.687633
16:54:01,-25.486727,307.0,27.513275,0.672942
16:54:01,-25.075912,308.0,26.924072,0.658372
16:54:01,-24.659357,310.0,25.340637,0.59393
16:54:01,-24.237762,311.0,24.762238,0.604596
16:54:01,-23.811962,312.0,24.188049,0.590347
16:54:01,-23.382832,314.0,22.617157,0.526157
16:54:01,-22.951368,315.0,22.048645,0.537003
16:54:01,-22.518719,317.0,20.481293,0.472849
16:54:01,-22.086094,319.0,18.91391,0.433663
16:54:01,-21.654615,321.0,17.345398,0.394422
16:54:01,-21.225536,322.0,16.774475,0.405089
16:54:01,-20.800135,324.0,15.19986,0.340631
16:54:01,-20.379858,326.0,13.620148,0.301011
16:54:01,-19.966169,328.0,12.033844,0.261189
16:54:01,-19.5606,330.0,10.439392,0.221124
16:54:01,-19.164667,332.0,8.835327,0.180782
16:54:01,-18.776693,334.0,7.223297,0.140282
16:54:01,-18.398216,336.0,5.601776,0.099506
16:54:01,-18.034184,338.0,3.96582,0.058247
16:54:01,-17.686335,340.0,2.31366,0.016537
16:54:01,-17.356293,342.0,0.643707,0.025656
16:54:01,-17.046009,344.0,-1.046021,0.068394
16:54:01,-7.019401,16.0,-23.019402,1.12482
16:54:01,-7.154382,16.0,-23.154381,0.582234
16:54:01,-7.297746,16.0,-23.297747,0.586028
16:54:01,-7.449254,16.0,-23.449253,0.590019
16:54:01,-7.608787,16.0,-23.608788,0.594208
16:54:01,-7.775541,16.0,-23.775541,0.598557
16:54:01,-7.948829,16.0,-23.94883,0.603053
16:54:01,-8.12804,16.0,-24.12804,0.607681
16:54:01,-8.312617,16.0,-24.312618,0.61243
16:54:01,-8.502019,15.0,-23.502018,0.567285
16:54:01,-8.695694,15.0,-23.695694,0.597234
16:54:01,-8.893085,14.0,-22.893085,0.552262
16:54:02,-9.093681,13.0,-22.093681,0.532357
16:54:02,-9.296953,12.0,-21.296953,0.512506
16:54:02,-9.502355,11.0,-20.502354,0.492694
16:54:02,-9.709273,10.0,-19.709274,0.472905
16:54:02,-9.91711,9.0,-18.91711,0.453124
16:54:02,-10.125164,8.0,-18.125164,0.43333
16:54:02,-10.332737,6.0,-16.332737,0.363508
16:54:02,-10.539106,5.0,-15.539106,0.368637
16:54:02,-10.743428,3.0,-13.743428,0.298694
16:54:02,-10.944868,2.0,-12.944868,0.303658
16:54:02,-11.142538,0.0,-11.142538,0.233505
16:54:02,-11.335469,358.0,-9.33548,0.188211
16:54:02,-11.52266,356.0,-7.522675,0.142747
16:54:02,-11.70308,355.0,-6.703094,0.147088
16:54:02,-11.875606,353.0,-4.87561,0.076203
16:54:02,-12.039246,351.0,-3.039246,0.030072
16:54:02,-12.198123,349.0,-1.19812,0.016075
16:54:02,-12.351151,348.0,-0.351166,0.012395
16:54:02,-12.49745,346.0,1.502563,0.083907
16:54:02,-12.636228,345.0,2.36377,0.080624
16:54:02,-12.766862,344.0,3.233124,0.102562
16:54:02,-12.88896,343.0,4.111053,0.124725
16:54:02,-13.002174,342.0,4.997833,0.147115
16:54:02,-13.106454,342.0,4.893555,0.119732
16:54:02,-13.201671,341.0,5.79834,0.167578
16:54:02,-13.287772,340.0,6.712219,0.190652
16:54:02,-13.36476,340.0,6.635254,0.163957
16:54:02,-13.432687,340.0,6.567322,0.162485
16:54:02,-13.491675,339.0,7.508331,0.211234
16:54:02,-13.541788,339.0,7.458221,0.185203
16:54:02,-13.583164,339.0,7.41684,0.184386
16:54:02,-13.616003,339.0,7.384003,0.183779
16:54:02,-13.639673,339.0,7.360321,0.183416
16:54:02,-13.654366,339.0,7.345642,0.183274
16:54:02,-13.660371,339.0,7.33963,0.18334
16:54:02,-13.657909,339.0,7.342102,0.183614
16:54:02,-13.647301,339.0,7.352692,0.184082
16:54:02,-13.628659,339.0,7.371338,0.18475
16:54:02,-13.602374,339.0,7.397614,0.185597
16:54:02,-13.568613,339.0,7.431396,0.186629
16:54:02,-13.52752,340.0,6.472473,0.137839
16:54:09,154.190338,167.0,-12.809662,0.802295
16:54:09,154.538315,166.0,-11.461685,0.252843
16:54:09,154.796005,165.0,-10.203995,0.223658
16:54:09,155.022171,163.0,-7.977829,0.143792
16:54:09,155.220459,162.0,-6.779541,0.139531
16:54:16,-26.160313,338.0,-4.160309,0.038527
16:54:16,-25.908356,335.0,-0.908356,0.05859
16:54:16,-25.676188,333.0,1.323822,0.0889
16:54:16,-25.450191,330.0,4.549805,0.194395
16:54:16,-25.226688,328.0,6.773315,0.224921
16:54:16,-25.002018,325.0,9.997986,0.330566
16:54:16,-24.772829,323.0,12.227173,0.361409
16:54:16,-24.535933,320.0,15.464081,0.467525
16:54:16,-24.288305,318.0,17.7117,0.498983
16:54:16,-24.027122,315.0,20.97287,0.605851
16:54:16,-23.749815,313.0,23.250183,0.638187
16:54:16,-23.459988,311.0,25.540009,0.695746
16:54:16,-23.15497,309.0,27.845032,0.753751
16:54:16,-22.832487,307.0,30.167511,0.81225
16:54:16,-22.490559,306.0,31.50943,0.821284
16:54:16,-22.127333,304.0,33.872681,0.905898
16:54:16,-21.741322,303.0,35.258667,0.916116
16:54:16,-21.330202,302.0,36.6698,0.952023
16:54:16,-20.892874,301.0,38.107117,0.988611
16:54:16,-20.428322,301.0,38.571686,0.975906
16:54:16,-19.93676,300.0,40.063232,1.03887
16:54:16,-19.418335,300.0,40.581665,1.027502
16:54:17,-18.873127,299.0,42.126862,1.091801
16:54:17,-18.301231,299.0,42.698761,1.081766
16:54:17,-17.702753,299.0,43.297241,1.097393
16:54:23,86.97261,359.0,87.972595,1.5
16:54:23,88.204521,359.0,89.204529,1.5
16:54:23,89.460472,359.0,90.46048,1.5
16:54:23,90.712105,359.0,91.712097,1.5
16:54:23,91.958351,0.0,91.958351,1.5
16:54:23,93.198074,0.0,93.198074,1.5
16:54:23,94.43013,0.0,94.43013,1.5
16:54:23,95.653557,0.0,95.653557,1.5
16:54:23,96.867348,0.0,96.867348,1.5
16:54:23,98.070587,0.0,98.070587,1.5
16:54:23,99.262383,0.0,99.262383,1.5
16:54:23,100.441902,0.0,100.441902,1.5
16:54:23,101.608391,0.0,101.608391,1.5
16:54:23,102.761131,0.0,102.761131,1.5
16:54:23,103.89946,0.0,103.89946,1.5
16:54:23,105.022881,0.0,105.022881,1.5
16:54:23,106.130783,0.0,106.130783,1.5
16:54:23,107.222672,0.0,107.222672,1.5
16:54:23,108.29821,0.0,108.29821,1.5
16:54:23,109.356949,0.0,109.356949,1.5
16:54:23,110.398636,0.0,110.398636,1.5
16:54:23,111.423019,0.0,111.423019,1.5
16:54:23,112.42981,0.0,112.42981,1.5
16:54:23,113.418976,0.0,113.418976,1.5
16:54:23,114.390327,0.0,114.390327,1.5
16:54:23,115.343803,0.0,115.343803,1.5
16:54:23,116.279404,0.0,116.279404,1.5
16:54:23,117.197136,0.0,117.197136,1.5
16:54:23,118.097015,0.0,118.097015,1.5
16:54:23,118.979111,0.0,118.979111,1.5
16:54:23,119.84359,0.0,119.84359,1.5
16:54:23,120.690498,0.0,120.690498,1.5
16:54:23,121.520096,0.0,121.520096,1.5
16:54:23,122.332527,0.0,122.332527,1.5
16:54:23,123.127937,0.0,123.127937,1.5
16:54:23,123.906624,0.0,123.906624,1.5
16:54:23,124.668793,0.0,124.668793,1.5
16:54:23,125.41468,0.0,125.41468,1.5
16:54:23,126.144577,0.0,126.144577,1.5
16:54:23,126.858719,0.0,126.858719,1.5
16:54:23,127.557457,0.0,127.557457,1.5
16:54:23,128.241013,0.0,128.241013,1.5
16:54:23,128.909653,0.0,128.909653,1.5
16:54:23,129.563736,0.0,129.563736,1.5
16:54:23,130.203461,0.0,130.203461,1.5
16:54:23,130.829132,0.0,130.829132,1.5
16:54:23,131.44104,0.0,131.44104,1.5
16:54:23,132.03952,0.0,132.03952,1.5
16:54:23,132.624863,0.0,132.624863,1.5
16:54:23,133.197388,0.0,133.197388,1.5
16:54:23,133.75737,0.0,133.75737,1.5
16:54:23,134.305099,0.0,134.305099,1.5
16:54:23,134.840881,0.0,134.840881,1.5
16:54:23,135.352463,0.0,135.352463,1.5
16:54:23,135.854401,0.0,135.854401,1.5
16:54:23,136.345459,0.0,136.345459,1.5
16:54:23,136.825638,0.0,136.825638,1.5
16:54:24,137.295242,0.0,137.295242,1.5
16:54:24,137.754608,0.0,137.754608,1.5
16:54:24,138.203903,0.0,138.203903,1.5
16:54:24,138.643433,0.0,138.643433,1.5
16:54:24,139.073441,0.0,139.073441,1.5
16:54:24,139.494202,0.0,139.494202,1.5
16:54:24,139.905914,0.0,139.905914,1.5
16:54:24,140.308853,0.0,140.308853,1.5
16:54:24,140.703171,0.0,140.703171,1.5
16:54:24,141.089203,0.0,141.089203,1.5
16:54:24,141.467072,0.0,141.467072,1.5
16:54:24,141.837021,0.0,141.837021,1.5
16:54:24,142.199265,0.0,142.199265,1.5
16:54:24,142.553894,0.0,142.553894,1.5
16:54:24,142.901199,0.0,142.901199,1.5
16:54:24,143.241333,0.0,143.241333,1.5
16:54:24,143.574448,0.0,143.574448,1.5
16:54:24,143.900818,0.0,143.900818,1.5
16:54:24,144.220566,0.0,144.220566,1.5
16:54:24,144.533829,0.0,144.533829,1.5
16:54:24,144.840805,0.0,144.840805,1.5
16:54:24,145.141678,0.0,145.141678,1.5
16:54:24,145.4366,0.0,145.4366,1.5
16:54:24,145.725677,0.0,145.725677,1.5
16:54:24,146.009048,0.0,146.009048,1.5
16:54:24,146.286911,0.0,146.286911,1.5
16:54:24,146.559326,0.0,146.559326,1.5
16:54:24,146.826538,0.0,146.826538,1.5
16:54:24,147.088593,0.0,147.088593,1.5
16:54:24,147.345627,0.0,147.345627,1.5
16:54:24,147.597794,0.0,147.597794,1.5
16:54:24,147.845169,0.0,147.845169,1.5
16:54:24,148.087921,0.0,148.087921,1.5
16:54:24,148.326096,0.0,148.326096,1.5
16:54:24,148.559784,0.0,148.559784,1.5
16:54:24,148.789169,0.0,148.789169,1.5
16:54:24,149.014313,0.0,149.014313,1.5
16:54:24,149.235352,0.0,149.235352,1.5
16:54:24,149.452377,0.0,149.452377,1.5
16:54:24,149.665482,0.0,149.665482,1.5
16:54:24,149.874771,0.0,149.874771,1.5
16:54:24,150.080322,0.0,150.080322,1.5
16:54:24,150.282211,0.0,150.282211,1.5
16:54:24,150.480515,0.0,150.480515,1.5
16:54:24,150.675354,0.0,150.675354,1.5
16:54:24,150.866776,0.0,150.866776,1.5
16:54:24,151.054855,0.0,151.054855,1.5
16:54:24,151.239685,0.0,151.239685,1.5
16:54:24,151.421326,0.0,151.421326,1.5
16:54:24,151.599838,0.0,151.599838,1.5
16:54:24,151.775238,0.0,151.775238,1.5
16:54:24,151.947586,0.0,151.947586,1.5
16:54:24,152.114471,0.0,152.114471,1.5
16:54:24,152.188492,0.0,152.188492,1.5
16:54:24,152.274094,359.0,153.274094,1.5
16:54:24,152.293594,359.0,153.293594,1.5
16:54:24,152.322693,359.0,153.322693,1.5
16:54:24,152.314041,359.0,153.314041,1.5
16:54:24,152.313904,358.0,154.313904,1.5
16:54:24,152.291748,358.0,154.291748,1.5
16:54:25,152.276993,358.0,154.276993,1.5
16:54:25,152.249771,358.0,154.249771,1.5
16:54:25,152.228989,358.0,154.228989,1.5
16:54:25,152.201981,358.0,154.201981,1.5
16:54:25,152.180191,358.0,154.180191,1.5
16:54:25,152.155731,358.0,154.155731,1.5
16:54:25,152.135513,358.0,154.135513,1.5
16:54:25,152.114395,358.0,154.114395,1.5
16:54:25,152.09668,358.0,154.09668,1.5
16:54:25,152.079056,358.0,154.079056,1.5
