Times,Angle,Cur,Diff,Control
00:28.68,-7.948829,16.0,-23.94883,0.603053
00:28.70,-8.12804,16.0,-24.12804,0.607681
00:28.72,-8.312617,16.0,-24.312618,0.61243
00:28.73,-8.502019,15.0,-23.502018,0.567285
00:28.75,-8.695694,15.0,-23.695694,0.597234
00:28.76,-8.893085,14.0,-22.893085,0.552262
00:28.78,-9.093681,13.0,-22.093681,0.532357
00:28.80,-9.296953,12.0,-21.296953,0.512506
00:28.81,-9.502355,11.0,-20.502354,0.492694
00:28.83,-9.709273,10.0,-19.709274,0.472905
00:28.84,-9.91711,9.0,-18.91711,0.453124
00:28.86,-10.125164,8.0,-18.125164,0.43333
00:28.88,-10.332737,6.0,-16.332737,0.363508
00:28.89,-10.539106,5.0,-15.539106,0.368637
00:28.91,-10.743428,3.0,-13.743428,0.298694
00:28.92,-10.944868,2.0,-12.944868,0.303658
00:28.94,-11.142538,0.0,-11.142538,0.233505
00:28.96,-11.335469,358.0,-9.33548,0.188211
00:28.97,-11.52266,356.0,-7.522675,0.142747
00:28.99,-11.70308,355.0,-6.703094,0.147088
00:29.00,-11.875606,353.0,-4.87561,0.076203
00:29.02,-12.039246,351.0,-3.039246,0.030072
00:29.04,-12.198123,349.0,-1.19812,0.016075
00:29.05,-12.351151,348.0,-0.351166,0.012395
00:29.07,-12.49745,346.0,1.502563,0.083907
00:29.08,-12.636228,345.0,2.36377,0.080624
00:29.10,-12.766862,344.0,3.233124,0.102562
00:29.12,-12.88896,343.0,4.111053,0.124725
00:29.13,-13.002174,342.0,4.997833,0.147115
00:29.15,-13.106454,342.0,4.893555,0.119732
00:29.16,-13.201671,341.0,5.79834,0.167578
00:29.18,-13.287772,340.0,6.712219,0.190652
00:29.20,-13.36476,340.0,6.635254,0.163957
00:29.21,-13.432687,340.0,6.567322,0.162485
00:29.23,-13.491675,339.0,7.508331,0.211234
00:29.24,-13.541788,339.0,7.458221,0.185203
00:29.26,-13.583164,339.0,7.41684,0.184386
00:29.28,-13.616003,339.0,7.384003,0.183779
00:29.29,-13.639673,339.0,7.360321,0.183416
00:29.31,-13.654366,339.0,7.345642,0.183274
00:29.32,-13.660371,339.0,7.33963,0.18334
00:29.34,-13.657909,339.0,7.342102,0.183614
00:29.36,-13.647301,339.0,7.352692,0.184082
00:29.37,-13.628659,339.0,7.371338,0.18475
00:29.39,-13.602374,339.0,7.397614,0.185597
00:29.40,-13.568613,339.0,7.431396,0.186629
00:29.42,-13.52752,340.0,6.472473,0.137839
00:35.56,154.190338,167.0,-12.809662,0.802295
00:35.58,154.538315,166.0,-11.461685,0.252843
00:35.60,154.796005,165.0,-10.203995,0.223658
00:35.61,155.022171,163.0,-7.977829,0.143792
00:35.63,155.220459,162.0,-6.779541,0.139531
00:42.81,-26.160313,338.0,-4.160309,0.038527
00:42.83,-25.908356,335.0,-0.908356,0.05859
00:42.84,-25.676188,333.0,1.323822,0.0889
00:42.86,-25.450191,330.0,4.549805,0.194395
00:42.88,-25.226688,328.0,6.773315,0.224921
00:42.89,-25.002018,325.0,9.997986,0.330566
00:42.91,-24.772829,323.0,12.227173,0.361409
00:42.92,-24.535933,320.0,15.464081,0.467525
00:42.94,-24.288305,318.0,17.7117,0.498983
00:42.96,-24.027122,315.0,20.97287,0.605851
00:42.97,-23.749815,313.0,23.250183,0.638187
00:42.99,-23.459988,311.0,25.540009,0.695746
00:43.00,-23.15497,309.0,27.845032,0.753751
00:43.02,-22.832487,307.0,30.167511,0.81225
00:43.04,-22.490559,306.0,31.50943,0.821284
00:43.05,-22.127333,304.0,33.872681,0.905898
00:43.07,-21.741322,303.0,35.258667,0.916116
00:43.08,-21.330202,302.0,36.6698,0.952023
00:43.10,-20.892874,301.0,38.107117,0.988611
00:43.12,-20.428322,301.0,38.571686,0.975906
00:43.13,-19.93676,300.0,40.063232,1.03887
00:43.15,-19.418335,300.0,40.581665,1.027502
00:43.16,-18.873127,299.0,42.126862,1.091801
00:43.18,-18.301231,299.0,42.698761,1.081766
00:43.20,-17.702753,299.0,43.297241,1.097393
00:48.97,86.97261,359.0,87.972595,1.5
00:48.99,88.204521,359.0,89.204529,1.5
00:49.00,89.460472,359.0,90.46048,1.5
00:49.02,90.712105,359.0,91.712097,1.5
00:49.04,91.958351,0.0,91.958351,1.5
00:49.05,93.198074,0.0,93.198074,1.5
00:49.07,94.43013,0.0,94.43013,1.5
00:49.08,95.653557,0.0,95.653557,1.5
00:49.10,96.867348,0.0,96.867348,1.5
00:49.12,98.070587,0.0,98.070587,1.5
00:49.13,99.262383,0.0,99.262383,1.5
00:49.15,100.441902,0.0,100.441902,1.5
00:49.16,101.608391,0.0,101.608391,1.5
00:49.18,102.761131,0.0,102.761131,1.5
00:49.20,103.89946,0.0,103.89946,1.5
00:49.21,105.022881,0.0,105.022881,1.5
00:49.23,106.130783,0.0,106.130783,1.5
00:49.24,107.222672,0.0,107.222672,1.5
00:49.26,108.29821,0.0,108.29821,1.5
00:49.28,109.356949,0.0,109.356949,1.5
00:49.29,110.398636,0.0,110.398636,1.5
00:49.31,111.423019,0.0,111.423019,1.5
00:49.32,112.42981,0.0,112.42981,1.5
00:49.34,113.418976,0.0,113.418976,1.5
00:49.36,114.390327,0.0,114.390327,1.5
00:49.37,115.343803,0.0,115.343803,1.5
00:49.39,116.279404,0.0,116.279404,1.5
00:49.40,117.197136,0.0,117.197136,1.5
00:49.42,118.097015,0.0,118.097015,1.5
00:49.44,118.979111,0.0,118.979111,1.5
00:49.45,119.84359,0.0,119.84359,1.5
00:49.47,120.690498,0.0,120.690498,1.5
00:49.48,121.520096,0.0,121.520096,1.5
00:49.50,122.332527,0.0,122.332527,1.5
00:49.52,123.127937,0.0,123.127937,1.5
00:49.53,123.906624,0.0,123.906624,1.5
00:49.55,124.668793,0.0,124.668793,1.5
00:49.56,125.41468,0.0,125.41468,1.5
00:49.58,126.144577,0.0,126.144577,1.5
00:49.60,126.858719,0.0,126.858719,1.5
00:49.61,127.557457,0.0,127.557457,1.5
00:49.63,128.241013,0.0,128.241013,1.5
00:49.64,128.909653,0.0,128.909653,1.5
00:49.66,129.563736,0.0,129.563736,1.5
00:49.68,130.203461,0.0,130.203461,1.5
00:49.69,130.829132,0.0,130.829132,1.5
00:49.71,131.44104,0.0,131.44104,1.5
00:49.72,132.03952,0.0,132.03952,1.5
00:49.74,132.624863,0.0,132.624863,1.5
00:49.76,133.197388,0.0,133.197388,1.5
00:49.77,133.75737,0.0,133.75737,1.5
00:49.79,134.305099,0.0,134.305099,1.5
00:49.80,134.840881,0.0,134.840881,1.5
00:49.82,135.352463,0.0,135.352463,1.5
00:49.84,135.854401,0.0,135.854401,1.5
00:49.85,136.345459,0.0,136.345459,1.5
00:49.87,136.825638,0.0,136.825638,1.5
00:49.88,137.295242,0.0,137.295242,1.5
00:49.90,137.754608,0.0,137.754608,1.5
00:49.92,138.203903,0.0,138.203903,1.5
00:49.93,138.643433,0.0,138.643433,1.5
00:49.95,139.073441,0.0,139.073441,1.5
00:49.96,139.494202,0.0,139.494202,1.5
00:49.98,139.905914,0.0,139.905914,1.5
00:50.00,140.308853,0.0,140.308853,1.5
00:50.01,140.703171,0.0,140.703171,1.5
00:50.03,141.089203,0.0,141.089203,1.5
00:50.04,141.467072,0.0,141.467072,1.5
00:50.06,141.837021,0.0,141.837021,1.5
00:50.08,142.199265,0.0,142.199265,1.5
00:50.09,142.553894,0.0,142.553894,1.5
00:50.11,142.901199,0.0,142.901199,1.5
00:50.12,143.241333,0.0,143.241333,1.5
00:50.14,143.574448,0.0,143.574448,1.5
00:50.16,143.900818,0.0,143.900818,1.5
00:50.17,144.220566,0.0,144.220566,1.5
00:50.19,144.533829,0.0,144.533829,1.5
00:50.20,144.840805,0.0,144.840805,1.5
00:50.22,145.141678,0.0,145.141678,1.5
00:50.24,145.4366,0.0,145.4366,1.5
00:50.25,145.725677,0.0,145.725677,1.5
00:50.27,146.009048,0.0,146.009048,1.5
00:50.28,146.286911,0.0,146.286911,1.5
00:50.30,146.559326,0.0,146.559326,1.5
00:50.32,146.826538,0.0,146.826538,1.5
00:50.33,147.088593,0.0,147.088593,1.5
00:50.35,147.345627,0.0,147.345627,1.5
00:50.36,147.597794,0.0,147.597794,1.5
00:50.38,147.845169,0.0,147.845169,1.5
00:50.40,148.087921,0.0,148.087921,1.5
00:50.41,148.326096,0.0,148.326096,1.5
00:50.43,148.559784,0.0,148.559784,1.5
00:50.44,148.789169,0.0,148.789169,1.5
00:50.46,149.014313,0.0,149.014313,1.5
00:50.48,149.235352,0.0,149.235352,1.5
00:50.49,149.452377,0.0,149.452377,1.5
00:50.51,149.665482,0.0,149.665482,1.5
00:50.52,149.874771,0.0,149.874771,1.5
00:50.54,150.080322,0.0,150.080322,1.5
00:50.56,150.282211,0.0,150.282211,1.5
00:50.57,150.480515,0.0,150.480515,1.5
00:50.59,150.675354,0.0,150.675354,1.5
00:50.60,150.866776,0.0,150.866776,1.5
00:50.62,151.054855,0.0,151.054855,1.5
00:50.64,151.239685,0.0,151.239685,1.5
00:50.65,151.421326,0.0,151.421326,1.5
00:50.67,151.599838,0.0,151.599838,1.5
00:50.68,151.775238,0.0,151.775238,1.5
00:50.70,151.947586,0.0,151.947586,1.5
00:50.72,152.114471,0.0,152.114471,1.5
00:50.73,152.188492,0.0,152.188492,1.5
00:50.75,152.274094,359.0,153.274094,1.5
00:50.76,152.293594,359.0,153.293594,1.5
00:50.78,152.322693,359.0,153.322693,1.5
00:50.80,152.314041,359.0,153.314041,1.5
00:50.81,152.313904,358.0,154.313904,1.5
00:50.83,152.291748,358.0,154.291748,1.5
00:50.84,152.276993,358.0,154.276993,1.5
00:50.86,152.249771,358.0,154.249771,1.5
00:50.88,152.228989,358.0,154.228989,1.5
00:50.89,152.201981,358.0,154.201981,1.5
00:50.91,152.180191,358.0,154.180191,1.5
00:50.92,152.155731,358.0,154.155731,1.5
00:50.94,152.135513,358.0,154.135513,1.5
00:50.96,152.114395,358.0,154.114395,1.5
00:50.97,152.09668,358.0,154.09668,1.5
00:50.99,152.079056,358.0,154.079056,1.5
00:51.00,152.064072,358.0,154.064072,1.5
00:51.02,152.049728,358.0,154.049728,1.5
00:51.04,152.037415,358.0,154.037415,1.5
00:51.05,152.025864,358.0,154.025864,1.5
00:51.07,152.015884,358.0,154.015884,1.5
00:51.08,152.006699,358.0,154.006699,1.5
00:51.10,151.998749,358.0,153.998749,1.5
00:51.12,151.99147,358.0,153.99147,1.5
00:51.13,151.985138,358.0,153.985138,1.5
00:51.15,151.979431,358.0,153.979431,1.5
00:51.16,151.974106,358.0,153.974106,1.5
00:51.18,151.969452,358.0,153.969452,1.5
00:51.20,151.965393,358.0,153.965393,1.5
00:51.21,151.962524,358.0,153.962524,1.5
00:51.23,151.959564,358.0,153.959564,1.5
00:51.24,151.956238,358.0,153.956238,1.5
00:51.26,151.953537,358.0,153.953537,1.5
00:51.28,151.951309,358.0,153.951309,1.5
00:51.29,151.949402,358.0,153.949402,1.5
00:51.31,151.947754,358.0,153.947754,1.5
00:51.32,151.94635,358.0,153.94635,1.5
00:51.34,151.945099,358.0,153.945099,1.5
00:51.36,151.945007,358.0,153.945007,1.5
00:51.37,151.944199,358.0,153.944199,1.5
00:51.39,151.942673,358.0,153.942673,1.5
00:51.40,151.941574,358.0,153.941574,1.5
00:51.42,151.940765,358.0,153.940765,1.5
00:51.44,151.940186,358.0,153.940186,1.5
00:51.45,151.939682,358.0,153.939682,1.5
00:51.47,151.940018,358.0,153.940018,1.5
00:51.48,151.939789,358.0,153.939789,1.5
00:51.50,151.938843,358.0,153.938843,1.5
00:51.52,151.938232,358.0,153.938232,1.5
00:51.53,151.937805,358.0,153.937805,1.5
00:51.55,151.937531,358.0,153.937531,1.5
00:51.56,151.937302,358.0,153.937302,1.5
00:51.58,151.937134,358.0,153.937134,1.5
00:51.60,151.938171,358.0,153.938171,1.5
00:51.61,151.938171,358.0,153.938171,1.5
00:51.63,151.93721,358.0,153.93721,1.5
00:51.64,151.936722,358.0,153.936722,1.5
00:51.66,151.9366,358.0,153.9366,1.5
00:51.68,151.936523,358.0,153.936523,1.5
00:51.69,151.937607,358.0,153.937607,1.5
00:51.71,151.937607,358.0,153.937607,1.5
00:51.72,151.936722,358.0,153.936722,1.5
00:51.74,151.93631,358.0,153.93631,1.5
00:51.76,151.936234,358.0,153.936234,1.5
00:51.77,151.936127,358.0,153.936127,1.5
00:51.79,151.937134,358.0,153.937134,1.5
00:51.80,151.937134,358.0,153.937134,1.5
00:51.82,151.936295,358.0,153.936295,1.5
00:51.84,151.935913,358.0,153.935913,1.5
00:51.85,151.935852,358.0,153.935852,1.5
00:51.87,151.935822,358.0,153.935822,1.5
00:51.88,151.936844,358.0,153.936844,1.5
00:51.90,151.936844,358.0,153.936844,1.5
