Times,Angle,Cur,Diff,Control
00:45.55,-80.857376,246.0,33.142639,0.828325
00:45.56,-80.870346,246.0,33.129639,0.827916
00:45.58,-80.886398,246.0,33.113586,0.827438
00:45.60,-80.905693,246.0,33.094299,0.826875
00:45.61,-80.928009,246.0,33.071991,0.826242
00:45.63,-80.953438,246.0,33.04657,0.825529
00:45.64,-80.981895,246.0,33.018097,0.824741
00:45.66,-81.013374,245.0,33.986633,0.873879
00:45.68,-81.04776,245.0,33.95224,0.847946
00:45.69,-81.085159,245.0,33.914856,0.846937
00:45.71,-81.125305,245.0,33.874695,0.845863
00:45.72,-81.168297,244.0,34.831696,0.894717
00:45.74,-81.214195,244.0,34.785797,0.868497
00:45.76,-81.26313,243.0,35.736877,0.917199
00:45.77,-81.315125,243.0,35.684875,0.890822
00:45.79,-81.370224,242.0,36.629761,0.939366
00:45.80,-81.428055,242.0,36.57196,0.912854
00:45.82,-81.489395,241.0,37.51062,0.961232
00:45.84,-81.553925,241.0,37.446075,0.934538
00:45.85,-81.621948,240.0,38.378052,0.982751
00:45.87,-81.693604,239.0,39.306396,1.005869
00:45.88,-81.768936,239.0,39.231079,0.978894
00:45.90,-81.847626,238.0,40.152374,1.026842
00:45.92,-81.924385,237.0,41.075623,1.049972
00:45.93,-81.999878,237.0,41.000122,1.023116
00:45.95,-82.074669,236.0,41.925323,1.071263
00:45.96,-82.148499,235.0,42.851501,1.094442
00:45.98,-82.222198,234.0,43.777802,1.117603
00:46.00,-82.295403,234.0,43.70459,1.090784
00:46.01,-82.368172,233.0,44.631836,1.138977
00:46.03,-82.440178,232.0,45.559814,1.162195
00:46.04,-82.511986,231.0,46.488007,1.185405
00:46.06,-82.583122,231.0,46.41687,1.158643
00:46.08,-82.541824,230.0,47.458191,1.212488
00:46.09,-82.526382,229.0,48.473633,1.237227
00:46.11,-82.519943,229.0,48.480042,1.212161
00:46.12,-82.518745,229.0,48.481262,1.212062
00:46.14,-82.520546,228.0,49.479462,1.261942
00:46.16,-82.524063,228.0,49.475952,1.236811
00:46.17,-82.528511,228.0,49.471497,1.236676
00:46.19,-82.533455,228.0,49.466553,1.23654
00:46.20,-82.532249,228.0,49.467743,1.236723
00:46.22,-82.525528,228.0,49.474487,1.237031
00:46.24,-82.513756,228.0,49.486237,1.23745
00:46.25,-82.497688,228.0,49.502319,1.23796
00:46.27,-82.476555,228.0,49.523438,1.238614
00:46.28,-82.451477,228.0,49.548523,1.23934
00:46.30,-82.421654,228.0,49.578339,1.240204
00:46.32,-82.388168,229.0,48.611816,1.191132
00:46.33,-82.350754,229.0,48.649231,1.217166
00:46.35,-82.309242,229.0,48.690765,1.218307
00:46.36,-82.263878,229.0,48.736115,1.219537
00:46.38,-82.215034,230.0,47.784973,1.170846
00:46.40,-82.162529,230.0,47.837463,1.197249
00:46.41,-82.106796,231.0,46.893188,1.148723
00:46.43,-82.048157,231.0,46.951843,1.175262
00:46.44,-81.986397,232.0,46.013611,1.126884
00:46.46,-81.921555,232.0,46.07843,1.153581
00:46.48,-81.853905,233.0,45.146088,1.105344
00:46.49,-81.783409,233.0,45.216583,1.132177
00:46.51,-81.710396,234.0,44.289612,1.084066
00:46.52,-81.634544,235.0,43.365448,1.061032
00:46.54,-81.556839,236.0,42.443176,1.038023
00:46.56,-81.475845,236.0,42.52417,1.065129
00:46.57,-81.392616,237.0,41.607391,1.017265
00:46.59,-81.306923,238.0,40.693085,0.99447
00:46.60,-81.219154,239.0,39.780853,0.971716
00:46.62,-81.129166,239.0,39.87085,0.999021
00:46.64,-81.037315,240.0,38.962677,0.951363
00:46.65,-80.943436,241.0,38.05658,0.928762
00:46.67,-80.847954,242.0,37.152039,0.906187
00:46.68,-80.75029,243.0,36.249695,0.883684
00:46.70,-80.650978,244.0,35.34903,0.861209
00:46.72,-80.550461,245.0,34.449524,0.83875
00:46.73,-80.448616,246.0,33.551392,0.816332
00:46.75,-80.345863,247.0,32.654144,0.793922
00:46.76,-80.242203,249.0,30.757812,0.721537
00:46.78,-80.137245,250.0,29.862762,0.724193
00:46.80,-80.081627,251.0,28.918365,0.699349
00:46.81,-80.019119,252.0,27.980896,0.676086
00:46.83,-79.955742,254.0,26.04425,0.60269
00:46.84,-79.893318,255.0,25.106689,0.604228
00:46.86,-79.830978,257.0,23.169006,0.530783
00:46.88,-79.775276,258.0,22.224731,0.532011
00:46.89,-79.718483,260.0,20.281525,0.458458
00:46.91,-79.66127,261.0,19.338745,0.459899
00:46.92,-79.604553,262.0,18.395447,0.436304
00:46.94,-79.548271,264.0,16.451721,0.3627
00:46.96,-79.516891,265.0,15.483093,0.362862
00:46.97,-79.497826,265.0,15.502167,0.388031
00:46.99,-79.495918,265.0,15.504089,0.38765
00:47.00,-79.493645,265.0,15.506348,0.387715
00:47.02,-79.492683,265.0,15.507324,0.387708
00:47.04,-79.492401,265.0,15.507599,0.387697
00:47.05,-79.492401,265.0,15.507599,0.38769
00:47.07,-79.492401,265.0,15.507599,0.38769
00:47.08,-79.493431,265.0,15.506561,0.387638
00:47.10,-79.493935,265.0,15.506073,0.38764
00:47.12,-79.493935,265.0,15.506073,0.387652
00:47.13,-79.493935,265.0,15.506073,0.387652
00:47.15,-79.493935,265.0,15.506073,0.387652
00:47.16,-79.493935,265.0,15.506073,0.387652
00:47.18,-79.494354,265.0,15.505646,0.38763
00:47.20,-79.494354,265.0,15.505646,0.387641
00:47.21,-79.492683,265.0,15.507324,0.387725
00:47.23,-79.491928,265.0,15.508057,0.38772
00:47.24,-79.491928,265.0,15.508057,0.387701
00:47.26,-79.491928,265.0,15.508057,0.387701
00:47.28,-79.494003,265.0,15.505981,0.387598
00:47.29,-79.494003,265.0,15.505981,0.38765
00:47.31,-79.489853,265.0,15.510132,0.387857
00:47.32,-79.48674,265.0,15.513245,0.387909
00:47.34,-79.484467,265.0,15.515533,0.387946
00:47.36,-79.482704,265.0,15.517303,0.387977
00:47.37,-79.483253,265.0,15.516754,0.387905
00:47.39,-79.483315,265.0,15.516693,0.387916
00:47.40,-79.483315,265.0,15.516693,0.387917
00:47.42,-79.483315,265.0,15.516693,0.387917
00:47.44,-79.484596,265.0,15.515411,0.387853
00:47.45,-79.48526,265.0,15.51474,0.387852
00:47.47,-79.484421,265.0,15.515564,0.38791
00:47.48,-79.484138,265.0,15.515869,0.387904
00:47.50,-79.484276,265.0,15.515717,0.387889
00:47.52,-79.484467,265.0,15.515533,0.387884
00:47.53,-79.484497,265.0,15.515503,0.387887
00:47.55,-79.484497,265.0,15.515503,0.387888
00:47.56,-79.484497,265.0,15.515503,0.387888
00:47.58,-79.486137,265.0,15.513855,0.387805
00:47.60,-79.486137,265.0,15.513855,0.387846
00:47.61,-79.48307,265.0,15.516937,0.388001
00:47.63,-79.48307,265.0,15.516937,0.387923
00:47.64,-79.487358,265.0,15.512634,0.387708
00:47.66,-79.487358,265.0,15.512634,0.387816
00:47.68,-79.481789,265.0,15.518219,0.388095
00:47.69,-79.480202,265.0,15.519806,0.388035
00:47.71,-79.480202,265.0,15.519806,0.387995
00:47.72,-79.482422,265.0,15.517578,0.387884
00:47.74,-79.482422,265.0,15.517578,0.387939
00:47.76,-79.479561,265.0,15.520447,0.388083
00:47.77,-79.478661,265.0,15.521332,0.388055
00:47.79,-79.478661,265.0,15.521332,0.388033
00:47.80,-79.480179,265.0,15.519836,0.387959
00:47.82,-79.480179,265.0,15.519836,0.387996
00:47.84,-79.478035,265.0,15.521973,0.388103
00:47.85,-79.477348,265.0,15.522644,0.388083
00:47.87,-79.477348,265.0,15.522644,0.388066
00:47.88,-79.47863,265.0,15.521362,0.388002
00:47.90,-79.47863,265.0,15.521362,0.388034
00:47.92,-79.476715,265.0,15.523285,0.38813
00:47.93,-79.476715,265.0,15.523285,0.388082
00:47.95,-79.479279,265.0,15.520721,0.387954
00:47.96,-79.479721,265.0,15.520264,0.387995
00:47.98,-79.479721,265.0,15.520264,0.388007
00:48.00,-79.479721,265.0,15.520264,0.388007
00:48.01,-79.479721,265.0,15.520264,0.388007
00:48.03,-79.481377,265.0,15.518616,0.387924
00:48.04,-79.484703,265.0,15.515289,0.387799
00:48.06,-79.489876,265.0,15.510132,0.387624
00:48.08,-79.496758,265.0,15.503235,0.387408
00:48.09,-79.505043,265.0,15.494965,0.387167
00:48.11,-79.514618,265.0,15.485382,0.386895
00:48.12,-79.525726,265.0,15.474274,0.386579
00:48.14,-79.538116,264.0,16.461884,0.436237
00:48.16,-79.551735,264.0,16.448273,0.410867
00:48.17,-79.566689,264.0,16.433319,0.410459
00:48.19,-79.582802,264.0,16.417206,0.410027
00:48.20,-79.600334,264.0,16.399658,0.409553
00:48.22,-79.619453,263.0,17.380554,0.459036
00:48.24,-79.640106,263.0,17.359894,0.433481
00:48.25,-79.662262,263.0,17.337738,0.43289
00:48.27,-79.685585,262.0,18.314423,0.482278
00:48.28,-79.710342,262.0,18.289673,0.456623
00:48.30,-79.737122,262.0,18.262878,0.455902
00:48.32,-79.765457,261.0,19.234558,0.505156
00:48.33,-79.79557,261.0,19.204437,0.479358
00:48.35,-79.827583,260.0,20.172424,0.52851
00:48.36,-79.861191,260.0,20.138794,0.502629
00:48.38,-79.897217,260.0,20.102783,0.501669
00:48.40,-79.935127,259.0,21.06488,0.550674
00:48.41,-79.975174,258.0,22.024841,0.57462
00:48.43,-80.017616,258.0,21.982391,0.548499
00:48.44,-80.062576,257.0,22.937439,0.597312
00:48.46,-80.109589,257.0,22.890411,0.571085
00:48.48,-80.159485,256.0,23.840515,0.619765
00:48.49,-80.211906,256.0,23.788086,0.593391
00:48.51,-80.267097,255.0,24.73291,0.641943
00:48.52,-80.325211,254.0,25.674805,0.665417
00:48.54,-80.386421,253.0,26.613586,0.688809
00:48.56,-80.450485,253.0,26.5495,0.662135
00:48.57,-80.517693,252.0,27.4823,0.710378
00:48.59,-80.58831,251.0,28.411682,0.733527
00:48.60,-80.662422,250.0,29.337585,0.756587
00:48.62,-80.735878,250.0,29.26413,0.729767
00:48.64,-80.809212,249.0,30.190796,0.777937
00:48.65,-80.882919,248.0,31.117065,0.801083
00:48.67,-80.957436,247.0,32.042572,0.824202
00:48.68,-80.82988,246.0,33.170105,0.857441
00:48.70,-80.783562,245.0,34.216431,0.881569
00:48.72,-80.759735,244.0,35.240265,0.906603
00:48.73,-80.738457,244.0,35.261536,0.88207
00:48.75,-80.735565,243.0,36.264435,0.931683
00:48.76,-80.721436,243.0,36.278564,0.907317
00:48.78,-80.714272,243.0,36.285736,0.907323
00:48.80,-80.713905,243.0,36.286102,0.907162
00:48.81,-80.716133,243.0,36.283875,0.907041
00:48.83,-80.710495,242.0,37.28949,0.957378
00:48.84,-80.704742,242.0,37.295258,0.932526
00:48.86,-80.696312,242.0,37.30368,0.932803
00:48.88,-80.684853,242.0,37.315155,0.933166
00:48.89,-80.669632,242.0,37.330383,0.93364
00:48.91,-80.65168,243.0,36.348328,0.884157
00:48.92,-80.630646,243.0,36.369354,0.90976
00:48.94,-80.606255,243.0,36.393738,0.910453
00:48.96,-80.579338,243.0,36.420654,0.911189
00:48.97,-80.54969,243.0,36.450317,0.912
00:48.99,-80.517067,244.0,35.482941,0.862889
00:49.00,-80.481873,244.0,35.518127,0.888833
00:49.02,-80.444412,244.0,35.555603,0.889827
00:49.04,-80.404121,245.0,34.595886,0.840904
00:49.05,-80.361977,245.0,34.638031,0.867004
00:49.07,-80.31707,246.0,33.682922,0.818195
00:49.08,-80.270447,246.0,33.729553,0.844405
00:49.10,-80.221794,247.0,32.778198,0.795671
00:49.12,-80.171082,247.0,32.828918,0.821991
00:49.13,-80.119133,248.0,31.880859,0.77332
00:49.15,-80.065063,248.0,31.934937,0.799725
00:49.16,-80.009293,249.0,30.990723,0.751163
00:49.18,-79.952087,249.0,31.047913,0.777628
00:49.20,-79.893684,250.0,30.106323,0.729118
00:49.21,-79.833282,251.0,29.166718,0.705678
00:49.23,-79.77182,252.0,28.22818,0.682241
00:49.24,-79.709084,252.0,28.290924,0.708842
00:49.26,-79.645401,253.0,27.354614,0.660458
00:49.28,-79.580086,254.0,26.419922,0.637131
00:49.29,-79.514137,255.0,25.48587,0.613795
00:49.31,-79.447365,255.0,25.552643,0.640485
00:49.32,-79.380127,256.0,24.619873,0.592178
00:49.34,-79.311829,257.0,23.688171,0.568912
00:49.36,-79.243889,258.0,22.756104,0.545601
00:49.37,-79.175247,259.0,21.824768,0.522336
00:49.39,-79.106834,260.0,20.893158,0.499039
00:49.40,-79.038071,261.0,19.961914,0.475767
00:49.42,-78.969849,262.0,19.030151,0.45246
00:49.44,-78.90123,263.0,18.098755,0.429184
00:49.45,-78.833191,264.0,17.166809,0.405872
00:49.47,-78.766136,265.0,16.233856,0.382523
00:49.48,-78.699936,266.0,15.300049,0.359156
00:49.50,-78.634689,267.0,14.365295,0.335764
00:49.52,-78.570908,268.0,13.429077,0.312321
00:49.53,-78.51516,269.0,12.484833,0.288515
00:49.55,-78.466736,270.0,11.533264,0.264542
00:49.56,-78.505768,271.0,10.494232,0.23638
00:49.58,-78.52607,272.0,9.473938,0.211341
00:49.60,-78.536125,272.0,9.463867,0.236345
00:49.61,-78.540367,272.0,9.459625,0.236385
00:49.63,-78.54277,272.0,9.457214,0.23637
00:49.64,-78.544266,272.0,9.45575,0.236357
00:49.66,-78.545258,272.0,9.454742,0.236343
00:49.68,-78.545982,272.0,9.45401,0.236332
00:49.69,-78.54657,272.0,9.45343,0.236321
00:49.71,-78.547058,272.0,9.452942,0.236311
00:49.72,-78.547508,272.0,9.452484,0.236301
00:49.74,-78.547783,272.0,9.452209,0.236298
00:49.76,-78.548103,272.0,9.451904,0.23629
00:49.77,-78.548454,272.0,9.451538,0.236279
00:49.79,-78.54882,272.0,9.451172,0.23627
00:49.80,-78.549179,272.0,9.450806,0.236261
00:49.82,-78.549545,272.0,9.450439,0.236252
00:49.84,-78.549896,272.0,9.450104,0.236244
00:49.85,-78.55011,272.0,9.44989,0.236242
00:49.87,-78.550522,272.0,9.449463,0.236226
00:49.88,-78.550758,272.0,9.449249,0.236226
00:49.90,-78.551033,272.0,9.448975,0.236217
00:49.92,-78.551338,272.0,9.448669,0.236209
00:49.93,-78.551643,272.0,9.448364,0.236201
00:49.95,-78.551819,272.0,9.448181,0.2362
00:49.96,-78.5522,272.0,9.447815,0.236186
00:49.98,-78.552399,272.0,9.447601,0.236185
00:50.00,-78.55265,272.0,9.447357,0.236178
00:50.01,-78.552925,272.0,9.447083,0.23617
00:50.03,-78.553223,272.0,9.446777,0.236162
00:50.04,-78.553497,272.0,9.446503,0.236156
00:50.06,-78.553795,272.0,9.446198,0.236147
00:50.08,-78.55407,272.0,9.445923,0.236141
00:50.09,-78.554344,272.0,9.445648,0.236134
00:50.11,-78.554367,272.0,9.445618,0.23614
00:50.12,-78.554665,272.0,9.445343,0.236127
00:50.14,-78.554642,272.0,9.445374,0.236135
00:50.16,-78.554642,272.0,9.445374,0.236134
00:50.17,-78.554642,272.0,9.445374,0.236134
00:50.19,-78.556198,272.0,9.443787,0.236055
00:50.20,-78.556084,272.0,9.443909,0.236101
00:50.22,-78.556084,272.0,9.443909,0.236098
00:50.24,-78.556084,272.0,9.443909,0.236098
00:50.25,-78.557419,272.0,9.442566,0.236031
00:50.27,-78.557419,272.0,9.442566,0.236064
00:50.28,-78.554878,272.0,9.445129,0.236192
00:50.30,-78.554268,272.0,9.44574,0.236159
00:50.32,-78.554077,272.0,9.445923,0.236153
00:50.33,-78.554077,272.0,9.445923,0.236148
00:50.35,-78.554077,272.0,9.445923,0.236148
00:50.36,-78.555801,272.0,9.444214,0.236063
00:50.38,-78.555801,272.0,9.444214,0.236105
00:50.40,-78.552818,272.0,9.447174,0.236253
00:50.41,-78.552071,272.0,9.447937,0.236217
00:50.43,-78.552071,272.0,9.447937,0.236198
00:50.44,-78.552071,272.0,9.447937,0.236198
00:50.46,-78.555511,272.0,9.444489,0.236026
00:50.48,-78.556038,272.0,9.44397,0.236086
00:50.49,-78.556038,272.0,9.44397,0.236099
00:50.51,-78.556038,272.0,9.44397,0.236099
00:50.52,-78.556038,272.0,9.44397,0.236099
00:50.54,-78.554886,271.0,10.445129,0.286157
00:50.56,-78.554886,271.0,10.445129,0.261128
00:50.57,-78.554253,272.0,9.44574,0.211159
00:50.59,-78.554466,272.0,9.445526,0.236133
00:50.60,-78.556175,272.0,9.443817,0.236053
