Times,Angle,Cur,Diff,Control
00:35.00,175.622269,116.0,59.622269,1.5
00:35.02,177.091553,116.0,61.091553,1.5
00:35.04,178.603134,116.0,62.603134,1.5
00:35.05,-179.84201,116.0,64.15799,1.5
00:35.07,-178.243332,116.0,65.756653,1.5
00:35.08,-176.600601,116.0,67.399414,1.5
00:35.10,-174.91394,115.0,70.08606,1.5
00:35.12,-173.183792,115.0,71.816223,1.5
00:35.13,-171.411072,115.0,73.588928,1.5
00:35.15,-169.597305,115.0,75.40271,1.5
00:35.16,-167.744308,115.0,77.255676,1.5
00:35.18,-165.854431,115.0,79.145569,1.5
00:35.64,-172.897903,138.0,49.102112,0.476466
00:35.66,-171.3741,140.0,48.625916,1.203743
00:35.68,-169.809967,141.0,49.190033,1.243854
00:35.69,-168.205841,143.0,48.794159,1.209957
00:35.71,-166.561844,144.0,49.438171,1.252055
00:35.72,-164.877838,146.0,49.122162,1.220154
00:35.74,-163.153595,147.0,49.846405,1.264266
00:35.76,-161.388489,148.0,50.611511,1.284415
00:35.77,-159.581711,149.0,51.418274,1.305626
00:35.79,-157.732498,149.0,53.267517,1.377919
00:35.80,-155.839828,150.0,54.160156,1.37632
00:35.82,-153.902847,150.0,56.097168,1.450855
00:35.84,-151.920456,151.0,57.079529,1.451547
00:35.85,-149.89357,151.0,59.106445,1.5
00:35.87,-147.82312,152.0,60.17688,1.5
00:35.88,-145.709946,152.0,62.290039,1.5
00:35.90,-143.555222,153.0,63.444763,1.5
00:35.92,-141.360382,153.0,65.639618,1.5
00:35.93,176.919037,154.0,22.919037,0.495039
00:35.95,177.365738,154.0,23.365738,0.595311
00:35.96,177.812759,155.0,22.812759,0.556495
00:35.98,178.260101,156.0,22.260101,0.542686
00:36.00,178.707718,157.0,21.707718,0.528883
00:36.01,179.155533,157.0,22.155533,0.565084
00:36.03,179.603333,158.0,21.603333,0.526278
00:36.04,-179.949005,160.0,20.050995,0.462466
00:36.06,-179.501785,161.0,19.49823,0.473637
00:36.08,-179.055344,162.0,18.944641,0.459776
00:36.09,-178.610077,163.0,18.389923,0.44588
00:36.11,-178.166412,164.0,17.833588,0.431931
00:48.89,87.312218,359.0,88.312225,1.5
00:48.91,89.423813,359.0,90.423828,1.5
00:48.92,91.528427,359.0,92.528442,1.5
00:48.94,93.620407,359.0,94.620422,1.5
00:48.96,95.694275,359.0,96.694275,1.5
00:48.97,97.74501,359.0,98.744995,1.5
00:48.99,99.767639,359.0,100.767639,1.5
00:49.00,101.757889,359.0,102.757874,1.5
00:49.02,103.711678,359.0,104.71167,1.5
00:49.04,105.625656,359.0,106.625656,1.5
00:49.05,107.496841,359.0,108.496841,1.5
00:49.07,109.322655,359.0,110.322662,1.5
00:49.08,111.101234,359.0,112.101227,1.5
00:49.10,112.831009,359.0,113.831009,1.5
00:49.12,114.510948,359.0,115.510956,1.5
00:49.13,116.14045,359.0,117.140442,1.5
00:49.15,117.719131,359.0,118.719131,1.5
00:49.16,119.246986,359.0,120.246979,1.5
00:49.18,120.72422,359.0,121.724213,1.5
00:49.20,122.151619,359.0,123.151611,1.5
00:49.21,123.529739,359.0,124.529739,1.5
00:49.23,124.415634,359.0,125.415634,1.5
00:49.24,125.354546,359.0,126.354553,1.5
00:49.26,126.287476,359.0,127.287476,1.5
00:49.28,127.194321,359.0,128.194321,1.5
00:49.29,128.075668,359.0,129.075668,1.5
00:49.31,128.932175,359.0,129.932175,1.5
00:49.32,129.764648,359.0,130.764648,1.5
00:49.34,130.573685,359.0,131.573685,1.5
00:49.36,131.359879,359.0,132.359879,1.5
00:49.37,132.123993,359.0,133.123993,1.5
00:49.39,132.866577,359.0,133.866577,1.5
00:49.40,133.58844,359.0,134.58844,1.5
00:49.42,134.290207,359.0,135.290207,1.5
00:49.44,134.972397,359.0,135.972397,1.5
00:49.45,135.635666,359.0,136.635666,1.5
00:49.47,136.280609,359.0,137.280609,1.5
00:49.48,136.907806,359.0,137.907806,1.5
00:49.50,137.517792,359.0,138.517792,1.5
00:49.52,138.111145,359.0,139.111145,1.5
00:49.53,138.68837,359.0,139.68837,1.5
00:49.55,139.249969,359.0,140.249969,1.5
00:49.56,139.796478,359.0,140.796478,1.5
00:49.58,140.328354,359.0,141.328354,1.5
00:49.60,140.846161,359.0,141.846161,1.5
00:49.61,141.350266,359.0,142.350266,1.5
00:49.63,141.84111,359.0,142.84111,1.5
00:49.64,142.319199,359.0,143.319199,1.5
00:49.66,142.784866,359.0,143.784866,1.5
00:49.68,143.238586,359.0,144.238586,1.5
00:49.69,143.68071,359.0,144.68071,1.5
00:49.71,144.111588,359.0,145.111588,1.5
00:49.72,144.531631,359.0,145.531631,1.5
00:49.74,144.941162,359.0,145.941162,1.5
00:49.76,145.34053,359.0,146.34053,1.5
00:49.77,145.730057,359.0,146.730057,1.5
00:49.79,146.110046,359.0,147.110046,1.5
00:49.80,146.47171,359.0,147.47171,1.5
00:49.82,146.825714,359.0,147.825714,1.5
00:49.84,147.171005,359.0,148.171005,1.5
00:49.85,147.507889,359.0,148.507889,1.5
00:49.87,147.836533,359.0,148.836533,1.5
00:49.88,148.157257,359.0,149.157257,1.5
00:49.90,148.470276,359.0,149.470276,1.5
00:49.92,148.775787,359.0,149.775787,1.5
00:49.93,149.074066,359.0,150.074066,1.5
00:49.95,149.365311,359.0,150.365311,1.5
00:49.96,149.64978,359.0,150.64978,1.5
00:49.98,149.927628,359.0,150.927628,1.5
00:50.00,150.199066,359.0,151.199066,1.5
00:50.01,150.46434,359.0,151.46434,1.5
00:50.03,150.723587,359.0,151.723587,1.5
00:50.04,150.976944,359.0,151.976944,1.5
00:50.06,151.22467,359.0,152.22467,1.5
00:50.08,151.466888,359.0,152.466888,1.5
00:50.09,151.703735,359.0,152.703735,1.5
00:50.11,151.93541,359.0,152.93541,1.5
00:50.12,152.161987,359.0,153.161987,1.5
00:50.14,152.383698,359.0,153.383698,1.5
00:50.16,152.600632,359.0,153.600632,1.5
00:50.17,152.812943,359.0,153.812943,1.5
00:50.19,153.020721,359.0,154.020721,1.5
00:50.20,153.224121,359.0,154.224121,1.5
00:50.22,153.423248,359.0,154.423248,1.5
00:50.24,153.61821,359.0,154.61821,1.5
00:50.25,153.809158,359.0,154.809158,1.5
00:50.27,153.996185,359.0,154.996185,1.5
00:50.28,154.179428,359.0,155.179428,1.5
00:50.30,154.358948,359.0,155.358948,1.5
00:50.32,154.534836,359.0,155.534836,1.5
00:50.33,154.707169,359.0,155.707169,1.5
00:50.35,154.876053,359.0,155.876053,1.5
00:50.36,155.04158,359.0,156.04158,1.5
00:50.38,155.203827,359.0,156.203827,1.5
00:50.40,155.362869,359.0,156.362869,1.5
00:50.41,155.518814,359.0,156.518814,1.5
00:50.43,155.671692,359.0,156.671692,1.5
00:50.44,155.821609,359.0,156.821609,1.5
00:50.46,155.968628,359.0,156.968628,1.5
00:50.48,156.112839,359.0,157.112839,1.5
00:50.49,156.254288,359.0,157.254288,1.5
00:50.51,156.393051,359.0,157.393051,1.5
00:50.52,156.52916,359.0,157.52916,1.5
00:50.54,156.662704,359.0,157.662704,1.5
00:50.56,156.793747,359.0,157.793747,1.5
00:50.57,156.922333,359.0,157.922333,1.5
00:50.59,157.048523,359.0,158.048523,1.5
00:50.60,157.172363,359.0,158.172363,1.5
00:50.62,157.293915,359.0,158.293915,1.5
00:50.64,157.413223,359.0,158.413223,1.5
00:50.65,157.530365,359.0,158.530365,1.5
00:50.67,157.645325,359.0,158.645325,1.5
00:50.68,157.758209,359.0,158.758209,1.5
00:50.70,157.869019,359.0,158.869019,1.5
00:50.72,157.977814,359.0,158.977814,1.5
00:50.73,158.084656,359.0,159.084656,1.5
00:50.75,158.18956,359.0,159.18956,1.5
00:50.76,158.292603,359.0,159.292603,1.5
00:50.78,158.393768,359.0,159.393768,1.5
00:50.80,158.493134,359.0,159.493134,1.5
00:50.81,158.590729,359.0,159.590729,1.5
00:50.83,158.686584,359.0,159.686584,1.5
00:50.84,158.780746,359.0,159.780746,1.5
00:50.86,158.87323,359.0,159.87323,1.5
00:50.88,158.964066,359.0,159.964066,1.5
00:50.89,159.053299,359.0,160.053299,1.5
00:50.91,159.140976,359.0,160.140976,1.5
00:50.92,159.227112,359.0,160.227112,1.5
00:50.94,159.311707,359.0,160.311707,1.5
00:50.96,159.394821,359.0,160.394821,1.5
00:50.97,159.476471,359.0,160.476471,1.5
00:50.99,159.556686,359.0,160.556686,1.5
00:51.00,159.635498,359.0,160.635498,1.5
00:51.02,159.712906,359.0,160.712906,1.5
00:51.04,159.788971,359.0,160.788971,1.5
00:51.05,159.863708,359.0,160.863708,1.5
00:51.07,159.937149,359.0,160.937149,1.5
00:51.08,160.009262,359.0,161.009262,1.5
00:51.10,160.080154,359.0,161.080154,1.5
00:51.12,160.14978,359.0,161.14978,1.5
00:51.13,160.21817,359.0,161.21817,1.5
00:51.15,160.28537,359.0,161.28537,1.5
00:51.16,160.351395,359.0,161.351395,1.5
00:51.18,160.416245,359.0,161.416245,1.5
00:51.20,160.479965,359.0,161.479965,1.5
00:51.21,160.542572,359.0,161.542572,1.5
00:51.23,160.604034,359.0,161.604034,1.5
00:51.24,160.664413,359.0,161.664413,1.5
00:51.26,160.723724,359.0,161.723724,1.5
00:51.28,160.781982,359.0,161.781982,1.5
00:51.29,160.839203,359.0,161.839203,1.5
00:51.31,160.895401,359.0,161.895401,1.5
00:51.32,160.950592,359.0,161.950592,1.5
00:51.34,161.004791,359.0,162.004791,1.5
00:51.36,161.057983,359.0,162.057983,1.5
00:51.37,161.110214,359.0,162.110214,1.5
00:51.39,161.161514,359.0,162.161514,1.5
00:51.40,161.211884,359.0,162.211884,1.5
00:51.42,161.26123,359.0,162.26123,1.5
00:51.44,161.309708,359.0,162.309708,1.5
