Times,Angle,Cur,Diff,Control
16:34:15,12.741914,-6.0,18.741913,0.937096
16:34:15,13.049932,-6.0,19.049932,0.483949
16:34:15,13.369388,-6.0,19.369389,0.492221
16:34:15,13.691506,-6.0,19.691505,0.500341
16:34:15,14.019728,-5.0,19.019728,0.458699
16:34:15,14.354161,-4.0,18.35416,0.442215
16:34:15,14.694205,-3.0,17.694206,0.425856
16:34:15,15.040047,-2.0,17.040047,0.409647
16:34:15,15.391139,-1.0,16.39114,0.393556
16:34:15,15.747364,0.0,15.747364,0.37759
16:34:15,16.107927,1.0,15.107927,0.361712
16:34:15,16.47179,2.0,14.47179,0.345891
16:34:15,16.837923,4.0,12.837923,0.280101
16:34:15,17.205786,5.0,12.205786,0.289341
16:34:15,17.57411,7.0,10.57411,0.223561
16:34:15,17.942045,9.0,8.942045,0.18275
16:34:15,18.308256,11.0,7.308256,0.141862
16:34:15,18.671801,12.0,6.671801,0.150884
16:34:15,19.031252,14.0,5.031252,0.084768
16:34:15,19.385607,16.0,3.385607,0.043499
16:34:15,19.733501,18.0,1.733501,0.002035
16:34:15,20.074249,19.0,1.074249,0.010375
16:34:15,20.406523,21.0,-0.593477,0.05653
16:34:15,20.728853,22.0,-1.271147,0.04872
16:34:15,21.039892,24.0,-2.960108,0.116227
16:34:16,-15.358876,20.0,-35.358875,1.5
16:34:16,-17.612114,20.0,-37.612114,0.996634
16:34:16,-20.067312,20.0,-40.067314,1.063063
16:34:16,-22.710297,19.0,-41.710297,1.083832
16:34:16,19.910061,18.0,1.910061,1.13826
16:34:16,19.809019,17.0,2.809019,0.092699
16:34:16,19.720798,16.0,3.720798,0.115814
16:34:16,19.647419,14.0,5.647419,0.189351
16:34:17,19.59116,13.0,6.59116,0.188373
16:34:17,19.537968,11.0,8.537968,0.262119
16:34:17,19.489317,10.0,9.489317,0.261017
16:34:17,19.446991,9.0,10.446991,0.285117
16:34:17,20.475124,8.0,12.475124,0.362581
16:34:17,21.230391,7.0,14.230391,0.399641
16:34:17,21.878099,5.0,16.878099,0.488145
16:34:17,22.477833,5.0,17.477833,0.451939
16:34:17,23.034195,4.0,19.034195,0.514764
16:34:17,23.596609,4.0,19.596609,0.503976
16:34:17,24.121445,4.0,20.121445,0.516157
16:34:17,24.621929,5.0,19.621929,0.47806
16:34:17,25.092434,6.0,19.092434,0.464073
16:34:17,25.538755,7.0,18.538755,0.449627
16:34:17,25.959024,9.0,16.959024,0.384482
16:34:17,26.347162,12.0,14.347162,0.293382
16:34:17,26.708149,15.0,11.708149,0.226728
16:34:17,27.038126,18.0,9.038126,0.159203
16:34:17,27.335703,22.0,5.335703,0.040832
16:34:17,27.609499,26.0,1.609499,0.052918
16:34:17,27.856544,30.0,-2.143456,0.14741
16:34:17,28.086403,35.0,-6.913597,0.292093
16:34:17,28.300488,39.0,-10.699512,0.362136
16:34:17,28.500784,43.0,-14.499216,0.457473
16:34:17,28.691185,48.0,-19.308815,0.60296
16:34:17,28.871471,52.0,-23.128529,0.673706
16:34:17,29.009186,55.0,-25.990814,0.721328
16:34:17,29.104052,57.0,-27.895948,0.745027
16:34:17,29.155611,58.0,-28.844389,0.744821
16:34:17,29.201767,58.0,-28.798233,0.718802
16:34:17,29.225016,58.0,-28.774984,0.718793
16:34:17,29.236975,58.0,-28.763025,0.718777
16:34:17,29.244038,58.0,-28.755962,0.718723
16:34:17,29.246988,58.0,-28.753012,0.718751
16:34:17,29.248138,58.0,-28.751862,0.718768
16:34:17,29.248413,58.0,-28.751587,0.718783
16:34:17,29.248098,58.0,-28.751902,0.718805
16:34:17,29.247423,58.0,-28.752577,0.718831
16:34:17,29.246592,58.0,-28.753408,0.718856
16:34:17,29.245693,58.0,-28.754307,0.71888
16:34:17,29.246325,58.0,-28.753675,0.718826
16:34:17,29.249216,58.0,-28.750784,0.718697
16:34:17,29.251318,58.0,-28.748682,0.718664
16:34:17,29.253283,58.0,-28.746717,0.718619
16:34:17,29.254848,58.0,-28.745152,0.71859
16:34:17,29.256384,58.0,-28.743616,0.718552
16:34:17,29.257875,58.0,-28.742125,0.718516
16:34:17,29.259262,58.0,-28.740738,0.718484
16:34:17,29.260637,58.0,-28.739363,0.71845
16:34:17,29.261976,58.0,-28.738024,0.718417
16:34:17,29.263243,58.0,-28.736757,0.718387
16:34:17,29.264482,58.0,-28.735518,0.718357
16:34:17,29.265663,58.0,-28.734337,0.718329
16:34:17,29.266722,58.0,-28.733278,0.718306
16:34:17,29.267872,58.0,-28.732128,0.718274
16:34:17,29.269037,58.0,-28.730963,0.718245
16:34:17,29.270271,58.0,-28.729729,0.718212
16:34:17,29.27133,58.0,-28.72867,0.71819
16:34:17,29.272352,58.0,-28.727648,0.718166
16:34:17,29.273392,58.0,-28.726608,0.718139
16:34:18,29.274435,59.0,-29.725565,0.768113
16:34:18,29.275366,58.0,-28.724634,0.693093
16:34:18,29.276453,59.0,-29.723547,0.768061
16:34:18,29.277342,58.0,-28.722658,0.693044
16:34:18,29.278416,59.0,-29.721584,0.768013
16:34:18,29.279272,59.0,-29.720728,0.742997
16:34:18,29.280184,59.0,-29.719816,0.742973
16:34:18,29.280905,59.0,-29.719095,0.742959
16:34:18,29.280905,59.0,-29.719095,0.742977
16:34:18,29.280905,59.0,-29.719095,0.742977
16:34:18,29.280905,59.0,-29.719095,0.742977
16:34:18,29.279982,59.0,-29.720018,0.743024
16:34:18,29.279251,59.0,-29.720749,0.743037
16:34:18,29.279251,59.0,-29.720749,0.743019
16:34:18,29.279251,59.0,-29.720749,0.743019
16:34:18,29.279251,59.0,-29.720749,0.743019
16:34:18,29.279856,59.0,-29.720144,0.742988
16:34:18,29.280586,59.0,-29.719414,0.742967
16:34:18,29.280586,59.0,-29.719414,0.742985
16:34:18,29.280586,59.0,-29.719414,0.742985
16:34:18,29.280685,59.0,-29.719315,0.74298
16:34:18,29.280685,59.0,-29.719315,0.742983
16:34:18,29.280685,59.0,-29.719315,0.742983
16:34:18,29.280685,59.0,-29.719315,0.742983
16:34:18,29.278248,59.0,-29.721752,0.743105
16:34:18,29.278248,59.0,-29.721752,0.743044
16:34:18,29.281614,59.0,-29.718386,0.742876
16:34:18,29.282745,59.0,-29.717255,0.742903
16:34:18,29.282745,59.0,-29.717255,0.742931
16:34:18,29.282745,59.0,-29.717255,0.742931
16:34:18,29.279652,59.0,-29.720348,0.743086
16:34:18,29.278627,59.0,-29.721373,0.74306
16:34:18,29.278275,59.0,-29.721725,0.743052
16:34:18,29.278166,59.0,-29.721834,0.743049
16:34:18,29.278107,59.0,-29.721893,0.743049
16:34:18,29.278072,59.0,-29.721928,0.743049
16:34:18,29.278049,59.0,-29.721951,0.743049
16:34:18,29.278049,59.0,-29.721951,0.743049
16:34:18,29.283867,58.0,-28.716133,0.692758
16:34:18,29.295561,58.0,-28.704439,0.717319
16:34:18,29.311985,58.0,-28.688015,0.71679
16:34:18,29.332907,59.0,-29.667093,0.766154
16:34:18,29.357826,59.0,-29.642174,0.740431
16:34:18,29.386652,59.0,-29.613348,0.739613
16:34:18,29.41935,59.0,-29.58065,0.738699
16:34:18,29.455788,59.0,-29.544212,0.737694
16:34:18,29.496042,59.0,-29.503958,0.736593
16:34:18,29.540108,60.0,-30.459892,0.785396
16:34:18,29.587898,60.0,-30.412102,0.759108
16:34:18,29.639372,60.0,-30.360628,0.757729
16:34:18,29.694342,61.0,-31.305658,0.806267
16:34:18,29.753242,61.0,-31.246758,0.779696
16:34:18,29.816175,61.0,-31.183825,0.778022
16:34:18,29.882549,62.0,-32.117451,0.826277
16:34:18,29.952604,62.0,-32.047394,0.799433
16:34:18,30.026539,63.0,-32.973461,0.847488
16:34:18,30.104578,63.0,-32.895424,0.820435
16:34:18,30.186949,64.0,-33.813049,0.868267
16:34:18,30.273188,64.0,-33.726814,0.841014
16:34:18,30.364307,65.0,-34.635693,0.888614
16:34:19,30.46019,66.0,-35.53981,0.911098
16:34:19,30.560896,66.0,-35.439102,0.88346
16:34:19,30.666388,67.0,-36.333611,0.930703
16:34:19,30.776173,68.0,-37.223827,0.952851
16:34:19,30.891346,68.0,-37.108654,0.924837
16:34:19,31.011154,69.0,-37.988846,0.971726
16:34:19,31.136011,70.0,-38.863991,0.993478
16:34:26,175.980865,188.0,-12.019135,0.370643
16:34:26,175.905975,188.0,-12.094025,0.304223
16:34:27,175.829941,188.0,-12.170059,0.306152
16:34:27,175.754379,188.0,-12.245621,0.30803
16:34:27,175.679169,188.0,-12.320831,0.309901
16:34:27,175.60434,187.0,-11.39566,0.261762
16:34:27,175.586273,186.0,-10.413727,0.235795
16:34:27,175.561752,184.0,-8.438248,0.161569
16:34:27,175.536713,183.0,-7.463287,0.162208
16:34:27,175.511612,181.0,-5.488388,0.087837
16:34:27,175.486771,179.0,-3.513229,0.038452
16:34:27,175.462784,177.0,-1.537216,0.01097
16:34:27,175.440048,175.0,0.440048,0.060433
16:34:27,175.419144,174.0,1.419144,0.059956
16:34:27,175.40065,172.0,3.40065,0.134554
16:34:27,175.385056,170.0,5.385056,0.184237
16:34:27,175.372894,168.0,7.372894,0.234018
16:34:27,175.362228,167.0,8.362228,0.233789
16:34:27,175.353302,166.0,9.353302,0.258609
16:34:27,175.346329,165.0,10.346329,0.283484
16:34:27,175.341461,164.0,11.341461,0.308415
16:34:27,175.338806,164.0,11.338806,0.283404
16:34:27,175.338379,164.0,11.338379,0.283449
16:34:27,175.33992,164.0,11.33992,0.283537
16:34:27,175.343414,165.0,10.343414,0.233673
16:34:27,175.348618,166.0,9.348618,0.208846
16:34:27,175.355194,167.0,8.355194,0.184044
16:34:27,175.362747,168.0,7.362747,0.159258
16:34:27,175.371017,169.0,6.371017,0.134482
16:34:27,175.379578,170.0,5.379578,0.109703
16:34:27,175.388,172.0,3.388,0.034911
16:34:27,175.395798,173.0,2.395798,0.03509
16:34:28,173.466202,189.0,-15.533798,0.836585
16:34:28,173.324432,189.0,-15.675568,0.395433
16:34:28,173.177734,189.0,-15.822266,0.399224
16:34:28,173.030334,188.0,-14.969666,0.352927
16:34:28,172.880844,187.0,-14.119156,0.331716
16:34:28,172.729446,187.0,-14.270554,0.360549
16:34:28,172.576218,186.0,-13.423782,0.314425
16:34:28,172.421463,185.0,-12.578537,0.293332
16:34:28,172.265671,183.0,-10.734329,0.222253
16:34:28,172.109421,182.0,-9.890579,0.226171
16:34:28,171.953094,181.0,-9.046906,0.205081
