[SYS: 2024-12-03 16:44:16][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-696004656
[SYS: 2024-12-03 16:44:16][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-786531920
[SYS: 2024-12-03 16:44:16][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-786531920
[SYS: 2024-12-03 16:44:16][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-786531920
[SYS: 2024-12-03 16:44:16][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-786531920
[SYS: 2024-12-03 16:44:16][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-786531920
[SYS: 2024-12-03 16:44:16][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-678176864
[SYS: 2024-12-03 16:44:16][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-634905776
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-678176864
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-634904496
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-679324320
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-679565728
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-696048800
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-677609264
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-634632880
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-677031536
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-678710400
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-677889712
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-696048800
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-679565728
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-696048800
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-677211232
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-662665024
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-677662208
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-678917600
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-699005600
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-696048800
[SYS: 2024-12-03 16:44:17][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-679565728
